[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Crosbee,Mark,CSLX Test
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251029_080132_Crosbee_Mark_60SR
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
1713,9974,0.009974,[1]
1714,10017,0.010017,[0]
1715,10023,0.010023,[1]
1716,9979,0.009979,[0]
1717,9995,0.009995,[1]
1718,10121,0.010121,[0]
1719,10044,0.010044,[1]
1720,9925,0.009925,[0]
1721,9911,0.009911,[1]
1722,9938,0.009938,[0]
1723,9791,0.009791,[1]
1724,9892,0.009892,[0]
1725,10169,0.010169,[1]
1726,10510,0.01051,[0]
1727,10539,0.010539,[1]
1728,10544,0.010544,[0]
1729,10775,0.010775,[1]
1730,10340,0.01034,[0]
1731,10148,0.010148,[1]
1732,9964,0.009964,[0]
1733,9741,0.009741,[1]
1734,9879,0.009879,[0]
1735,10098,0.010098,[1]
1736,10116,0.010116,[0]
1737,10065,0.010065,[1]
1738,10070,0.01007,[0]
1739,10308,0.010308,[1]
1740,10435,0.010435,[0]
1741,10465,0.010465,[1]
1742,10784,0.010784,[0]
1743,10896,0.010896,[1]
1744,10986,0.010986,[0]
1745,10916,0.010916,[1]
1746,11320,0.01132,[0]
1747,11395,0.011395,[1]
1748,11246,0.011246,[0]
1749,11134,0.011134,[1]
1750,11217,0.011217,[0]
1751,10939,0.010939,[1]
1752,10872,0.010872,[0]
1753,10773,0.010773,[1]
1754,11014,0.011014,[0]
1755,10930,0.01093,[1]
1756,11173,0.011173,[0]
1757,11323,0.011323,[1]
1758,11750,0.01175,[0]
1759,12061,0.012061,[1]
1760,11712,0.011712,[0]
1761,11559,0.011559,[1]
1762,11217,0.011217,[0]
1763,10798,0.010798,[1]
1764,10593,0.010593,[0]
1765,10580,0.01058,[1]
1766,10515,0.010515,[0]
1767,10608,0.010608,[1]
1768,10369,0.010369,[0]
1769,10361,0.010361,[1]
1770,10122,0.010122,[0]
1771,9817,0.009817,[1]
1772,9607,0.009607,[0]
1773,9508,0.009508,[1]
1774,9436,0.009436,[0]
1775,9254,0.009254,[1]
1776,9115,0.009115,[0]
1777,9222,0.009222,[1]
1778,9203,0.009203,[0]
1779,9369,0.009369,[1]
1780,9492,0.009492,[0]
1781,9707,0.009707,[1]
1782,9465,0.009465,[0]
1783,9055,0.009055,[1]
1784,8998,0.008998,[0]
1785,8798,0.008798,[1]
1786,8877,0.008877,[0]
1787,8680,0.00868,[1]
1788,8504,0.008504,[0]
1789,8523,0.008523,[1]
1790,8271,0.008271,[0]
1791,8261,0.008261,[1]
1792,8145,0.008145,[0]
1793,8135,0.008135,[1]
1794,8388,0.008388,[0]
1795,8467,0.008467,[1]
1796,8334,0.008334,[0]
1797,8554,0.008554,[1]
1798,8650,0.00865,[0]
1799,8571,0.008571,[1]
1800,8606,0.008606,[0]
1801,8818,0.008818,[1]
1802,8756,0.008756,[0]
1803,8625,0.008625,[1]
1804,8732,0.008732,[0]
1805,8777,0.008777,[1]
1806,8457,0.008457,[0]
1807,8286,0.008286,[1]
1808,8314,0.008314,[0]
1809,8526,0.008526,[1]
1810,8390,0.00839,[0]
1811,9120,0.00912,[1]
1812,9607,0.009607,[0]
1813,9614,0.009614,[1]
1814,9957,0.009957,[0]
1815,10066,0.010066,[1]
1816,9941,0.009941,[0]
1817,9414,0.009414,[1]
1818,9151,0.009151,[0]
1819,8963,0.008963,[1]
1820,8701,0.008701,[0]
1821,8744,0.008744,[1]
1822,8796,0.008796,[0]
1823,8544,0.008544,[1]
1824,8904,0.008904,[0]
1825,9143,0.009143,[1]
1826,9368,0.009368,[0]
1827,9232,0.009232,[1]
1828,9624,0.009624,[0]
1829,9951,0.009951,[1]
1830,10051,0.010051,[0]
1831,10549,0.010549,[1]
1832,10906,0.010906,[0]
1833,11014,0.011014,[1]
1834,10655,0.010655,[0]
1835,10720,0.01072,[1]
1836,10491,0.010491,[0]
1837,10116,0.010116,[1]
1838,9972,0.009972,[0]
1839,9912,0.009912,[1]
1840,9828,0.009828,[0]
1841,9821,0.009821,[1]
1842,9755,0.009755,[0]
1843,9808,0.009808,[1]
1844,9696,0.009696,[0]
1845,10073,0.010073,[1]
1846,10169,0.010169,[0]
1847,10228,0.010228,[1]
1848,10283,0.010283,[0]
1849,10775,0.010775,[1]
1850,10985,0.010985,[0]
1851,10814,0.010814,[1]
1852,10923,0.010923,[0]
1853,10725,0.010725,[1]
1854,10740,0.01074,[0]
1855,10720,0.01072,[1]
1856,10942,0.010942,[0]
1857,10979,0.010979,[1]
1858,10683,0.010683,[0]
1859,10713,0.010713,[1]
1860,10716,0.010716,[0]
1861,10702,0.010702,[1]
1862,10605,0.010605,[0]
1863,10666,0.010666,[1]
1864,11092,0.011092,[0]
1865,11117,0.011117,[1]
1866,11205,0.011205,[0]
1867,11173,0.011173,[1]
1868,11173,0.011173,[0]
1869,11114,0.011114,[1]
1870,11171,0.011171,[0]
1871,11121,0.011121,[1]
1872,11001,0.011001,[0]
1873,10892,0.010892,[1]
1874,10565,0.010565,[0]
1875,10329,0.010329,[1]
1876,10498,0.010498,[0]
1877,10682,0.010682,[1]
1878,10517,0.010517,[0]
1879,10639,0.010639,[1]
1880,10761,0.010761,[0]
1881,10964,0.010964,[1]
1882,10795,0.010795,[0]
1883,11084,0.011084,[1]
1884,11397,0.011397,[0]
1885,11475,0.011475,[1]
1886,11285,0.011285,[0]
1887,11062,0.011062,[1]
1888,10962,0.010962,[0]
1889,10783,0.010783,[1]
1890,10539,0.010539,[0]
1891,10675,0.010675,[1]
1892,10745,0.010745,[0]
1893,10502,0.010502,[1]
1894,10344,0.010344,[0]
1895,10207,0.010207,[1]
1896,10213,0.010213,[0]
1897,10186,0.010186,[1]
1898,10197,0.010197,[0]
1899,10310,0.01031,[1]
1900,10128,0.010128,[0]
1901,10105,0.010105,[1]
1902,10365,0.010365,[0]
1903,10251,0.010251,[1]
1904,9976,0.009976,[0]
1905,9864,0.009864,[1]
1906,9968,0.009968,[0]
1907,9843,0.009843,[1]
1908,9680,0.00968,[0]
1909,9683,0.009683,[1]
1910,9518,0.009518,[0]
1911,9431,0.009431,[1]
1912,9198,0.009198,[0]
1913,9048,0.009048,[1]
1914,8941,0.008941,[0]
1915,8931,0.008931,[1]
1916,9179,0.009179,[0]
1917,9236,0.009236,[1]
1918,9213,0.009213,[0]
1919,9379,0.009379,[1]
1920,9554,0.009554,[0]
1921,9660,0.00966,[1]
1922,9771,0.009771,[0]
1923,9778,0.009778,[1]
1924,9768,0.009768,[0]
1925,9647,0.009647,[1]
1926,9725,0.009725,[0]
1927,9800,0.0098,[1]
1928,9510,0.00951,[0]
1929,9673,0.009673,[1]
1930,9738,0.009738,[0]
1931,9711,0.009711,[1]
1932,9532,0.009532,[0]
1933,9689,0.009689,[1]
1934,10171,0.010171,[0]
1935,10717,0.010717,[1]
1936,11316,0.011316,[0]
1937,11501,0.011501,[1]
1938,12049,0.012049,[0]
1939,11780,0.01178,[1]
1940,11209,0.011209,[0]
1941,10891,0.010891,[1]
1942,10357,0.010357,[0]
1943,9877,0.009877,[1]
1944,9518,0.009518,[0]
1945,9331,0.009331,[1]
1946,9214,0.009214,[0]
1947,9618,0.009618,[1]
1948,9677,0.009677,[0]
1949,9747,0.009747,[1]
1950,10083,0.010083,[0]
1951,10830,0.01083,[1]
1952,11419,0.011419,[0]
1953,11399,0.011399,[1]
1954,11646,0.011646,[0]
1955,11649,0.011649,[1]
1956,11530,0.01153,[0]
1957,11036,0.011036,[1]
1958,11073,0.011073,[0]
1959,10753,0.010753,[1]
1960,10752,0.010752,[0]
1961,10607,0.010607,[1]
1962,10464,0.010464,[0]
1963,10588,0.010588,[1]
1964,10500,0.0105,[0]
1965,10670,0.01067,[1]
1966,11141,0.011141,[0]
1967,11393,0.011393,[1]
1968,11614,0.011614,[0]
1969,11834,0.011834,[1]
1970,11680,0.01168,[0]
1971,11430,0.01143,[1]
1972,10971,0.010971,[0]
1973,10808,0.010808,[1]
1974,10724,0.010724,[0]
1975,10202,0.010202,[1]
1976,10102,0.010102,[0]
1977,10180,0.01018,[1]
1978,9890,0.00989,[0]
1979,9675,0.009675,[1]
1980,9606,0.009606,[0]
1981,9439,0.009439,[1]
1982,9222,0.009222,[0]
1983,9139,0.009139,[1]
1984,8953,0.008953,[0]
1985,8880,0.00888,[1]
1986,8864,0.008864,[0]
1987,8817,0.008817,[1]
1988,8813,0.008813,[0]
1989,8828,0.008828,[1]
1990,9017,0.009017,[0]
1991,9302,0.009302,[1]
1992,9211,0.009211,[0]
1993,9311,0.009311,[1]
1994,9331,0.009331,[0]
1995,9213,0.009213,[1]
1996,9218,0.009218,[0]
1997,9176,0.009176,[1]
1998,9008,0.009008,[0]
1999,8986,0.008986,[1]
2000,8783,0.008783,[0]
2001,8631,0.008631,[1]
2002,8634,0.008634,[0]
2003,8428,0.008428,[1]
2004,8493,0.008493,[0]
2005,8509,0.008509,[1]
2006,8477,0.008477,[0]
2007,8630,0.00863,[1]
2008,8562,0.008562,[0]
2009,8662,0.008662,[1]
2010,8713,0.008713,[0]
2011,9080,0.00908,[1]
2012,9110,0.00911,[0]
2013,9253,0.009253,[1]
2014,9338,0.009338,[0]
2015,9187,0.009187,[1]
2016,9002,0.009002,[0]
2017,8880,0.00888,[1]
2018,8659,0.008659,[0]
2019,8507,0.008507,[1]
2020,8758,0.008758,[0]
2021,8900,0.0089,[1]
2022,8774,0.008774,[0]
2023,9057,0.009057,[1]
2024,9269,0.009269,[0]
2025,9287,0.009287,[1]
2026,9478,0.009478,[0]
2027,9741,0.009741,[1]
2028,9761,0.009761,[0]
2029,9652,0.009652,[1]
2030,9767,0.009767,[0]
2031,9885,0.009885,[1]
2032,9999,0.009999,[0]
2033,9875,0.009875,[1]
2034,10034,0.010034,[0]
2035,10054,0.010054,[1]
2036,9961,0.009961,[0]
2037,10063,0.010063,[1]
2038,9913,0.009913,[0]
2039,9857,0.009857,[1]
2040,9949,0.009949,[0]
2041,10192,0.010192,[1]
2042,10586,0.010586,[0]
2043,10426,0.010426,[1]
2044,10873,0.010873,[0]
2045,10905,0.010905,[1]
2046,10600,0.0106,[0]
2047,10393,0.010393,[1]
2048,10268,0.010268,[0]
2049,10163,0.010163,[1]
2050,10034,0.010034,[0]
2051,10178,0.010178,[1]
2052,10488,0.010488,[0]
2053,10231,0.010231,[1]
2054,10607,0.010607,[0]
2055,10575,0.010575,[1]
2056,10252,0.010252,[0]
2057,9749,0.009749,[1]
2058,10361,0.010361,[0]
2059,11934,0.011934,[1]
2060,12019,0.012019,[0]
2061,12497,0.012497,[1]
2062,12574,0.012574,[0]
2063,12096,0.012096,[1]
2064,11565,0.011565,[0]
2065,11257,0.011257,[1]
2066,10654,0.010654,[0]
2067,9919,0.009919,[1]
2068,9873,0.009873,[0]
2069,9896,0.009896,[1]
2070,9775,0.009775,[0]
2071,9896,0.009896,[1]
2072,10458,0.010458,[0]
2073,10779,0.010779,[1]
2074,11014,0.011014,[0]
2075,11740,0.01174,[1]
2076,12337,0.012337,[0]
2077,11770,0.01177,[1]
2078,11711,0.011711,[0]
2079,11780,0.01178,[1]
2080,11524,0.011524,[0]
2081,11138,0.011138,[1]
2082,11052,0.011052,[0]
2083,10721,0.010721,[1]
2084,10086,0.010086,[0]
2085,10040,0.01004,[1]
2086,9856,0.009856,[0]
2087,9853,0.009853,[1]
2088,9623,0.009623,[0]
2089,9630,0.00963,[1]
2090,9789,0.009789,[0]
2091,9924,0.009924,[1]
2092,10221,0.010221,[0]
2093,10486,0.010486,[1]
2094,10455,0.010455,[0]
2095,10613,0.010613,[1]
2096,10569,0.010569,[0]
2097,10481,0.010481,[1]
2098,10116,0.010116,[0]
2099,10119,0.010119,[1]
2100,9826,0.009826,[0]
2101,9607,0.009607,[1]
2102,9367,0.009367,[0]
2103,9194,0.009194,[1]
2104,8999,0.008999,[0]
2105,8923,0.008923,[1]
2106,9006,0.009006,[0]
2107,9034,0.009034,[1]
2108,8790,0.00879,[0]
2109,8865,0.008865,[1]
2110,8840,0.00884,[0]
2111,8884,0.008884,[1]
2112,8772,0.008772,[0]
2113,8947,0.008947,[1]
2114,8996,0.008996,[0]
2115,9140,0.00914,[1]
2116,9046,0.009046,[0]
2117,9103,0.009103,[1]
2118,9200,0.0092,[0]
2119,8887,0.008887,[1]
2120,8673,0.008673,[0]
2121,8552,0.008552,[1]
2122,8470,0.00847,[0]
2123,8530,0.00853,[1]
2124,8513,0.008513,[0]
2125,8601,0.008601,[1]
2126,8947,0.008947,[0]
2127,9193,0.009193,[1]
2128,9267,0.009267,[0]
2129,9526,0.009526,[1]
2130,9770,0.00977,[0]
2131,9982,0.009982,[1]
2132,9939,0.009939,[0]
2133,10051,0.010051,[1]
2134,10221,0.010221,[0]
2135,10115,0.010115,[1]
2136,10013,0.010013,[0]
2137,10292,0.010292,[1]
2138,10262,0.010262,[0]
2139,10178,0.010178,[1]
2140,10208,0.010208,[0]
2141,10231,0.010231,[1]
2142,10323,0.010323,[0]
2143,10120,0.01012,[1]
2144,10433,0.010433,[0]
2145,10708,0.010708,[1]
2146,10627,0.010627,[0]
2147,10968,0.010968,[1]
2148,10915,0.010915,[0]
2149,11077,0.011077,[1]
2150,10660,0.01066,[0]
2151,10518,0.010518,[1]
2152,10382,0.010382,[0]
2153,10107,0.010107,[1]
2154,10280,0.01028,[0]
2155,10510,0.01051,[1]
2156,10642,0.010642,[0]
2157,10403,0.010403,[1]
2158,10844,0.010844,[0]
2159,10948,0.010948,[1]
2160,10888,0.010888,[0]
2161,11052,0.011052,[1]
2162,11097,0.011097,[0]
2163,11051,0.011051,[1]
2164,11052,0.011052,[0]
2165,11088,0.011088,[1]
2166,11503,0.011503,[0]
2167,11551,0.011551,[1]
2168,11430,0.01143,[0]
2169,11423,0.011423,[1]
2170,11131,0.011131,[0]
2171,11065,0.011065,[1]
2172,10757,0.010757,[0]
2173,10573,0.010573,[1]
2174,10428,0.010428,[0]
2175,10341,0.010341,[1]
2176,10195,0.010195,[0]
2177,9870,0.00987,[1]
2178,9911,0.009911,[0]
2179,10006,0.010006,[1]
2180,9793,0.009793,[0]
2181,9693,0.009693,[1]
2182,9478,0.009478,[0]
2183,9796,0.009796,[1]
2184,10845,0.010845,[0]
2185,10924,0.010924,[1]
2186,10999,0.010999,[0]
2187,10644,0.010644,[1]
2188,10414,0.010414,[0]
2189,10319,0.010319,[1]
2190,10089,0.010089,[0]
2191,9774,0.009774,[1]
2192,9430,0.00943,[0]
2193,9187,0.009187,[1]
2194,8977,0.008977,[0]
2195,8835,0.008835,[1]
2196,8792,0.008792,[0]
2197,8618,0.008618,[1]
2198,8619,0.008619,[0]
2199,8945,0.008945,[1]
2200,9063,0.009063,[0]
2201,8836,0.008836,[1]
2202,8894,0.008894,[0]
2203,8828,0.008828,[1]
2204,8874,0.008874,[0]
2205,8717,0.008717,[1]
2206,8686,0.008686,[0]
2207,8509,0.008509,[1]
2208,8359,0.008359,[0]
2209,8204,0.008204,[1]
2210,8166,0.008166,[0]
2211,8283,0.008283,[1]
2212,8230,0.00823,[0]
2213,8326,0.008326,[1]
2214,8518,0.008518,[0]
2215,8793,0.008793,[1]
2216,9065,0.009065,[0]
2217,9243,0.009243,[1]
2218,9552,0.009552,[0]
2219,9521,0.009521,[1]
2220,9706,0.009706,[0]
2221,9769,0.009769,[1]
2222,9770,0.00977,[0]
2223,9470,0.00947,[1]
2224,9206,0.009206,[0]
2225,9023,0.009023,[1]
2226,8832,0.008832,[0]
2227,8750,0.00875,[1]
2228,8671,0.008671,[0]
2229,8624,0.008624,[1]
2230,8566,0.008566,[0]
2231,8723,0.008723,[1]
2232,8862,0.008862,[0]
2233,8863,0.008863,[1]
2234,9116,0.009116,[0]
2235,9330,0.00933,[1]
2236,9432,0.009432,[0]
2237,9705,0.009705,[1]
2238,9769,0.009769,[0]
2239,10122,0.010122,[1]
2240,10021,0.010021,[0]
2241,10210,0.01021,[1]
2242,10205,0.010205,[0]
2243,10047,0.010047,[1]
2244,10192,0.010192,[0]
2245,10090,0.01009,[1]
2246,9977,0.009977,[0]
2247,10380,0.01038,[1]
2248,10437,0.010437,[0]
2249,10744,0.010744,[1]
2250,11003,0.011003,[0]
2251,10995,0.010995,[1]
2252,10965,0.010965,[0]
2253,10738,0.010738,[1]
2254,10374,0.010374,[0]
2255,10181,0.010181,[1]
2256,10181,0.010181,[0]
2257,10170,0.01017,[1]
2258,10102,0.010102,[0]
2259,10438,0.010438,[1]
2260,10585,0.010585,[0]
2261,10671,0.010671,[1]
2262,10769,0.010769,[0]
2263,10885,0.010885,[1]
2264,11197,0.011197,[0]
2265,11139,0.011139,[1]
2266,11107,0.011107,[0]
2267,11264,0.011264,[1]
2268,11102,0.011102,[0]
2269,10774,0.010774,[1]
2270,10890,0.01089,[0]
2271,10810,0.01081,[1]
2272,10656,0.010656,[0]
2273,10439,0.010439,[1]
2274,10240,0.01024,[0]
2275,10397,0.010397,[1]
2276,10126,0.010126,[0]
2277,10379,0.010379,[1]
2278,10242,0.010242,[0]
2279,10221,0.010221,[1]
2280,10315,0.010315,[0]
2281,10475,0.010475,[1]
2282,10535,0.010535,[0]
2283,10391,0.010391,[1]
2284,10479,0.010479,[0]
2285,10496,0.010496,[1]
2286,10345,0.010345,[0]
2287,10501,0.010501,[1]
2288,10379,0.010379,[0]
2289,10342,0.010342,[1]
2290,10090,0.01009,[0]
2291,10250,0.01025,[1]
2292,10353,0.010353,[0]
2293,10025,0.010025,[1]
2294,10052,0.010052,[0]
2295,9889,0.009889,[1]
2296,9660,0.00966,[0]
2297,9658,0.009658,[1]
2298,9825,0.009825,[0]
2299,9807,0.009807,[1]
2300,9594,0.009594,[0]
2301,9845,0.009845,[1]
2302,9893,0.009893,[0]
2303,9567,0.009567,[1]
2304,9367,0.009367,[0]
2305,9514,0.009514,[1]
2306,9654,0.009654,[0]
2307,9567,0.009567,[1]
2308,9451,0.009451,[0]
2309,9575,0.009575,[1]
2310,9166,0.009166,[0]
2311,8924,0.008924,[1]
2312,8735,0.008735,[0]
2313,8513,0.008513,[1]
2314,8621,0.008621,[0]
2315,8809,0.008809,[1]
2316,8750,0.00875,[0]
2317,8637,0.008637,[1]
2318,8986,0.008986,[0]
2319,9050,0.00905,[1]
2320,8950,0.00895,[0]
2321,9377,0.009377,[1]
2322,9458,0.009458,[0]
2323,9380,0.00938,[1]
2324,9516,0.009516,[0]
2325,9500,0.0095,[1]
2326,9529,0.009529,[0]
2327,9326,0.009326,[1]
2328,9327,0.009327,[0]
2329,9523,0.009523,[1]
2330,9338,0.009338,[0]
2331,9545,0.009545,[1]
2332,9574,0.009574,[0]
2333,9477,0.009477,[1]
2334,9688,0.009688,[0]
2335,9713,0.009713,[1]
2336,9904,0.009904,[0]
2337,9732,0.009732,[1]
2338,9872,0.009872,[0]
2339,9894,0.009894,[1]
2340,9883,0.009883,[0]
2341,10106,0.010106,[1]
2342,10328,0.010328,[0]
2343,10310,0.01031,[1]
2344,10145,0.010145,[0]
2345,10111,0.010111,[1]
2346,10144,0.010144,[0]
2347,9948,0.009948,[1]
2348,9979,0.009979,[0]
2349,10229,0.010229,[1]
2350,10085,0.010085,[0]
2351,10485,0.010485,[1]
2352,10661,0.010661,[0]
2353,10508,0.010508,[1]
2354,10511,0.010511,[0]
2355,10613,0.010613,[1]
2356,10391,0.010391,[0]
2357,10246,0.010246,[1]
2358,10164,0.010164,[0]
2359,10175,0.010175,[1]
2360,10107,0.010107,[0]
2361,10059,0.010059,[1]
2362,10282,0.010282,[0]
2363,10324,0.010324,[1]
2364,10449,0.010449,[0]
2365,10545,0.010545,[1]
2366,10680,0.01068,[0]
2367,10510,0.01051,[1]
2368,10805,0.010805,[0]
2369,10748,0.010748,[1]
2370,10544,0.010544,[0]
2371,10529,0.010529,[1]
2372,10265,0.010265,[0]
2373,9988,0.009988,[1]
2374,9674,0.009674,[0]
2375,9466,0.009466,[1]
2376,9419,0.009419,[0]
2377,9150,0.00915,[1]
2378,8934,0.008934,[0]
2379,8978,0.008978,[1]
2380,8925,0.008925,[0]
2381,8955,0.008955,[1]
2382,9132,0.009132,[0]
2383,9328,0.009328,[1]
2384,9491,0.009491,[0]
2385,9519,0.009519,[1]
2386,9776,0.009776,[0]
2387,9752,0.009752,[1]
2388,9466,0.009466,[0]
2389,9522,0.009522,[1]
2390,9802,0.009802,[0]
2391,9647,0.009647,[1]
2392,9515,0.009515,[0]
2393,9269,0.009269,[1]
2394,9072,0.009072,[0]
2395,8858,0.008858,[1]
2396,8696,0.008696,[0]
2397,8418,0.008418,[1]
2398,8178,0.008178,[0]
2399,8001,0.008001,[1]
2400,8006,0.008006,[0]
2401,7881,0.007881,[1]
2402,7791,0.007791,[0]
2403,7787,0.007787,[1]
2404,7729,0.007729,[0]
2405,7689,0.007689,[1]
2406,7875,0.007875,[0]
2407,8014,0.008014,[1]
2408,7947,0.007947,[0]
2409,7994,0.007994,[1]
2410,8117,0.008117,[0]
2411,8319,0.008319,[1]
2412,8404,0.008404,[0]
2413,8428,0.008428,[1]
2414,8365,0.008365,[0]
2415,8324,0.008324,[1]
2416,8734,0.008734,[0]
2417,8953,0.008953,[1]
2418,8784,0.008784,[0]
2419,8947,0.008947,[1]
2420,9121,0.009121,[0]
2421,9170,0.00917,[1]
2422,9012,0.009012,[0]
2423,9825,0.009825,[1]
2424,10822,0.010822,[0]
2425,11410,0.01141,[1]
2426,11430,0.01143,[0]
2427,11350,0.01135,[1]
2428,11198,0.011198,[0]
2429,10704,0.010704,[1]
2430,10266,0.010266,[0]
2431,9977,0.009977,[1]
2432,9678,0.009678,[0]
2433,9507,0.009507,[1]
2434,9467,0.009467,[0]
2435,9405,0.009405,[1]
2436,9396,0.009396,[0]
2437,9424,0.009424,[1]
2438,9380,0.00938,[0]
2439,9901,0.009901,[1]
2440,10396,0.010396,[0]
2441,10486,0.010486,[1]
2442,10450,0.01045,[0]
2443,10817,0.010817,[1]
2444,10953,0.010953,[0]
2445,10909,0.010909,[1]
2446,10814,0.010814,[0]
2447,10784,0.010784,[1]
2448,10556,0.010556,[0]
2449,10448,0.010448,[1]
2450,10195,0.010195,[0]
2451,10271,0.010271,[1]
2452,10412,0.010412,[0]
2453,10330,0.01033,[1]
2454,10507,0.010507,[0]
2455,10789,0.010789,[1]
2456,10760,0.01076,[0]
2457,10801,0.010801,[1]
2458,10814,0.010814,[0]
2459,10696,0.010696,[1]
2460,10534,0.010534,[0]
2461,10780,0.01078,[1]
2462,10781,0.010781,[0]
2463,10597,0.010597,[1]
2464,10699,0.010699,[0]
2465,10674,0.010674,[1]
2466,10635,0.010635,[0]
2467,10600,0.0106,[1]
2468,10888,0.010888,[0]
2469,10655,0.010655,[1]
2470,10667,0.010667,[0]
2471,10798,0.010798,[1]
2472,10793,0.010793,[0]
2473,10726,0.010726,[1]
2474,10926,0.010926,[0]
2475,10875,0.010875,[1]
2476,10650,0.01065,[0]
2477,10357,0.010357,[1]
2478,10235,0.010235,[0]
2479,10209,0.010209,[1]
2480,10039,0.010039,[0]
2481,10258,0.010258,[1]
2482,10494,0.010494,[0]
2483,10514,0.010514,[1]
2484,10536,0.010536,[0]
2485,10983,0.010983,[1]
2486,11189,0.011189,[0]
2487,10935,0.010935,[1]
2488,11197,0.011197,[0]
2489,11136,0.011136,[1]
2490,11084,0.011084,[0]
2491,11278,0.011278,[1]
2492,11334,0.011334,[0]
2493,11187,0.011187,[1]
2494,10851,0.010851,[0]
2495,10459,0.010459,[1]
2496,10449,0.010449,[0]
2497,10315,0.010315,[1]
2498,10029,0.010029,[0]
2499,9979,0.009979,[1]
2500,9788,0.009788,[0]
2501,9804,0.009804,[1]
2502,9782,0.009782,[0]
2503,9726,0.009726,[1]
2504,9749,0.009749,[0]
2505,9745,0.009745,[1]
2506,9668,0.009668,[0]
2507,9900,0.0099,[1]
2508,9685,0.009685,[0]
2509,9425,0.009425,[1]
2510,9569,0.009569,[0]
2511,9528,0.009528,[1]
2512,9315,0.009315,[0]
2513,9277,0.009277,[1]
2514,9208,0.009208,[0]
2515,9176,0.009176,[1]
2516,9104,0.009104,[0]
2517,9425,0.009425,[1]
2518,9437,0.009437,[0]
2519,9543,0.009543,[1]
2520,9843,0.009843,[0]
2521,10109,0.010109,[1]
2522,10105,0.010105,[0]
2523,10175,0.010175,[1]
2524,10445,0.010445,[0]
2525,10478,0.010478,[1]
2526,10738,0.010738,[0]
2527,10738,0.010738,[1]
2528,10618,0.010618,[0]
2529,10345,0.010345,[1]
2530,10214,0.010214,[0]
2531,10146,0.010146,[1]
2532,9882,0.009882,[0]
2533,9799,0.009799,[1]
2534,9939,0.009939,[0]
2535,10020,0.01002,[1]
2536,9808,0.009808,[0]
2537,10139,0.010139,[1]
2538,10383,0.010383,[0]
2539,10266,0.010266,[1]
2540,10661,0.010661,[0]
2541,10882,0.010882,[1]
2542,10671,0.010671,[0]
2543,10454,0.010454,[1]
2544,10791,0.010791,[0]
2545,11698,0.011698,[1]
2546,11813,0.011813,[0]
2547,12440,0.01244,[1]
2548,12453,0.012453,[0]
2549,11780,0.01178,[1]
2550,11500,0.0115,[0]
2551,11102,0.011102,[1]
2552,10480,0.01048,[0]
2553,10146,0.010146,[1]
2554,10457,0.010457,[0]
2555,10445,0.010445,[1]
2556,10283,0.010283,[0]
2557,10633,0.010633,[1]
2558,10718,0.010718,[0]
2559,10421,0.010421,[1]
2560,10691,0.010691,[0]
2561,10887,0.010887,[1]
2562,10695,0.010695,[0]
2563,10591,0.010591,[1]
2564,10838,0.010838,[0]
2565,10934,0.010934,[1]
2566,10614,0.010614,[0]
2567,10699,0.010699,[1]
2568,10731,0.010731,[0]
2569,10435,0.010435,[1]
2570,10506,0.010506,[0]
2571,10457,0.010457,[1]
2572,10547,0.010547,[0]
2573,10417,0.010417,[1]
2574,10474,0.010474,[0]
2575,10426,0.010426,[1]
2576,10270,0.01027,[0]
2577,10255,0.010255,[1]
2578,10140,0.01014,[0]
2579,9864,0.009864,[1]
2580,9845,0.009845,[0]
2581,9658,0.009658,[1]
2582,9494,0.009494,[0]
2583,9285,0.009285,[1]
2584,9184,0.009184,[0]
2585,9101,0.009101,[1]
2586,9094,0.009094,[0]
2587,9038,0.009038,[1]
2588,9084,0.009084,[0]
2589,8798,0.008798,[1]
2590,8992,0.008992,[0]
2591,9076,0.009076,[1]
2592,9035,0.009035,[0]
2593,8923,0.008923,[1]
2594,9000,0.009,[0]
2595,8735,0.008735,[1]
2596,8695,0.008695,[0]
2597,8736,0.008736,[1]
2598,8644,0.008644,[0]
2599,8566,0.008566,[1]
2600,8305,0.008305,[0]
2601,8263,0.008263,[1]
2602,8041,0.008041,[0]
2603,8031,0.008031,[1]
2604,8097,0.008097,[0]
2605,8165,0.008165,[1]
2606,8282,0.008282,[0]
2607,8335,0.008335,[1]
2608,8416,0.008416,[0]
2609,8452,0.008452,[1]
2610,8619,0.008619,[0]
2611,8721,0.008721,[1]
2612,8630,0.00863,[0]
2613,8819,0.008819,[1]
2614,8759,0.008759,[0]
