[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Crosbee,Mark,CSLX Test
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251029_080849_Crosbee_Mark_SelfSR
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
1744,8674,0.008674,[0]
1745,9117,0.009117,[1]
1746,9490,0.00949,[0]
1747,9532,0.009532,[1]
1748,9590,0.00959,[0]
1749,9500,0.0095,[1]
1750,9247,0.009247,[0]
1751,8883,0.008883,[1]
1752,8622,0.008622,[0]
1753,8780,0.00878,[1]
1754,8580,0.00858,[0]
1755,8367,0.008367,[1]
1756,8541,0.008541,[0]
1757,8563,0.008563,[1]
1758,8633,0.008633,[0]
1759,8827,0.008827,[1]
1760,9069,0.009069,[0]
1761,9073,0.009073,[1]
1762,9274,0.009274,[0]
1763,9611,0.009611,[1]
1764,9534,0.009534,[0]
1765,9410,0.00941,[1]
1766,9498,0.009498,[0]
1767,9597,0.009597,[1]
1768,9771,0.009771,[0]
1769,9610,0.00961,[1]
1770,9506,0.009506,[0]
1771,9568,0.009568,[1]
1772,9609,0.009609,[0]
1773,9744,0.009744,[1]
1774,9778,0.009778,[0]
1775,9932,0.009932,[1]
1776,10162,0.010162,[0]
1777,10135,0.010135,[1]
1778,10383,0.010383,[0]
1779,10337,0.010337,[1]
1780,10137,0.010137,[0]
1781,10201,0.010201,[1]
1782,10175,0.010175,[0]
1783,9985,0.009985,[1]
1784,10164,0.010164,[0]
1785,10452,0.010452,[1]
1786,10339,0.010339,[0]
1787,10360,0.01036,[1]
1788,10803,0.010803,[0]
1789,10936,0.010936,[1]
1790,11138,0.011138,[0]
1791,10903,0.010903,[1]
1792,10777,0.010777,[0]
1793,10760,0.01076,[1]
1794,10643,0.010643,[0]
1795,10472,0.010472,[1]
1796,10530,0.01053,[0]
1797,10745,0.010745,[1]
1798,10847,0.010847,[0]
1799,11432,0.011432,[1]
1800,11195,0.011195,[0]
1801,11068,0.011068,[1]
1802,11187,0.011187,[0]
1803,11224,0.011224,[1]
1804,11607,0.011607,[0]
1805,11291,0.011291,[1]
1806,11064,0.011064,[0]
1807,11070,0.01107,[1]
1808,11090,0.01109,[0]
1809,10895,0.010895,[1]
1810,10748,0.010748,[0]
1811,10797,0.010797,[1]
1812,10870,0.01087,[0]
1813,10826,0.010826,[1]
1814,11053,0.011053,[0]
1815,10694,0.010694,[1]
1816,10403,0.010403,[0]
1817,10223,0.010223,[1]
1818,10304,0.010304,[0]
1819,10121,0.010121,[1]
1820,9769,0.009769,[0]
1821,9878,0.009878,[1]
1822,9851,0.009851,[0]
1823,9747,0.009747,[1]
1824,9629,0.009629,[0]
1825,9752,0.009752,[1]
1826,9622,0.009622,[0]
1827,9526,0.009526,[1]
1828,9389,0.009389,[0]
1829,9436,0.009436,[1]
1830,9337,0.009337,[0]
1831,9260,0.00926,[1]
1832,9156,0.009156,[0]
1833,9292,0.009292,[1]
1834,9183,0.009183,[0]
1835,9085,0.009085,[1]
1836,9075,0.009075,[0]
1837,8893,0.008893,[1]
1838,8766,0.008766,[0]
1839,8741,0.008741,[1]
1840,8733,0.008733,[0]
1841,8549,0.008549,[1]
1842,8592,0.008592,[0]
1843,8755,0.008755,[1]
1844,8575,0.008575,[0]
1845,8711,0.008711,[1]
1846,8849,0.008849,[0]
1847,8855,0.008855,[1]
1848,8755,0.008755,[0]
1849,8885,0.008885,[1]
1850,8828,0.008828,[0]
1851,8866,0.008866,[1]
1852,8852,0.008852,[0]
1853,9315,0.009315,[1]
1854,10299,0.010299,[0]
1855,10044,0.010044,[1]
1856,9986,0.009986,[0]
1857,10147,0.010147,[1]
1858,9802,0.009802,[0]
1859,9499,0.009499,[1]
1860,9388,0.009388,[0]
1861,8997,0.008997,[1]
1862,8769,0.008769,[0]
1863,8902,0.008902,[1]
1864,8996,0.008996,[0]
1865,8936,0.008936,[1]
1866,9117,0.009117,[0]
1867,9284,0.009284,[1]
1868,9662,0.009662,[0]
1869,9766,0.009766,[1]
1870,10227,0.010227,[0]
1871,10409,0.010409,[1]
1872,10358,0.010358,[0]
1873,10496,0.010496,[1]
1874,10528,0.010528,[0]
1875,10550,0.01055,[1]
1876,10143,0.010143,[0]
1877,10066,0.010066,[1]
1878,10257,0.010257,[0]
1879,10269,0.010269,[1]
1880,10245,0.010245,[0]
1881,10359,0.010359,[1]
1882,10355,0.010355,[0]
1883,10433,0.010433,[1]
1884,10534,0.010534,[0]
1885,10539,0.010539,[1]
1886,10485,0.010485,[0]
1887,10691,0.010691,[1]
1888,10799,0.010799,[0]
1889,10721,0.010721,[1]
1890,10677,0.010677,[0]
1891,11017,0.011017,[1]
1892,11338,0.011338,[0]
1893,11293,0.011293,[1]
1894,11261,0.011261,[0]
1895,11275,0.011275,[1]
1896,11029,0.011029,[0]
1897,10950,0.01095,[1]
1898,10984,0.010984,[0]
1899,10970,0.01097,[1]
1900,10851,0.010851,[0]
1901,10889,0.010889,[1]
1902,10847,0.010847,[0]
1903,10686,0.010686,[1]
1904,10492,0.010492,[0]
1905,10345,0.010345,[1]
1906,10026,0.010026,[0]
1907,9997,0.009997,[1]
1908,9845,0.009845,[0]
1909,9907,0.009907,[1]
1910,9730,0.00973,[0]
1911,9569,0.009569,[1]
1912,9308,0.009308,[0]
1913,9380,0.00938,[1]
1914,9757,0.009757,[0]
1915,9682,0.009682,[1]
1916,10061,0.010061,[0]
1917,10175,0.010175,[1]
1918,10492,0.010492,[0]
1919,10325,0.010325,[1]
1920,10250,0.01025,[0]
1921,10006,0.010006,[1]
1922,9819,0.009819,[0]
1923,9770,0.00977,[1]
1924,9606,0.009606,[0]
1925,9594,0.009594,[1]
1926,9656,0.009656,[0]
1927,9422,0.009422,[1]
1928,9259,0.009259,[0]
1929,9280,0.00928,[1]
1930,9506,0.009506,[0]
1931,9226,0.009226,[1]
1932,9149,0.009149,[0]
1933,9181,0.009181,[1]
1934,9197,0.009197,[0]
1935,9163,0.009163,[1]
1936,8964,0.008964,[0]
1937,9032,0.009032,[1]
1938,8995,0.008995,[0]
1939,9095,0.009095,[1]
1940,9052,0.009052,[0]
1941,8866,0.008866,[1]
1942,8693,0.008693,[0]
1943,8642,0.008642,[1]
1944,8643,0.008643,[0]
1945,8457,0.008457,[1]
1946,8468,0.008468,[0]
1947,8479,0.008479,[1]
1948,8584,0.008584,[0]
1949,8546,0.008546,[1]
1950,8528,0.008528,[0]
1951,8565,0.008565,[1]
1952,8680,0.00868,[0]
1953,9003,0.009003,[1]
1954,9247,0.009247,[0]
1955,9400,0.0094,[1]
1956,9409,0.009409,[0]
1957,9537,0.009537,[1]
1958,9472,0.009472,[0]
1959,9267,0.009267,[1]
1960,9059,0.009059,[0]
1961,9274,0.009274,[1]
1962,9634,0.009634,[0]
1963,9644,0.009644,[1]
1964,9852,0.009852,[0]
1965,9824,0.009824,[1]
1966,9608,0.009608,[0]
1967,9665,0.009665,[1]
1968,9666,0.009666,[0]
1969,9619,0.009619,[1]
1970,9481,0.009481,[0]
1971,10002,0.010002,[1]
1972,9964,0.009964,[0]
1973,9792,0.009792,[1]
1974,9847,0.009847,[0]
1975,10640,0.01064,[1]
1976,10736,0.010736,[0]
1977,10981,0.010981,[1]
1978,12162,0.012162,[0]
1979,12528,0.012528,[1]
1980,12319,0.012319,[0]
1981,11976,0.011976,[1]
1982,11692,0.011692,[0]
1983,11309,0.011309,[1]
1984,10855,0.010855,[0]
1985,10546,0.010546,[1]
1986,10200,0.0102,[0]
1987,9900,0.0099,[1]
1988,9818,0.009818,[0]
1989,9806,0.009806,[1]
1990,10001,0.010001,[0]
1991,10184,0.010184,[1]
1992,11072,0.011072,[0]
1993,11432,0.011432,[1]
1994,11459,0.011459,[0]
1995,11560,0.01156,[1]
1996,11668,0.011668,[0]
1997,11804,0.011804,[1]
1998,11622,0.011622,[0]
1999,11793,0.011793,[1]
2000,11511,0.011511,[0]
2001,11270,0.01127,[1]
2002,10743,0.010743,[0]
2003,10670,0.01067,[1]
2004,10549,0.010549,[0]
2005,10324,0.010324,[1]
2006,10627,0.010627,[0]
2007,10667,0.010667,[1]
2008,10536,0.010536,[0]
2009,10311,0.010311,[1]
2010,10288,0.010288,[0]
2011,10017,0.010017,[1]
2012,10078,0.010078,[0]
2013,10192,0.010192,[1]
2014,10192,0.010192,[0]
2015,10101,0.010101,[1]
2016,10306,0.010306,[0]
2017,10231,0.010231,[1]
2018,10252,0.010252,[0]
2019,10046,0.010046,[1]
2020,10065,0.010065,[0]
2021,9970,0.00997,[1]
2022,9740,0.00974,[0]
2023,9666,0.009666,[1]
2024,9616,0.009616,[0]
2025,9486,0.009486,[1]
2026,9233,0.009233,[0]
2027,9066,0.009066,[1]
2028,9137,0.009137,[0]
2029,9165,0.009165,[1]
2030,9119,0.009119,[0]
2031,9196,0.009196,[1]
2032,9451,0.009451,[0]
2033,9198,0.009198,[1]
2034,9176,0.009176,[0]
2035,9190,0.00919,[1]
2036,9069,0.009069,[0]
2037,9245,0.009245,[1]
2038,9261,0.009261,[0]
2039,9135,0.009135,[1]
2040,9133,0.009133,[0]
2041,8917,0.008917,[1]
2042,8925,0.008925,[0]
2043,8987,0.008987,[1]
2044,8953,0.008953,[0]
2045,9017,0.009017,[1]
2046,9086,0.009086,[0]
2047,9201,0.009201,[1]
2048,9170,0.00917,[0]
2049,9390,0.00939,[1]
2050,9464,0.009464,[0]
2051,9394,0.009394,[1]
2052,9540,0.00954,[0]
2053,9738,0.009738,[1]
2054,9775,0.009775,[0]
2055,9623,0.009623,[1]
2056,9663,0.009663,[0]
2057,9937,0.009937,[1]
2058,9981,0.009981,[0]
2059,10118,0.010118,[1]
2060,10286,0.010286,[0]
2061,10250,0.01025,[1]
2062,10175,0.010175,[0]
2063,10009,0.010009,[1]
2064,10215,0.010215,[0]
2065,10140,0.01014,[1]
2066,9838,0.009838,[0]
2067,9886,0.009886,[1]
2068,9860,0.00986,[0]
2069,9937,0.009937,[1]
2070,9872,0.009872,[0]
2071,10148,0.010148,[1]
2072,10283,0.010283,[0]
2073,10398,0.010398,[1]
2074,10568,0.010568,[0]
2075,10640,0.01064,[1]
2076,10583,0.010583,[0]
2077,10725,0.010725,[1]
2078,10694,0.010694,[0]
2079,10951,0.010951,[1]
2080,10773,0.010773,[0]
2081,10770,0.01077,[1]
2082,10900,0.0109,[0]
2083,10813,0.010813,[1]
2084,10701,0.010701,[0]
2085,10754,0.010754,[1]
2086,10809,0.010809,[0]
2087,10582,0.010582,[1]
2088,10923,0.010923,[0]
2089,11125,0.011125,[1]
2090,10973,0.010973,[0]
2091,11122,0.011122,[1]
2092,11271,0.011271,[0]
2093,11509,0.011509,[1]
2094,11324,0.011324,[0]
2095,11466,0.011466,[1]
2096,11680,0.01168,[0]
2097,11418,0.011418,[1]
2098,11534,0.011534,[0]
2099,11582,0.011582,[1]
2100,11708,0.011708,[0]
2101,11287,0.011287,[1]
2102,11866,0.011866,[0]
2103,11978,0.011978,[1]
2104,11481,0.011481,[0]
2105,10984,0.010984,[1]
2106,10851,0.010851,[0]
2107,10513,0.010513,[1]
2108,10168,0.010168,[0]
2109,9824,0.009824,[1]
2110,9623,0.009623,[0]
2111,9361,0.009361,[1]
2112,9278,0.009278,[0]
2113,9519,0.009519,[1]
2114,9394,0.009394,[0]
2115,9405,0.009405,[1]
2116,9706,0.009706,[0]
2117,10095,0.010095,[1]
2118,10122,0.010122,[0]
2119,10396,0.010396,[1]
2120,10435,0.010435,[0]
2121,10314,0.010314,[1]
2122,10016,0.010016,[0]
2123,9956,0.009956,[1]
2124,10116,0.010116,[0]
2125,9814,0.009814,[1]
2126,9600,0.0096,[0]
2127,9688,0.009688,[1]
2128,9382,0.009382,[0]
2129,9208,0.009208,[1]
2130,8991,0.008991,[0]
2131,8909,0.008909,[1]
2132,8830,0.00883,[0]
2133,8877,0.008877,[1]
2134,8897,0.008897,[0]
2135,8810,0.00881,[1]
2136,8713,0.008713,[0]
2137,8751,0.008751,[1]
2138,8634,0.008634,[0]
2139,8579,0.008579,[1]
2140,8623,0.008623,[0]
2141,8565,0.008565,[1]
2142,8459,0.008459,[0]
2143,8694,0.008694,[1]
2144,8776,0.008776,[0]
2145,8705,0.008705,[1]
2146,8824,0.008824,[0]
2147,9051,0.009051,[1]
2148,9092,0.009092,[0]
2149,8996,0.008996,[1]
2150,9131,0.009131,[0]
2151,8970,0.00897,[1]
2152,8926,0.008926,[0]
2153,8854,0.008854,[1]
2154,8773,0.008773,[0]
2155,8606,0.008606,[1]
2156,8569,0.008569,[0]
2157,8767,0.008767,[1]
2158,8721,0.008721,[0]
2159,8788,0.008788,[1]
2160,8839,0.008839,[0]
2161,9122,0.009122,[1]
2162,9424,0.009424,[0]
2163,9484,0.009484,[1]
2164,9787,0.009787,[0]
2165,9771,0.009771,[1]
2166,9798,0.009798,[0]
2167,9900,0.0099,[1]
2168,10098,0.010098,[0]
2169,9993,0.009993,[1]
2170,10031,0.010031,[0]
2171,10471,0.010471,[1]
2172,10248,0.010248,[0]
2173,10169,0.010169,[1]
2174,10351,0.010351,[0]
2175,10294,0.010294,[1]
2176,10137,0.010137,[0]
2177,10388,0.010388,[1]
2178,10463,0.010463,[0]
2179,10598,0.010598,[1]
2180,10393,0.010393,[0]
2181,10593,0.010593,[1]
2182,10945,0.010945,[0]
2183,10903,0.010903,[1]
2184,10834,0.010834,[0]
2185,10908,0.010908,[1]
2186,10629,0.010629,[0]
2187,10459,0.010459,[1]
2188,10590,0.01059,[0]
2189,10653,0.010653,[1]
2190,10486,0.010486,[0]
2191,10770,0.01077,[1]
2192,10961,0.010961,[0]
2193,11157,0.011157,[1]
2194,11288,0.011288,[0]
2195,11249,0.011249,[1]
2196,11319,0.011319,[0]
2197,11243,0.011243,[1]
2198,11299,0.011299,[0]
2199,11238,0.011238,[1]
2200,11142,0.011142,[0]
2201,11070,0.01107,[1]
2202,11126,0.011126,[0]
2203,11088,0.011088,[1]
2204,10949,0.010949,[0]
2205,11021,0.011021,[1]
2206,11156,0.011156,[0]
2207,10832,0.010832,[1]
2208,10699,0.010699,[0]
2209,10582,0.010582,[1]
2210,10300,0.0103,[0]
2211,9975,0.009975,[1]
2212,10052,0.010052,[0]
2213,9995,0.009995,[1]
2214,9854,0.009854,[0]
2215,9760,0.00976,[1]
2216,9533,0.009533,[0]
2217,9630,0.00963,[1]
2218,9650,0.00965,[0]
2219,9791,0.009791,[1]
2220,9677,0.009677,[0]
2221,9599,0.009599,[1]
2222,9515,0.009515,[0]
2223,10153,0.010153,[1]
2224,10307,0.010307,[0]
2225,10379,0.010379,[1]
2226,10519,0.010519,[0]
2227,10339,0.010339,[1]
2228,10103,0.010103,[0]
2229,9798,0.009798,[1]
2230,9678,0.009678,[0]
2231,9401,0.009401,[1]
2232,9152,0.009152,[0]
2233,9002,0.009002,[1]
2234,8845,0.008845,[0]
2235,8733,0.008733,[1]
2236,8646,0.008646,[0]
2237,8569,0.008569,[1]
2238,8890,0.00889,[0]
2239,8770,0.00877,[1]
2240,8960,0.00896,[0]
2241,8836,0.008836,[1]
2242,8879,0.008879,[0]
2243,9036,0.009036,[1]
2244,9181,0.009181,[0]
2245,9256,0.009256,[1]
2246,9087,0.009087,[0]
2247,9241,0.009241,[1]
2248,9372,0.009372,[0]
2249,9329,0.009329,[1]
2250,9134,0.009134,[0]
2251,9194,0.009194,[1]
2252,9252,0.009252,[0]
2253,9215,0.009215,[1]
2254,9316,0.009316,[0]
2255,9469,0.009469,[1]
2256,9315,0.009315,[0]
2257,9458,0.009458,[1]
2258,9566,0.009566,[0]
2259,9675,0.009675,[1]
2260,9623,0.009623,[0]
2261,9665,0.009665,[1]
2262,9688,0.009688,[0]
2263,9532,0.009532,[1]
2264,9802,0.009802,[0]
2265,9762,0.009762,[1]
2266,9767,0.009767,[0]
2267,9638,0.009638,[1]
2268,9764,0.009764,[0]
2269,9760,0.00976,[1]
2270,9712,0.009712,[0]
2271,9561,0.009561,[1]
2272,9989,0.009989,[0]
2273,9886,0.009886,[1]
2274,9649,0.009649,[0]
2275,9756,0.009756,[1]
2276,9833,0.009833,[0]
2277,9694,0.009694,[1]
2278,10140,0.01014,[0]
2279,10529,0.010529,[1]
2280,10412,0.010412,[0]
2281,10327,0.010327,[1]
2282,10443,0.010443,[0]
2283,10662,0.010662,[1]
2284,10750,0.01075,[0]
2285,10850,0.01085,[1]
2286,10650,0.01065,[0]
2287,10901,0.010901,[1]
2288,10860,0.01086,[0]
2289,10851,0.010851,[1]
2290,10810,0.01081,[0]
2291,10593,0.010593,[1]
2292,10512,0.010512,[0]
2293,10769,0.010769,[1]
2294,10729,0.010729,[0]
2295,10751,0.010751,[1]
2296,11037,0.011037,[0]
2297,11262,0.011262,[1]
2298,11371,0.011371,[0]
2299,11230,0.01123,[1]
2300,11198,0.011198,[0]
2301,11202,0.011202,[1]
2302,10988,0.010988,[0]
2303,10973,0.010973,[1]
2304,10834,0.010834,[0]
2305,10554,0.010554,[1]
2306,10491,0.010491,[0]
2307,10623,0.010623,[1]
2308,10567,0.010567,[0]
2309,10389,0.010389,[1]
2310,10205,0.010205,[0]
2311,10401,0.010401,[1]
2312,10202,0.010202,[0]
2313,9952,0.009952,[1]
2314,10103,0.010103,[0]
2315,10119,0.010119,[1]
2316,10248,0.010248,[0]
2317,10149,0.010149,[1]
2318,10349,0.010349,[0]
2319,10289,0.010289,[1]
2320,9859,0.009859,[0]
2321,9846,0.009846,[1]
2322,9948,0.009948,[0]
2323,9820,0.00982,[1]
2324,10058,0.010058,[0]
2325,10040,0.01004,[1]
2326,9764,0.009764,[0]
2327,9654,0.009654,[1]
2328,9769,0.009769,[0]
2329,9839,0.009839,[1]
2330,9538,0.009538,[0]
2331,9493,0.009493,[1]
2332,9610,0.00961,[0]
2333,9614,0.009614,[1]
2334,9323,0.009323,[0]
2335,9238,0.009238,[1]
2336,9216,0.009216,[0]
2337,8990,0.00899,[1]
2338,9183,0.009183,[0]
2339,9084,0.009084,[1]
2340,8985,0.008985,[0]
2341,8830,0.00883,[1]
2342,8923,0.008923,[0]
2343,8768,0.008768,[1]
2344,8475,0.008475,[0]
2345,8767,0.008767,[1]
2346,9617,0.009617,[0]
2347,9719,0.009719,[1]
2348,9853,0.009853,[0]
2349,10163,0.010163,[1]
2350,9952,0.009952,[0]
2351,9569,0.009569,[1]
2352,9513,0.009513,[0]
2353,9263,0.009263,[1]
2354,8941,0.008941,[0]
2355,8790,0.00879,[1]
2356,8787,0.008787,[0]
2357,8598,0.008598,[1]
2358,8698,0.008698,[0]
2359,8829,0.008829,[1]
2360,8855,0.008855,[0]
2361,8843,0.008843,[1]
2362,9152,0.009152,[0]
2363,9522,0.009522,[1]
2364,9359,0.009359,[0]
2365,9796,0.009796,[1]
2366,10006,0.010006,[0]
2367,10231,0.010231,[1]
2368,10313,0.010313,[0]
2369,10501,0.010501,[1]
2370,10776,0.010776,[0]
2371,10366,0.010366,[1]
2372,10450,0.01045,[0]
2373,10364,0.010364,[1]
2374,10561,0.010561,[0]
2375,10433,0.010433,[1]
2376,10362,0.010362,[0]
2377,10454,0.010454,[1]
2378,10267,0.010267,[0]
2379,10247,0.010247,[1]
2380,10223,0.010223,[0]
2381,10349,0.010349,[1]
2382,10587,0.010587,[0]
2383,10605,0.010605,[1]
2384,10664,0.010664,[0]
2385,10424,0.010424,[1]
2386,10446,0.010446,[0]
2387,10702,0.010702,[1]
2388,10414,0.010414,[0]
2389,10832,0.010832,[1]
2390,10710,0.01071,[0]
2391,10301,0.010301,[1]
2392,10566,0.010566,[0]
2393,10625,0.010625,[1]
2394,10707,0.010707,[0]
2395,10693,0.010693,[1]
2396,11222,0.011222,[0]
2397,11247,0.011247,[1]
2398,11198,0.011198,[0]
2399,11149,0.011149,[1]
2400,10993,0.010993,[0]
2401,10594,0.010594,[1]
2402,10601,0.010601,[0]
2403,10477,0.010477,[1]
2404,10376,0.010376,[0]
2405,10424,0.010424,[1]
2406,10389,0.010389,[0]
2407,10484,0.010484,[1]
2408,10622,0.010622,[0]
2409,10689,0.010689,[1]
2410,10702,0.010702,[0]
2411,10584,0.010584,[1]
2412,10644,0.010644,[0]
2413,10679,0.010679,[1]
2414,10399,0.010399,[0]
2415,10026,0.010026,[1]
2416,9744,0.009744,[0]
2417,9535,0.009535,[1]
2418,9372,0.009372,[0]
2419,9524,0.009524,[1]
2420,9661,0.009661,[0]
2421,9398,0.009398,[1]
2422,9327,0.009327,[0]
2423,9628,0.009628,[1]
2424,9585,0.009585,[0]
2425,9465,0.009465,[1]
2426,9390,0.00939,[0]
2427,9570,0.00957,[1]
2428,9492,0.009492,[0]
2429,9512,0.009512,[1]
2430,9751,0.009751,[0]
2431,9544,0.009544,[1]
2432,9390,0.00939,[0]
2433,9530,0.00953,[1]
2434,9495,0.009495,[0]
2435,9225,0.009225,[1]
2436,9155,0.009155,[0]
2437,9092,0.009092,[1]
2438,8926,0.008926,[0]
2439,8937,0.008937,[1]
2440,8852,0.008852,[0]
2441,8811,0.008811,[1]
2442,8704,0.008704,[0]
2443,8835,0.008835,[1]
2444,8752,0.008752,[0]
2445,8559,0.008559,[1]
2446,8525,0.008525,[0]
2447,8742,0.008742,[1]
2448,8693,0.008693,[0]
2449,8601,0.008601,[1]
2450,8874,0.008874,[0]
2451,8835,0.008835,[1]
2452,8763,0.008763,[0]
2453,9027,0.009027,[1]
2454,9096,0.009096,[0]
2455,9070,0.00907,[1]
2456,9204,0.009204,[0]
2457,9318,0.009318,[1]
2458,9497,0.009497,[0]
2459,9381,0.009381,[1]
2460,9453,0.009453,[0]
2461,9433,0.009433,[1]
2462,9437,0.009437,[0]
2463,9375,0.009375,[1]
2464,9361,0.009361,[0]
2465,9335,0.009335,[1]
2466,9566,0.009566,[0]
2467,10009,0.010009,[1]
2468,10337,0.010337,[0]
2469,10450,0.01045,[1]
2470,10491,0.010491,[0]
2471,10824,0.010824,[1]
2472,10611,0.010611,[0]
2473,10434,0.010434,[1]
2474,10143,0.010143,[0]
2475,9937,0.009937,[1]
2476,9472,0.009472,[0]
2477,9439,0.009439,[1]
2478,9759,0.009759,[0]
2479,9719,0.009719,[1]
2480,9553,0.009553,[0]
2481,9867,0.009867,[1]
2482,10154,0.010154,[0]
2483,10428,0.010428,[1]
2484,10348,0.010348,[0]
2485,11051,0.011051,[1]
2486,11293,0.011293,[0]
2487,11432,0.011432,[1]
2488,11639,0.011639,[0]
2489,11596,0.011596,[1]
2490,11528,0.011528,[0]
2491,11278,0.011278,[1]
2492,11191,0.011191,[0]
2493,11117,0.011117,[1]
2494,10773,0.010773,[0]
2495,10478,0.010478,[1]
2496,10426,0.010426,[0]
2497,10254,0.010254,[1]
2498,10203,0.010203,[0]
2499,10467,0.010467,[1]
2500,10647,0.010647,[0]
2501,10688,0.010688,[1]
2502,11091,0.011091,[0]
2503,11038,0.011038,[1]
2504,10991,0.010991,[0]
2505,10790,0.01079,[1]
2506,10726,0.010726,[0]
2507,10562,0.010562,[1]
2508,10288,0.010288,[0]
2509,10249,0.010249,[1]
2510,9983,0.009983,[0]
2511,9648,0.009648,[1]
2512,9511,0.009511,[0]
2513,9769,0.009769,[1]
2514,9805,0.009805,[0]
2515,9622,0.009622,[1]
2516,9418,0.009418,[0]
2517,9365,0.009365,[1]
2518,9240,0.00924,[0]
2519,9491,0.009491,[1]
2520,9589,0.009589,[0]
2521,9572,0.009572,[1]
2522,9513,0.009513,[0]
2523,9498,0.009498,[1]
2524,9693,0.009693,[0]
2525,9467,0.009467,[1]
2526,9367,0.009367,[0]
2527,9239,0.009239,[1]
2528,9392,0.009392,[0]
2529,9314,0.009314,[1]
2530,9241,0.009241,[0]
2531,9319,0.009319,[1]
2532,9258,0.009258,[0]
2533,9261,0.009261,[1]
2534,9235,0.009235,[0]
2535,9106,0.009106,[1]
2536,9023,0.009023,[0]
2537,8866,0.008866,[1]
2538,8784,0.008784,[0]
2539,8705,0.008705,[1]
2540,8615,0.008615,[0]
2541,8615,0.008615,[1]
2542,8684,0.008684,[0]
2543,8795,0.008795,[1]
2544,8969,0.008969,[0]
2545,9001,0.009001,[1]
2546,8870,0.00887,[0]
2547,8886,0.008886,[1]
2548,9062,0.009062,[0]
2549,8999,0.008999,[1]
2550,8896,0.008896,[0]
2551,9039,0.009039,[1]
2552,9021,0.009021,[0]
2553,8956,0.008956,[1]
2554,8787,0.008787,[0]
2555,8836,0.008836,[1]
2556,8950,0.00895,[0]
2557,8924,0.008924,[1]
2558,9036,0.009036,[0]
2559,9236,0.009236,[1]
2560,9229,0.009229,[0]
2561,9302,0.009302,[1]
2562,9616,0.009616,[0]
2563,9781,0.009781,[1]
2564,9854,0.009854,[0]
2565,9909,0.009909,[1]
2566,9915,0.009915,[0]
2567,9845,0.009845,[1]
2568,9916,0.009916,[0]
2569,9778,0.009778,[1]
2570,9737,0.009737,[0]
2571,9692,0.009692,[1]
2572,9959,0.009959,[0]
2573,10037,0.010037,[1]
2574,9970,0.00997,[0]
2575,10126,0.010126,[1]
2576,10099,0.010099,[0]
2577,9983,0.009983,[1]
2578,10338,0.010338,[0]
2579,10407,0.010407,[1]
2580,10424,0.010424,[0]
2581,10250,0.01025,[1]
2582,10382,0.010382,[0]
2583,10760,0.01076,[1]
2584,10507,0.010507,[0]
2585,10656,0.010656,[1]
2586,10877,0.010877,[0]
2587,10942,0.010942,[1]
2588,11006,0.011006,[0]
2589,12070,0.01207,[1]
2590,12238,0.012238,[0]
2591,11865,0.011865,[1]
2592,12080,0.01208,[0]
2593,11908,0.011908,[1]
2594,11309,0.011309,[0]
2595,10807,0.010807,[1]
2596,10469,0.010469,[0]
2597,10235,0.010235,[1]
2598,10008,0.010008,[0]
2599,10223,0.010223,[1]
2600,10263,0.010263,[0]
2601,10468,0.010468,[1]
2602,10966,0.010966,[0]
2603,11375,0.011375,[1]
2604,11212,0.011212,[0]
2605,11755,0.011755,[1]
2606,11889,0.011889,[0]
2607,11637,0.011637,[1]
2608,11631,0.011631,[0]
2609,11490,0.01149,[1]
2610,11381,0.011381,[0]
2611,10971,0.010971,[1]
2612,10685,0.010685,[0]
2613,10686,0.010686,[1]
2614,10429,0.010429,[0]
2615,10296,0.010296,[1]
2616,10077,0.010077,[0]
2617,9941,0.009941,[1]
2618,9919,0.009919,[0]
2619,9724,0.009724,[1]
2620,9903,0.009903,[0]
2621,9702,0.009702,[1]
2622,9752,0.009752,[0]
2623,9722,0.009722,[1]
2624,9514,0.009514,[0]
2625,9369,0.009369,[1]
2626,9469,0.009469,[0]
2627,9356,0.009356,[1]
2628,9482,0.009482,[0]
2629,9453,0.009453,[1]
2630,9260,0.00926,[0]
2631,9107,0.009107,[1]
2632,9076,0.009076,[0]
2633,8972,0.008972,[1]
2634,8846,0.008846,[0]
2635,9032,0.009032,[1]
2636,8790,0.00879,[0]
2637,8706,0.008706,[1]
2638,8688,0.008688,[0]
2639,8474,0.008474,[1]
2640,8417,0.008417,[0]
2641,8319,0.008319,[1]
2642,8509,0.008509,[0]
2643,8395,0.008395,[1]
2644,8369,0.008369,[0]
