[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Davidson,Codie,CSLX Test
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251029_074751_Davidson_Codie_60SR
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
311,9775,0.009775,[1]
312,9543,0.009543,[0]
313,9691,0.009691,[1]
314,9758,0.009758,[0]
315,9932,0.009932,[1]
316,9755,0.009755,[0]
317,9774,0.009774,[1]
318,9781,0.009781,[0]
319,9814,0.009814,[1]
320,9698,0.009698,[0]
321,9769,0.009769,[1]
322,9968,0.009968,[0]
323,9635,0.009635,[1]
324,9406,0.009406,[0]
325,9210,0.00921,[1]
326,8999,0.008999,[0]
327,9134,0.009134,[1]
328,9564,0.009564,[0]
329,10260,0.01026,[1]
330,10296,0.010296,[0]
331,10156,0.010156,[1]
332,9534,0.009534,[0]
333,9199,0.009199,[1]
334,9320,0.00932,[0]
335,9130,0.00913,[1]
336,9301,0.009301,[0]
337,9442,0.009442,[1]
338,9255,0.009255,[0]
339,9387,0.009387,[1]
340,9718,0.009718,[0]
341,9363,0.009363,[1]
342,9115,0.009115,[0]
343,9105,0.009105,[1]
344,9714,0.009714,[0]
345,9744,0.009744,[1]
346,10523,0.010523,[0]
347,10534,0.010534,[1]
348,10549,0.010549,[0]
349,10219,0.010219,[1]
350,10701,0.010701,[0]
351,10852,0.010852,[1]
352,11519,0.011519,[0]
353,11253,0.011253,[1]
354,10751,0.010751,[0]
355,11185,0.011185,[1]
356,11551,0.011551,[0]
357,11077,0.011077,[1]
358,11340,0.01134,[0]
359,11595,0.011595,[1]
360,12105,0.012105,[0]
361,12380,0.01238,[1]
362,12861,0.012861,[0]
363,13456,0.013456,[1]
364,12903,0.012903,[0]
365,12070,0.01207,[1]
366,12015,0.012015,[0]
367,11959,0.011959,[1]
368,12624,0.012624,[0]
369,13128,0.013128,[1]
370,14128,0.014128,[0]
371,13908,0.013908,[1]
372,13249,0.013249,[0]
373,12245,0.012245,[1]
374,12248,0.012248,[0]
375,12344,0.012344,[1]
376,12475,0.012475,[0]
377,12752,0.012752,[1]
378,12940,0.01294,[0]
379,12818,0.012818,[1]
380,12156,0.012156,[0]
381,11719,0.011719,[1]
382,11137,0.011137,[0]
383,10569,0.010569,[1]
384,10592,0.010592,[0]
385,10778,0.010778,[1]
386,11457,0.011457,[0]
387,11482,0.011482,[1]
388,11309,0.011309,[0]
389,10793,0.010793,[1]
390,10341,0.010341,[0]
391,10062,0.010062,[1]
392,9891,0.009891,[0]
393,10161,0.010161,[1]
394,10536,0.010536,[0]
395,10571,0.010571,[1]
396,10518,0.010518,[0]
397,10399,0.010399,[1]
398,9936,0.009936,[0]
399,9507,0.009507,[1]
400,9643,0.009643,[0]
401,9989,0.009989,[1]
402,9885,0.009885,[0]
403,9600,0.0096,[1]
404,9435,0.009435,[0]
405,9285,0.009285,[1]
406,9044,0.009044,[0]
407,8881,0.008881,[1]
408,9012,0.009012,[0]
409,9328,0.009328,[1]
410,9645,0.009645,[0]
411,10109,0.010109,[1]
412,9992,0.009992,[0]
413,9880,0.00988,[1]
414,10006,0.010006,[0]
415,10414,0.010414,[1]
416,10182,0.010182,[0]
417,9390,0.00939,[1]
418,8479,0.008479,[0]
419,8387,0.008387,[1]
420,8300,0.0083,[0]
421,8601,0.008601,[1]
422,9251,0.009251,[0]
423,9890,0.00989,[1]
424,10249,0.010249,[0]
425,10440,0.01044,[1]
426,10504,0.010504,[0]
427,10436,0.010436,[1]
428,10245,0.010245,[0]
429,10127,0.010127,[1]
430,10227,0.010227,[0]
431,10548,0.010548,[1]
432,10623,0.010623,[0]
433,10627,0.010627,[1]
434,10968,0.010968,[0]
435,11160,0.01116,[1]
436,11036,0.011036,[0]
437,11125,0.011125,[1]
438,11050,0.01105,[0]
439,11036,0.011036,[1]
440,11162,0.011162,[0]
441,11710,0.01171,[1]
442,12406,0.012406,[0]
443,12390,0.01239,[1]
444,11897,0.011897,[0]
445,11802,0.011802,[1]
446,11440,0.01144,[0]
447,11196,0.011196,[1]
448,11413,0.011413,[0]
449,12043,0.012043,[1]
450,13189,0.013189,[0]
451,13039,0.013039,[1]
452,12478,0.012478,[0]
453,12217,0.012217,[1]
454,11700,0.0117,[0]
455,11622,0.011622,[1]
456,12205,0.012205,[0]
457,13434,0.013434,[1]
458,13561,0.013561,[0]
459,13081,0.013081,[1]
460,12528,0.012528,[0]
461,11897,0.011897,[1]
462,11466,0.011466,[0]
463,12216,0.012216,[1]
464,12470,0.01247,[0]
465,12466,0.012466,[1]
466,12105,0.012105,[0]
467,11968,0.011968,[1]
468,11979,0.011979,[0]
469,11768,0.011768,[1]
470,11040,0.01104,[0]
471,10928,0.010928,[1]
472,11360,0.01136,[0]
473,11452,0.011452,[1]
474,11129,0.011129,[0]
475,11067,0.011067,[1]
476,10980,0.01098,[0]
477,10388,0.010388,[1]
478,9992,0.009992,[0]
479,9629,0.009629,[1]
480,9672,0.009672,[0]
481,9703,0.009703,[1]
482,10004,0.010004,[0]
483,10372,0.010372,[1]
484,10677,0.010677,[0]
485,10465,0.010465,[1]
486,10079,0.010079,[0]
487,9653,0.009653,[1]
488,9613,0.009613,[0]
489,9233,0.009233,[1]
490,8962,0.008962,[0]
491,9315,0.009315,[1]
492,10059,0.010059,[0]
493,9872,0.009872,[1]
494,9474,0.009474,[0]
495,9318,0.009318,[1]
496,9585,0.009585,[0]
497,9152,0.009152,[1]
498,9390,0.00939,[0]
499,9277,0.009277,[1]
500,9259,0.009259,[0]
501,9143,0.009143,[1]
502,9291,0.009291,[0]
503,9149,0.009149,[1]
504,9370,0.00937,[0]
505,9129,0.009129,[1]
506,9271,0.009271,[0]
507,9528,0.009528,[1]
508,9424,0.009424,[0]
509,8938,0.008938,[1]
510,8840,0.00884,[0]
511,8735,0.008735,[1]
512,8885,0.008885,[0]
