[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Pope,Ben,CSLX Test
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251203_084830_Pope_Ben_80SR-TC
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
1713,10494,0.010494,[1]
1714,10457,0.010457,[0]
1715,10477,0.010477,[1]
1716,10599,0.010599,[0]
1717,10547,0.010547,[1]
1718,10376,0.010376,[0]
1719,10210,0.01021,[1]
1720,10212,0.010212,[0]
1721,10130,0.01013,[1]
1722,9988,0.009988,[0]
1723,9829,0.009829,[1]
1724,9860,0.00986,[0]
1725,9906,0.009906,[1]
1726,9914,0.009914,[0]
1727,9772,0.009772,[1]
1728,9596,0.009596,[0]
1729,9421,0.009421,[1]
1730,9545,0.009545,[0]
1731,9564,0.009564,[1]
1732,9857,0.009857,[0]
1733,9813,0.009813,[1]
1734,9728,0.009728,[0]
1735,9814,0.009814,[1]
1736,10114,0.010114,[0]
1737,10122,0.010122,[1]
1738,10202,0.010202,[0]
1739,10215,0.010215,[1]
1740,10132,0.010132,[0]
1741,10026,0.010026,[1]
1742,9829,0.009829,[0]
1743,9984,0.009984,[1]
1744,9831,0.009831,[0]
1745,9794,0.009794,[1]
1746,9880,0.00988,[0]
1747,9726,0.009726,[1]
1748,9450,0.00945,[0]
1749,9242,0.009242,[1]
1750,9054,0.009054,[0]
1751,8925,0.008925,[1]
1752,8755,0.008755,[0]
1753,8608,0.008608,[1]
1754,8529,0.008529,[0]
1755,8522,0.008522,[1]
1756,8456,0.008456,[0]
1757,8301,0.008301,[1]
1758,8082,0.008082,[0]
1759,7997,0.007997,[1]
1760,7932,0.007932,[0]
1761,7960,0.00796,[1]
1762,8032,0.008032,[0]
1763,7901,0.007901,[1]
1764,7942,0.007942,[0]
1765,8022,0.008022,[1]
1766,8108,0.008108,[0]
1767,8371,0.008371,[1]
1768,8367,0.008367,[0]
1769,8364,0.008364,[1]
1770,8510,0.00851,[0]
1771,8648,0.008648,[1]
1772,8779,0.008779,[0]
1773,9167,0.009167,[1]
1774,9243,0.009243,[0]
1775,9329,0.009329,[1]
1776,9505,0.009505,[0]
1777,9561,0.009561,[1]
1778,9603,0.009603,[0]
1779,9716,0.009716,[1]
1780,9796,0.009796,[0]
1781,9728,0.009728,[1]
1782,9835,0.009835,[0]
1783,9960,0.00996,[1]
1784,9855,0.009855,[0]
1785,10115,0.010115,[1]
1786,10329,0.010329,[0]
1787,10516,0.010516,[1]
1788,11148,0.011148,[0]
1789,11629,0.011629,[1]
1790,11747,0.011747,[0]
1791,12230,0.01223,[1]
1792,12222,0.012222,[0]
1793,11970,0.01197,[1]
1794,11547,0.011547,[0]
1795,11322,0.011322,[1]
1796,10882,0.010882,[0]
1797,10515,0.010515,[1]
1798,10350,0.01035,[0]
1799,10148,0.010148,[1]
1800,10092,0.010092,[0]
1801,10283,0.010283,[1]
1802,10357,0.010357,[0]
1803,10461,0.010461,[1]
1804,10682,0.010682,[0]
1805,10514,0.010514,[1]
1806,10581,0.010581,[0]
1807,10592,0.010592,[1]
1808,10577,0.010577,[0]
1809,10727,0.010727,[1]
1810,10857,0.010857,[0]
1811,10870,0.01087,[1]
1812,11274,0.011274,[0]
1813,11144,0.011144,[1]
1814,10815,0.010815,[0]
1815,10525,0.010525,[1]
1816,10575,0.010575,[0]
1817,10268,0.010268,[1]
1818,10227,0.010227,[0]
1819,9987,0.009987,[1]
1820,9632,0.009632,[0]
1821,9498,0.009498,[1]
1822,9544,0.009544,[0]
1823,9488,0.009488,[1]
1824,9379,0.009379,[0]
1825,9548,0.009548,[1]
1826,9853,0.009853,[0]
1827,9715,0.009715,[1]
1828,9541,0.009541,[0]
1829,9463,0.009463,[1]
1830,9122,0.009122,[0]
1831,9015,0.009015,[1]
1832,8730,0.00873,[0]
1833,8408,0.008408,[1]
1834,8402,0.008402,[0]
1835,8281,0.008281,[1]
1836,8220,0.00822,[0]
1837,8246,0.008246,[1]
1838,8315,0.008315,[0]
1839,8361,0.008361,[1]
1840,8700,0.0087,[0]
1841,8734,0.008734,[1]
1842,9062,0.009062,[0]
1843,9140,0.00914,[1]
1844,9406,0.009406,[0]
1845,9407,0.009407,[1]
1846,9624,0.009624,[0]
1847,9706,0.009706,[1]
1848,9796,0.009796,[0]
1849,9982,0.009982,[1]
1850,10367,0.010367,[0]
1851,10862,0.010862,[1]
1852,11096,0.011096,[0]
1853,10965,0.010965,[1]
1854,10873,0.010873,[0]
1855,10685,0.010685,[1]
1856,10342,0.010342,[0]
1857,9848,0.009848,[1]
1858,9539,0.009539,[0]
1859,9204,0.009204,[1]
1860,9189,0.009189,[0]
1861,9119,0.009119,[1]
1862,9041,0.009041,[0]
1863,8989,0.008989,[1]
1864,8976,0.008976,[0]
1865,9003,0.009003,[1]
1866,9188,0.009188,[0]
1867,9123,0.009123,[1]
1868,9210,0.00921,[0]
1869,9156,0.009156,[1]
1870,9090,0.00909,[0]
1871,9009,0.009009,[1]
1872,9097,0.009097,[0]
1873,9289,0.009289,[1]
1874,9042,0.009042,[0]
1875,9295,0.009295,[1]
1876,9285,0.009285,[0]
1877,9143,0.009143,[1]
1878,9301,0.009301,[0]
1879,9286,0.009286,[1]
1880,9147,0.009147,[0]
1881,9245,0.009245,[1]
1882,9177,0.009177,[0]
1883,9056,0.009056,[1]
1884,9153,0.009153,[0]
1885,9308,0.009308,[1]
1886,9174,0.009174,[0]
1887,9343,0.009343,[1]
1888,9320,0.00932,[0]
1889,9201,0.009201,[1]
1890,9552,0.009552,[0]
1891,9780,0.00978,[1]
1892,9912,0.009912,[0]
1893,9917,0.009917,[1]
1894,9952,0.009952,[0]
1895,9828,0.009828,[1]
1896,9625,0.009625,[0]
1897,9890,0.00989,[1]
1898,9846,0.009846,[0]
1899,9911,0.009911,[1]
1900,9827,0.009827,[0]
1901,9711,0.009711,[1]
1902,9501,0.009501,[0]
1903,9548,0.009548,[1]
1904,9543,0.009543,[0]
1905,9372,0.009372,[1]
1906,9304,0.009304,[0]
1907,9180,0.00918,[1]
1908,9091,0.009091,[0]
1909,9254,0.009254,[1]
1910,9268,0.009268,[0]
1911,9080,0.00908,[1]
1912,9179,0.009179,[0]
1913,9187,0.009187,[1]
1914,8902,0.008902,[0]
1915,8965,0.008965,[1]
1916,9038,0.009038,[0]
1917,9029,0.009029,[1]
1918,9226,0.009226,[0]
1919,9153,0.009153,[1]
1920,9105,0.009105,[0]
1921,9307,0.009307,[1]
1922,9407,0.009407,[0]
1923,9331,0.009331,[1]
1924,9509,0.009509,[0]
1925,9729,0.009729,[1]
1926,9747,0.009747,[0]
1927,9947,0.009947,[1]
1928,9998,0.009998,[0]
1929,10049,0.010049,[1]
1930,10241,0.010241,[0]
1931,10455,0.010455,[1]
1932,10484,0.010484,[0]
1933,10638,0.010638,[1]
1934,10795,0.010795,[0]
1935,10912,0.010912,[1]
1936,11082,0.011082,[0]
1937,10896,0.010896,[1]
1938,10675,0.010675,[0]
1939,10457,0.010457,[1]
1940,10596,0.010596,[0]
1941,10644,0.010644,[1]
1942,10725,0.010725,[0]
1943,10909,0.010909,[1]
1944,11106,0.011106,[0]
1945,11179,0.011179,[1]
1946,11258,0.011258,[0]
1947,11259,0.011259,[1]
1948,10861,0.010861,[0]
1949,10456,0.010456,[1]
1950,10279,0.010279,[0]
1951,10197,0.010197,[1]
1952,10017,0.010017,[0]
1953,9896,0.009896,[1]
1954,10000,0.01,[0]
1955,10330,0.01033,[1]
1956,10111,0.010111,[0]
1957,10302,0.010302,[1]
1958,10247,0.010247,[0]
1959,10434,0.010434,[1]
1960,10990,0.01099,[0]
1961,10827,0.010827,[1]
1962,10942,0.010942,[0]
1963,11026,0.011026,[1]
1964,10550,0.01055,[0]
1965,10128,0.010128,[1]
1966,10084,0.010084,[0]
1967,9929,0.009929,[1]
1968,9514,0.009514,[0]
1969,9238,0.009238,[1]
1970,9121,0.009121,[0]
1971,8879,0.008879,[1]
1972,9017,0.009017,[0]
1973,9080,0.00908,[1]
1974,8841,0.008841,[0]
1975,8914,0.008914,[1]
1976,9085,0.009085,[0]
1977,8975,0.008975,[1]
1978,8966,0.008966,[0]
1979,8868,0.008868,[1]
1980,8728,0.008728,[0]
1981,8778,0.008778,[1]
1982,8885,0.008885,[0]
1983,8738,0.008738,[1]
1984,8636,0.008636,[0]
1985,8647,0.008647,[1]
1986,8517,0.008517,[0]
1987,8472,0.008472,[1]
1988,8420,0.00842,[0]
1989,8312,0.008312,[1]
1990,8356,0.008356,[0]
1991,8343,0.008343,[1]
1992,8247,0.008247,[0]
1993,8205,0.008205,[1]
1994,8293,0.008293,[0]
1995,8372,0.008372,[1]
1996,8551,0.008551,[0]
1997,8770,0.00877,[1]
1998,8852,0.008852,[0]
1999,8933,0.008933,[1]
2000,9315,0.009315,[0]
2001,9366,0.009366,[1]
2002,9577,0.009577,[0]
2003,9960,0.00996,[1]
2004,10185,0.010185,[0]
2005,10448,0.010448,[1]
2006,11073,0.011073,[0]
2007,11288,0.011288,[1]
2008,11365,0.011365,[0]
2009,11483,0.011483,[1]
2010,11079,0.011079,[0]
2011,10702,0.010702,[1]
2012,10393,0.010393,[0]
2013,10003,0.010003,[1]
2014,9775,0.009775,[0]
2015,9885,0.009885,[1]
2016,9566,0.009566,[0]
2017,9798,0.009798,[1]
2018,10023,0.010023,[0]
2019,10129,0.010129,[1]
2020,10237,0.010237,[0]
2021,10584,0.010584,[1]
2022,10661,0.010661,[0]
2023,10761,0.010761,[1]
2024,10979,0.010979,[0]
2025,10916,0.010916,[1]
2026,11227,0.011227,[0]
2027,11347,0.011347,[1]
2028,11143,0.011143,[0]
2029,10875,0.010875,[1]
2030,10785,0.010785,[0]
2031,10553,0.010553,[1]
2032,10276,0.010276,[0]
2033,10300,0.0103,[1]
2034,10230,0.01023,[0]
2035,10168,0.010168,[1]
2036,10152,0.010152,[0]
2037,10109,0.010109,[1]
2038,10154,0.010154,[0]
2039,10416,0.010416,[1]
2040,10453,0.010453,[0]
2041,10612,0.010612,[1]
2042,10786,0.010786,[0]
2043,10950,0.01095,[1]
2044,10733,0.010733,[0]
2045,10841,0.010841,[1]
2046,10553,0.010553,[0]
2047,10010,0.01001,[1]
2048,9549,0.009549,[0]
2049,9125,0.009125,[1]
2050,8847,0.008847,[0]
2051,8738,0.008738,[1]
2052,8510,0.00851,[0]
2053,8281,0.008281,[1]
2054,8173,0.008173,[0]
2055,8131,0.008131,[1]
2056,8163,0.008163,[0]
2057,8161,0.008161,[1]
2058,8341,0.008341,[0]
2059,8247,0.008247,[1]
2060,8295,0.008295,[0]
2061,8523,0.008523,[1]
2062,8553,0.008553,[0]
2063,8597,0.008597,[1]
2064,8544,0.008544,[0]
2065,8809,0.008809,[1]
2066,9261,0.009261,[0]
2067,9181,0.009181,[1]
2068,9361,0.009361,[0]
2069,9447,0.009447,[1]
2070,9492,0.009492,[0]
2071,9468,0.009468,[1]
2072,9415,0.009415,[0]
2073,9094,0.009094,[1]
2074,8953,0.008953,[0]
2075,8999,0.008999,[1]
2076,8863,0.008863,[0]
2077,8936,0.008936,[1]
2078,8726,0.008726,[0]
2079,8593,0.008593,[1]
2080,8715,0.008715,[0]
2081,8703,0.008703,[1]
2082,8652,0.008652,[0]
2083,8809,0.008809,[1]
2084,8929,0.008929,[0]
2085,8918,0.008918,[1]
2086,8970,0.00897,[0]
2087,8840,0.00884,[1]
2088,8828,0.008828,[0]
2089,8910,0.00891,[1]
2090,8966,0.008966,[0]
2091,8764,0.008764,[1]
2092,8807,0.008807,[0]
2093,8775,0.008775,[1]
2094,8691,0.008691,[0]
2095,8889,0.008889,[1]
2096,8934,0.008934,[0]
2097,8878,0.008878,[1]
2098,9188,0.009188,[0]
2099,9146,0.009146,[1]
2100,9223,0.009223,[0]
2101,9480,0.00948,[1]
2102,9597,0.009597,[0]
2103,9498,0.009498,[1]
2104,10003,0.010003,[0]
2105,10390,0.01039,[1]
2106,10346,0.010346,[0]
2107,11055,0.011055,[1]
2108,11243,0.011243,[0]
2109,11151,0.011151,[1]
2110,11618,0.011618,[0]
2111,11755,0.011755,[1]
2112,11517,0.011517,[0]
2113,11646,0.011646,[1]
2114,11867,0.011867,[0]
2115,11742,0.011742,[1]
2116,11927,0.011927,[0]
2117,11417,0.011417,[1]
2118,10910,0.01091,[0]
2119,10633,0.010633,[1]
2120,10601,0.010601,[0]
2121,10338,0.010338,[1]
2122,10105,0.010105,[0]
2123,10043,0.010043,[1]
2124,9768,0.009768,[0]
2125,9651,0.009651,[1]
2126,9570,0.00957,[0]
2127,9318,0.009318,[1]
2128,9251,0.009251,[0]
2129,9331,0.009331,[1]
2130,9204,0.009204,[0]
2131,9321,0.009321,[1]
2132,9281,0.009281,[0]
2133,9146,0.009146,[1]
2134,9120,0.00912,[0]
2135,9141,0.009141,[1]
2136,9200,0.0092,[0]
2137,9356,0.009356,[1]
2138,9203,0.009203,[0]
2139,9120,0.00912,[1]
2140,9251,0.009251,[0]
2141,9510,0.00951,[1]
2142,9276,0.009276,[0]
2143,9329,0.009329,[1]
2144,9436,0.009436,[0]
2145,9410,0.00941,[1]
2146,9467,0.009467,[0]
2147,9329,0.009329,[1]
2148,9220,0.00922,[0]
2149,9228,0.009228,[1]
2150,9206,0.009206,[0]
2151,9333,0.009333,[1]
2152,9364,0.009364,[0]
2153,9247,0.009247,[1]
2154,9333,0.009333,[0]
2155,9492,0.009492,[1]
2156,9394,0.009394,[0]
2157,9467,0.009467,[1]
2158,9657,0.009657,[0]
2159,9621,0.009621,[1]
2160,9758,0.009758,[0]
2161,9974,0.009974,[1]
2162,9985,0.009985,[0]
2163,9762,0.009762,[1]
2164,9558,0.009558,[0]
2165,9375,0.009375,[1]
2166,9301,0.009301,[0]
2167,9425,0.009425,[1]
2168,9313,0.009313,[0]
2169,9241,0.009241,[1]
2170,9212,0.009212,[0]
2171,9439,0.009439,[1]
2172,9643,0.009643,[0]
2173,9843,0.009843,[1]
2174,9886,0.009886,[0]
2175,10348,0.010348,[1]
2176,10589,0.010589,[0]
2177,10278,0.010278,[1]
2178,10103,0.010103,[0]
2179,10164,0.010164,[1]
2180,9861,0.009861,[0]
2181,9509,0.009509,[1]
2182,9298,0.009298,[0]
2183,9026,0.009026,[1]
2184,8863,0.008863,[0]
2185,8747,0.008747,[1]
2186,8606,0.008606,[0]
2187,8873,0.008873,[1]
2188,9000,0.009,[0]
2189,9298,0.009298,[1]
2190,9240,0.00924,[0]
2191,9361,0.009361,[1]
2192,9599,0.009599,[0]
2193,9420,0.00942,[1]
2194,9464,0.009464,[0]
2195,9806,0.009806,[1]
2196,9850,0.00985,[0]
2197,10170,0.01017,[1]
2198,10270,0.01027,[0]
2199,10132,0.010132,[1]
2200,10215,0.010215,[0]
2201,10314,0.010314,[1]
2202,10085,0.010085,[0]
2203,9912,0.009912,[1]
2204,9999,0.009999,[0]
2205,9852,0.009852,[1]
2206,9840,0.00984,[0]
2207,9733,0.009733,[1]
2208,9464,0.009464,[0]
2209,9240,0.00924,[1]
2210,9158,0.009158,[0]
2211,9006,0.009006,[1]
2212,8844,0.008844,[0]
2213,8735,0.008735,[1]
2214,8591,0.008591,[0]
2215,8545,0.008545,[1]
2216,8480,0.00848,[0]
2217,8351,0.008351,[1]
2218,8302,0.008302,[0]
2219,8270,0.00827,[1]
2220,8378,0.008378,[0]
2221,8731,0.008731,[1]
2222,8915,0.008915,[0]
2223,9036,0.009036,[1]
2224,9326,0.009326,[0]
2225,9469,0.009469,[1]
2226,9891,0.009891,[0]
2227,10065,0.010065,[1]
2228,10242,0.010242,[0]
2229,10390,0.01039,[1]
2230,10919,0.010919,[0]
2231,11858,0.011858,[1]
2232,11842,0.011842,[0]
2233,12019,0.012019,[1]
2234,11925,0.011925,[0]
2235,11465,0.011465,[1]
2236,11073,0.011073,[0]
2237,10440,0.01044,[1]
2238,10321,0.010321,[0]
2239,10184,0.010184,[1]
2240,10061,0.010061,[0]
2241,10199,0.010199,[1]
2242,10221,0.010221,[0]
2243,10088,0.010088,[1]
2244,10289,0.010289,[0]
2245,10422,0.010422,[1]
2246,10295,0.010295,[0]
2247,10564,0.010564,[1]
2248,10667,0.010667,[0]
2249,10515,0.010515,[1]
2250,10891,0.010891,[0]
2251,11488,0.011488,[1]
2252,11574,0.011574,[0]
2253,11945,0.011945,[1]
2254,11851,0.011851,[0]
2255,11552,0.011552,[1]
2256,11916,0.011916,[0]
2257,11709,0.011709,[1]
2258,11398,0.011398,[0]
2259,11499,0.011499,[1]
2260,11354,0.011354,[0]
2261,11187,0.011187,[1]
2262,11516,0.011516,[0]
2263,11333,0.011333,[1]
2264,11434,0.011434,[0]
2265,11650,0.01165,[1]
2266,12013,0.012013,[0]
2267,12079,0.012079,[1]
2268,11881,0.011881,[0]
2269,11793,0.011793,[1]
2270,11343,0.011343,[0]
2271,10640,0.01064,[1]
2272,9990,0.00999,[0]
2273,9568,0.009568,[1]
2274,9323,0.009323,[0]
2275,9052,0.009052,[1]
2276,8908,0.008908,[0]
2277,8926,0.008926,[1]
2278,8986,0.008986,[0]
2279,8957,0.008957,[1]
2280,9194,0.009194,[0]
2281,9144,0.009144,[1]
2282,8925,0.008925,[0]
2283,8805,0.008805,[1]
2284,8697,0.008697,[0]
2285,8601,0.008601,[1]
2286,8528,0.008528,[0]
2287,8419,0.008419,[1]
2288,8445,0.008445,[0]
2289,8670,0.00867,[1]
2290,8662,0.008662,[0]
2291,8806,0.008806,[1]
2292,8822,0.008822,[0]
2293,8795,0.008795,[1]
2294,8733,0.008733,[0]
2295,8650,0.00865,[1]
2296,8584,0.008584,[0]
2297,8552,0.008552,[1]
2298,8593,0.008593,[0]
2299,8523,0.008523,[1]
2300,8462,0.008462,[0]
2301,8514,0.008514,[1]
2302,8459,0.008459,[0]
2303,8302,0.008302,[1]
2304,8134,0.008134,[0]
2305,8187,0.008187,[1]
2306,8093,0.008093,[0]
2307,8094,0.008094,[1]
2308,8015,0.008015,[0]
2309,7957,0.007957,[1]
2310,7939,0.007939,[0]
2311,8088,0.008088,[1]
2312,8082,0.008082,[0]
2313,8218,0.008218,[1]
2314,8465,0.008465,[0]
2315,8471,0.008471,[1]
2316,8632,0.008632,[0]
2317,8747,0.008747,[1]
2318,8731,0.008731,[0]
2319,8974,0.008974,[1]
2320,9254,0.009254,[0]
2321,9389,0.009389,[1]
2322,9636,0.009636,[0]
2323,9849,0.009849,[1]
2324,9833,0.009833,[0]
2325,10135,0.010135,[1]
2326,10315,0.010315,[0]
2327,10530,0.01053,[1]
2328,10713,0.010713,[0]
2329,10930,0.01093,[1]
2330,11038,0.011038,[0]
2331,11029,0.011029,[1]
2332,11185,0.011185,[0]
2333,10907,0.010907,[1]
2334,10771,0.010771,[0]
2335,10844,0.010844,[1]
2336,10740,0.01074,[0]
2337,10652,0.010652,[1]
2338,10895,0.010895,[0]
2339,11052,0.011052,[1]
2340,10972,0.010972,[0]
2341,11455,0.011455,[1]
2342,11353,0.011353,[0]
2343,11393,0.011393,[1]
2344,11326,0.011326,[0]
2345,11405,0.011405,[1]
2346,11279,0.011279,[0]
2347,11257,0.011257,[1]
2348,11177,0.011177,[0]
2349,11236,0.011236,[1]
2350,11546,0.011546,[0]
2351,11507,0.011507,[1]
2352,11477,0.011477,[0]
2353,11241,0.011241,[1]
2354,11055,0.011055,[0]
2355,11150,0.01115,[1]
2356,10895,0.010895,[0]
2357,10520,0.01052,[1]
2358,10273,0.010273,[0]
2359,9866,0.009866,[1]
2360,9708,0.009708,[0]
2361,9707,0.009707,[1]
2362,9468,0.009468,[0]
2363,9409,0.009409,[1]
2364,9369,0.009369,[0]
2365,9212,0.009212,[1]
2366,9335,0.009335,[0]
2367,9367,0.009367,[1]
2368,9245,0.009245,[0]
2369,9316,0.009316,[1]
2370,9435,0.009435,[0]
2371,9497,0.009497,[1]
2372,9548,0.009548,[0]
2373,9523,0.009523,[1]
2374,9569,0.009569,[0]
2375,9740,0.00974,[1]
2376,9957,0.009957,[0]
2377,10030,0.01003,[1]
2378,10247,0.010247,[0]
2379,10210,0.01021,[1]
2380,10439,0.010439,[0]
2381,10628,0.010628,[1]
2382,10752,0.010752,[0]
2383,10581,0.010581,[1]
2384,10028,0.010028,[0]
2385,9828,0.009828,[1]
2386,9524,0.009524,[0]
2387,9279,0.009279,[1]
2388,8911,0.008911,[0]
2389,8668,0.008668,[1]
2390,8431,0.008431,[0]
2391,8300,0.0083,[1]
2392,8210,0.00821,[0]
2393,8059,0.008059,[1]
2394,8020,0.00802,[0]
2395,8149,0.008149,[1]
2396,8183,0.008183,[0]
2397,8299,0.008299,[1]
2398,8415,0.008415,[0]
2399,8436,0.008436,[1]
2400,8637,0.008637,[0]
2401,9026,0.009026,[1]
2402,9047,0.009047,[0]
2403,9203,0.009203,[1]
2404,9435,0.009435,[0]
2405,9564,0.009564,[1]
2406,9792,0.009792,[0]
2407,10037,0.010037,[1]
2408,10076,0.010076,[0]
2409,9991,0.009991,[1]
2410,10126,0.010126,[0]
2411,10256,0.010256,[1]
2412,10250,0.01025,[0]
2413,10362,0.010362,[1]
2414,10413,0.010413,[0]
2415,10389,0.010389,[1]
2416,10594,0.010594,[0]
2417,10450,0.01045,[1]
2418,10338,0.010338,[0]
2419,10249,0.010249,[1]
2420,10284,0.010284,[0]
2421,10246,0.010246,[1]
2422,10241,0.010241,[0]
2423,10293,0.010293,[1]
2424,10194,0.010194,[0]
2425,10151,0.010151,[1]
2426,10324,0.010324,[0]
2427,10191,0.010191,[1]
2428,10179,0.010179,[0]
2429,10258,0.010258,[1]
2430,10214,0.010214,[0]
2431,10269,0.010269,[1]
2432,10172,0.010172,[0]
2433,10030,0.01003,[1]
2434,10172,0.010172,[0]
2435,10209,0.010209,[1]
2436,10267,0.010267,[0]
2437,10534,0.010534,[1]
2438,10465,0.010465,[0]
2439,10267,0.010267,[1]
2440,10081,0.010081,[0]
2441,10133,0.010133,[1]
2442,10086,0.010086,[0]
2443,10235,0.010235,[1]
2444,10221,0.010221,[0]
2445,10122,0.010122,[1]
2446,10121,0.010121,[0]
2447,10019,0.010019,[1]
2448,9861,0.009861,[0]
2449,9927,0.009927,[1]
2450,10279,0.010279,[0]
2451,10551,0.010551,[1]
2452,11003,0.011003,[0]
2453,11448,0.011448,[1]
2454,11450,0.01145,[0]
2455,11654,0.011654,[1]
2456,11369,0.011369,[0]
2457,11028,0.011028,[1]
2458,10616,0.010616,[0]
2459,10391,0.010391,[1]
2460,10380,0.01038,[0]
2461,10380,0.01038,[1]
2462,10211,0.010211,[0]
2463,10479,0.010479,[1]
2464,10454,0.010454,[0]
2465,10580,0.01058,[1]
2466,10885,0.010885,[0]
2467,10857,0.010857,[1]
2468,10695,0.010695,[0]
2469,11009,0.011009,[1]
2470,11112,0.011112,[0]
2471,11086,0.011086,[1]
2472,11175,0.011175,[0]
2473,10745,0.010745,[1]
2474,10931,0.010931,[0]
2475,11007,0.011007,[1]
2476,11028,0.011028,[0]
2477,11086,0.011086,[1]
2478,11181,0.011181,[0]
2479,11281,0.011281,[1]
2480,11435,0.011435,[0]
2481,11452,0.011452,[1]
2482,11650,0.01165,[0]
2483,12154,0.012154,[1]
2484,12305,0.012305,[0]
2485,12558,0.012558,[1]
2486,12531,0.012531,[0]
2487,12256,0.012256,[1]
2488,11822,0.011822,[0]
2489,11305,0.011305,[1]
2490,10735,0.010735,[0]
2491,10086,0.010086,[1]
2492,9415,0.009415,[0]
2493,9010,0.00901,[1]
2494,8622,0.008622,[0]
2495,8343,0.008343,[1]
2496,8102,0.008102,[0]
2497,7869,0.007869,[1]
2498,7778,0.007778,[0]
2499,7625,0.007625,[1]
2500,7606,0.007606,[0]
2501,7703,0.007703,[1]
2502,7581,0.007581,[0]
2503,7589,0.007589,[1]
2504,7626,0.007626,[0]
2505,7729,0.007729,[1]
2506,7984,0.007984,[0]
2507,8180,0.00818,[1]
2508,8205,0.008205,[0]
2509,8412,0.008412,[1]
2510,8402,0.008402,[0]
2511,8432,0.008432,[1]
2512,8733,0.008733,[0]
2513,8753,0.008753,[1]
2514,8686,0.008686,[0]
2515,8703,0.008703,[1]
2516,8818,0.008818,[0]
2517,8718,0.008718,[1]
2518,8724,0.008724,[0]
2519,8548,0.008548,[1]
2520,8515,0.008515,[0]
2521,8549,0.008549,[1]
2522,8441,0.008441,[0]
2523,8407,0.008407,[1]
2524,8318,0.008318,[0]
2525,8433,0.008433,[1]
2526,8381,0.008381,[0]
2527,8435,0.008435,[1]
2528,8491,0.008491,[0]
2529,8489,0.008489,[1]
2530,8523,0.008523,[0]
2531,8702,0.008702,[1]
2532,8805,0.008805,[0]
2533,8760,0.00876,[1]
2534,8919,0.008919,[0]
2535,8974,0.008974,[1]
2536,8946,0.008946,[0]
2537,9214,0.009214,[1]
2538,9361,0.009361,[0]
2539,9543,0.009543,[1]
2540,10139,0.010139,[0]
2541,10207,0.010207,[1]
2542,10386,0.010386,[0]
2543,10650,0.01065,[1]
2544,11090,0.01109,[0]
2545,11178,0.011178,[1]
2546,11703,0.011703,[0]
2547,12045,0.012045,[1]
2548,12179,0.012179,[0]
2549,12532,0.012532,[1]
2550,12771,0.012771,[0]
2551,12720,0.01272,[1]
2552,13050,0.01305,[0]
2553,13171,0.013171,[1]
2554,13407,0.013407,[0]
2555,13464,0.013464,[1]
2556,13388,0.013388,[0]
2557,12980,0.01298,[1]
2558,12418,0.012418,[0]
2559,11971,0.011971,[1]
2560,12023,0.012023,[0]
2561,11634,0.011634,[1]
2562,11240,0.01124,[0]
2563,11566,0.011566,[1]
2564,11688,0.011688,[0]
2565,11688,0.011688,[1]
2566,11787,0.011787,[0]
2567,11288,0.011288,[1]
2568,11328,0.011328,[0]
2569,11232,0.011232,[1]
2570,11263,0.011263,[0]
2571,11237,0.011237,[1]
2572,11045,0.011045,[0]
2573,11132,0.011132,[1]
2574,11168,0.011168,[0]
2575,11175,0.011175,[1]
2576,11218,0.011218,[0]
2577,11046,0.011046,[1]
2578,10916,0.010916,[0]
2579,11082,0.011082,[1]
2580,10936,0.010936,[0]
2581,10792,0.010792,[1]
2582,10483,0.010483,[0]
2583,10389,0.010389,[1]
2584,10282,0.010282,[0]
2585,10041,0.010041,[1]
2586,10148,0.010148,[0]
2587,10156,0.010156,[1]
2588,10082,0.010082,[0]
2589,9896,0.009896,[1]
2590,9731,0.009731,[0]
2591,9538,0.009538,[1]
2592,9379,0.009379,[0]
2593,9184,0.009184,[1]
2594,8945,0.008945,[0]
2595,8761,0.008761,[1]
2596,8575,0.008575,[0]
2597,8407,0.008407,[1]
2598,8280,0.00828,[0]
2599,8169,0.008169,[1]
2600,8062,0.008062,[0]
2601,7906,0.007906,[1]
2602,7793,0.007793,[0]
2603,7679,0.007679,[1]
2604,7619,0.007619,[0]
2605,7509,0.007509,[1]
2606,7455,0.007455,[0]
2607,7414,0.007414,[1]
2608,7388,0.007388,[0]
2609,7605,0.007605,[1]
2610,7705,0.007705,[0]
2611,7911,0.007911,[1]
2612,8118,0.008118,[0]
2613,8390,0.00839,[1]
2614,8432,0.008432,[0]
