[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Pope,Ben,CSLX Test
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251203_081829_Pope_Ben_100SR
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
1746,8488,0.008488,[0]
1747,8941,0.008941,[1]
1748,9455,0.009455,[0]
1749,10045,0.010045,[1]
1750,10447,0.010447,[0]
1751,10442,0.010442,[1]
1752,10399,0.010399,[0]
1753,10290,0.01029,[1]
1754,10189,0.010189,[0]
1755,10026,0.010026,[1]
1756,9781,0.009781,[0]
1757,9686,0.009686,[1]
1758,9658,0.009658,[0]
1759,9714,0.009714,[1]
1760,9753,0.009753,[0]
1761,9695,0.009695,[1]
1762,9886,0.009886,[0]
1763,10097,0.010097,[1]
1764,10283,0.010283,[0]
1765,10312,0.010312,[1]
1766,10637,0.010637,[0]
1767,10690,0.01069,[1]
1768,10607,0.010607,[0]
1769,10744,0.010744,[1]
1770,10753,0.010753,[0]
1771,10690,0.01069,[1]
1772,10589,0.010589,[0]
1773,10518,0.010518,[1]
1774,10524,0.010524,[0]
1775,10454,0.010454,[1]
1776,10266,0.010266,[0]
1777,10140,0.01014,[1]
1778,10116,0.010116,[0]
1779,10017,0.010017,[1]
1780,9880,0.00988,[0]
1781,9795,0.009795,[1]
1782,9632,0.009632,[0]
1783,9420,0.00942,[1]
1784,9384,0.009384,[0]
1785,9196,0.009196,[1]
1786,8945,0.008945,[0]
1787,8776,0.008776,[1]
1788,8583,0.008583,[0]
1789,8457,0.008457,[1]
1790,8364,0.008364,[0]
1791,8187,0.008187,[1]
1792,8048,0.008048,[0]
1793,8033,0.008033,[1]
1794,8145,0.008145,[0]
1795,8186,0.008186,[1]
1796,8350,0.00835,[0]
1797,8252,0.008252,[1]
1798,8283,0.008283,[0]
1799,8497,0.008497,[1]
1800,8639,0.008639,[0]
1801,8802,0.008802,[1]
1802,9151,0.009151,[0]
1803,9315,0.009315,[1]
1804,9296,0.009296,[0]
1805,9367,0.009367,[1]
1806,9407,0.009407,[0]
1807,9352,0.009352,[1]
1808,9376,0.009376,[0]
1809,9318,0.009318,[1]
1810,9188,0.009188,[0]
1811,9110,0.00911,[1]
1812,8993,0.008993,[0]
1813,8835,0.008835,[1]
1814,8769,0.008769,[0]
1815,8679,0.008679,[1]
1816,8580,0.00858,[0]
1817,8551,0.008551,[1]
1818,8517,0.008517,[0]
1819,8543,0.008543,[1]
1820,8666,0.008666,[0]
1821,8686,0.008686,[1]
1822,8647,0.008647,[0]
1823,8888,0.008888,[1]
1824,9140,0.00914,[0]
1825,9216,0.009216,[1]
1826,9627,0.009627,[0]
1827,9802,0.009802,[1]
1828,9838,0.009838,[0]
1829,10058,0.010058,[1]
1830,9983,0.009983,[0]
1831,9992,0.009992,[1]
1832,9884,0.009884,[0]
1833,9696,0.009696,[1]
1834,9556,0.009556,[0]
1835,9351,0.009351,[1]
1836,9178,0.009178,[0]
1837,8993,0.008993,[1]
1838,8768,0.008768,[0]
1839,8628,0.008628,[1]
1840,8512,0.008512,[0]
1841,8421,0.008421,[1]
1842,8386,0.008386,[0]
1843,8327,0.008327,[1]
1844,8314,0.008314,[0]
1845,8303,0.008303,[1]
1846,8332,0.008332,[0]
1847,8504,0.008504,[1]
1848,8689,0.008689,[0]
1849,8921,0.008921,[1]
1850,8874,0.008874,[0]
1851,9039,0.009039,[1]
1852,9031,0.009031,[0]
1853,9100,0.0091,[1]
1854,9206,0.009206,[0]
1855,8969,0.008969,[1]
1856,9242,0.009242,[0]
1857,9172,0.009172,[1]
1858,9045,0.009045,[0]
1859,8897,0.008897,[1]
1860,8955,0.008955,[0]
1861,8927,0.008927,[1]
1862,8996,0.008996,[0]
1863,8762,0.008762,[1]
1864,8613,0.008613,[0]
1865,8404,0.008404,[1]
1866,8233,0.008233,[0]
1867,8078,0.008078,[1]
1868,7912,0.007912,[0]
1869,7829,0.007829,[1]
1870,7775,0.007775,[0]
1871,7691,0.007691,[1]
1872,7783,0.007783,[0]
1873,7798,0.007798,[1]
1874,8133,0.008133,[0]
1875,8327,0.008327,[1]
1876,8436,0.008436,[0]
1877,8616,0.008616,[1]
1878,8651,0.008651,[0]
1879,9053,0.009053,[1]
1880,9291,0.009291,[0]
1881,9445,0.009445,[1]
1882,9658,0.009658,[0]
1883,10122,0.010122,[1]
1884,10218,0.010218,[0]
1885,10141,0.010141,[1]
1886,10580,0.01058,[0]
1887,10587,0.010587,[1]
1888,10390,0.01039,[0]
1889,10420,0.01042,[1]
1890,10437,0.010437,[0]
1891,10178,0.010178,[1]
1892,10423,0.010423,[0]
1893,10135,0.010135,[1]
1894,9800,0.0098,[0]
1895,9682,0.009682,[1]
1896,9373,0.009373,[0]
1897,9091,0.009091,[1]
1898,8921,0.008921,[0]
1899,8704,0.008704,[1]
1900,8557,0.008557,[0]
1901,8653,0.008653,[1]
1902,8913,0.008913,[0]
1903,8821,0.008821,[1]
1904,8979,0.008979,[0]
1905,8998,0.008998,[1]
1906,8807,0.008807,[0]
1907,8939,0.008939,[1]
1908,9253,0.009253,[0]
1909,9327,0.009327,[1]
1910,9405,0.009405,[0]
1911,9673,0.009673,[1]
1912,9486,0.009486,[0]
1913,9487,0.009487,[1]
1914,9675,0.009675,[0]
1915,9577,0.009577,[1]
1916,9270,0.00927,[0]
1917,9456,0.009456,[1]
1918,9142,0.009142,[0]
1919,8952,0.008952,[1]
1920,8957,0.008957,[0]
1921,8849,0.008849,[1]
1922,8651,0.008651,[0]
1923,8466,0.008466,[1]
1924,8367,0.008367,[0]
1925,8285,0.008285,[1]
1926,8226,0.008226,[0]
1927,8163,0.008163,[1]
1928,8057,0.008057,[0]
1929,8045,0.008045,[1]
1930,8029,0.008029,[0]
1931,7922,0.007922,[1]
1932,8008,0.008008,[0]
1933,8073,0.008073,[1]
1934,8122,0.008122,[0]
1935,8332,0.008332,[1]
1936,8296,0.008296,[0]
1937,8245,0.008245,[1]
1938,8345,0.008345,[0]
1939,8595,0.008595,[1]
1940,8660,0.00866,[0]
1941,8785,0.008785,[1]
1942,8869,0.008869,[0]
1943,8829,0.008829,[1]
1944,9032,0.009032,[0]
1945,9340,0.00934,[1]
1946,9362,0.009362,[0]
1947,9611,0.009611,[1]
1948,9569,0.009569,[0]
1949,9431,0.009431,[1]
1950,9269,0.009269,[0]
1951,9243,0.009243,[1]
1952,9237,0.009237,[0]
1953,9154,0.009154,[1]
1954,9040,0.00904,[0]
1955,8955,0.008955,[1]
1956,8966,0.008966,[0]
1957,8986,0.008986,[1]
1958,8986,0.008986,[0]
1959,9254,0.009254,[1]
1960,9318,0.009318,[0]
1961,9243,0.009243,[1]
1962,9306,0.009306,[0]
1963,9443,0.009443,[1]
1964,9598,0.009598,[0]
1965,9929,0.009929,[1]
1966,10102,0.010102,[0]
1967,10098,0.010098,[1]
1968,10044,0.010044,[0]
1969,10156,0.010156,[1]
1970,10004,0.010004,[0]
1971,9864,0.009864,[1]
1972,9862,0.009862,[0]
1973,9925,0.009925,[1]
1974,9826,0.009826,[0]
1975,9790,0.00979,[1]
1976,9874,0.009874,[0]
1977,9867,0.009867,[1]
1978,9825,0.009825,[0]
1979,9742,0.009742,[1]
1980,9483,0.009483,[0]
1981,9363,0.009363,[1]
1982,9247,0.009247,[0]
1983,9098,0.009098,[1]
1984,9013,0.009013,[0]
1985,8813,0.008813,[1]
1986,8637,0.008637,[0]
1987,8521,0.008521,[1]
1988,8339,0.008339,[0]
1989,8186,0.008186,[1]
1990,8064,0.008064,[0]
1991,7972,0.007972,[1]
1992,7939,0.007939,[0]
1993,7934,0.007934,[1]
1994,7871,0.007871,[0]
1995,7797,0.007797,[1]
1996,7764,0.007764,[0]
1997,7839,0.007839,[1]
1998,8077,0.008077,[0]
1999,8492,0.008492,[1]
2000,8619,0.008619,[0]
2001,8876,0.008876,[1]
2002,9350,0.00935,[0]
2003,9372,0.009372,[1]
2004,9609,0.009609,[0]
2005,9518,0.009518,[1]
2006,9320,0.00932,[0]
2007,9320,0.00932,[1]
2008,9442,0.009442,[0]
2009,9648,0.009648,[1]
2010,9558,0.009558,[0]
2011,9527,0.009527,[1]
2012,9433,0.009433,[0]
2013,9389,0.009389,[1]
2014,9354,0.009354,[0]
2015,9206,0.009206,[1]
2016,9252,0.009252,[0]
2017,9761,0.009761,[1]
2018,9968,0.009968,[0]
2019,10401,0.010401,[1]
2020,10875,0.010875,[0]
2021,11024,0.011024,[1]
2022,11209,0.011209,[0]
2023,11547,0.011547,[1]
2024,11753,0.011753,[0]
2025,11659,0.011659,[1]
2026,11772,0.011772,[0]
2027,11844,0.011844,[1]
2028,11732,0.011732,[0]
2029,11705,0.011705,[1]
2030,11344,0.011344,[0]
2031,10839,0.010839,[1]
2032,10480,0.01048,[0]
2033,10115,0.010115,[1]
2034,9815,0.009815,[0]
2035,9496,0.009496,[1]
2036,9240,0.00924,[0]
2037,9017,0.009017,[1]
2038,8841,0.008841,[0]
2039,8627,0.008627,[1]
2040,8495,0.008495,[0]
2041,8470,0.00847,[1]
2042,8454,0.008454,[0]
2043,8436,0.008436,[1]
2044,8427,0.008427,[0]
2045,8288,0.008288,[1]
2046,8312,0.008312,[0]
2047,8358,0.008358,[1]
2048,8333,0.008333,[0]
2049,8271,0.008271,[1]
2050,8223,0.008223,[0]
2051,8229,0.008229,[1]
2052,8271,0.008271,[0]
2053,8421,0.008421,[1]
2054,8619,0.008619,[0]
2055,8799,0.008799,[1]
2056,9017,0.009017,[0]
2057,9064,0.009064,[1]
2058,9212,0.009212,[0]
2059,9322,0.009322,[1]
2060,9224,0.009224,[0]
2061,9239,0.009239,[1]
2062,9432,0.009432,[0]
2063,9399,0.009399,[1]
2064,9284,0.009284,[0]
2065,9407,0.009407,[1]
2066,9315,0.009315,[0]
2067,9188,0.009188,[1]
2068,9084,0.009084,[0]
2069,9176,0.009176,[1]
2070,9265,0.009265,[0]
2071,9234,0.009234,[1]
2072,9296,0.009296,[0]
2073,9215,0.009215,[1]
2074,9452,0.009452,[0]
2075,9694,0.009694,[1]
2076,9688,0.009688,[0]
2077,9786,0.009786,[1]
2078,9893,0.009893,[0]
2079,9916,0.009916,[1]
2080,10061,0.010061,[0]
2081,10344,0.010344,[1]
2082,10476,0.010476,[0]
2083,10401,0.010401,[1]
2084,10525,0.010525,[0]
2085,10479,0.010479,[1]
2086,10209,0.010209,[0]
2087,10285,0.010285,[1]
2088,10055,0.010055,[0]
2089,9815,0.009815,[1]
2090,9615,0.009615,[0]
2091,9427,0.009427,[1]
2092,9223,0.009223,[0]
2093,9013,0.009013,[1]
2094,8909,0.008909,[0]
2095,8695,0.008695,[1]
2096,8500,0.0085,[0]
2097,8457,0.008457,[1]
2098,8307,0.008307,[0]
2099,8250,0.00825,[1]
2100,8210,0.00821,[0]
2101,8109,0.008109,[1]
2102,8062,0.008062,[0]
2103,8194,0.008194,[1]
2104,8125,0.008125,[0]
2105,8376,0.008376,[1]
2106,8436,0.008436,[0]
2107,8414,0.008414,[1]
2108,8330,0.00833,[0]
2109,8512,0.008512,[1]
2110,8237,0.008237,[0]
2111,8065,0.008065,[1]
2112,7917,0.007917,[0]
2113,7727,0.007727,[1]
2114,7633,0.007633,[0]
2115,7684,0.007684,[1]
2116,7645,0.007645,[0]
2117,7655,0.007655,[1]
2118,7593,0.007593,[0]
2119,7574,0.007574,[1]
2120,7493,0.007493,[0]
2121,7480,0.00748,[1]
2122,7576,0.007576,[0]
2123,7500,0.0075,[1]
2124,7857,0.007857,[0]
2125,7936,0.007936,[1]
2126,7996,0.007996,[0]
2127,8400,0.0084,[1]
2128,8621,0.008621,[0]
2129,8688,0.008688,[1]
2130,9135,0.009135,[0]
2131,9485,0.009485,[1]
2132,9872,0.009872,[0]
2133,10253,0.010253,[1]
2134,10931,0.010931,[0]
2135,10965,0.010965,[1]
2136,11246,0.011246,[0]
2137,11738,0.011738,[1]
2138,11788,0.011788,[0]
2139,12441,0.012441,[1]
2140,12319,0.012319,[0]
2141,12138,0.012138,[1]
2142,11836,0.011836,[0]
2143,11695,0.011695,[1]
2144,11275,0.011275,[0]
2145,10874,0.010874,[1]
2146,10667,0.010667,[0]
2147,10466,0.010466,[1]
2148,10245,0.010245,[0]
2149,10023,0.010023,[1]
2150,9790,0.00979,[0]
2151,9536,0.009536,[1]
2152,9382,0.009382,[0]
2153,9263,0.009263,[1]
2154,9171,0.009171,[0]
2155,8996,0.008996,[1]
2156,8844,0.008844,[0]
2157,8745,0.008745,[1]
2158,8601,0.008601,[0]
2159,8590,0.00859,[1]
2160,8723,0.008723,[0]
2161,8636,0.008636,[1]
2162,8630,0.00863,[0]
2163,8737,0.008737,[1]
2164,8773,0.008773,[0]
2165,8760,0.00876,[1]
2166,8778,0.008778,[0]
2167,8722,0.008722,[1]
2168,8608,0.008608,[0]
2169,8541,0.008541,[1]
2170,8373,0.008373,[0]
2171,8401,0.008401,[1]
2172,8639,0.008639,[0]
2173,8652,0.008652,[1]
2174,8590,0.00859,[0]
2175,8611,0.008611,[1]
2176,8631,0.008631,[0]
2177,8624,0.008624,[1]
2178,8788,0.008788,[0]
2179,8835,0.008835,[1]
2180,8740,0.00874,[0]
2181,8870,0.00887,[1]
2182,8849,0.008849,[0]
2183,8800,0.0088,[1]
2184,8920,0.00892,[0]
2185,8897,0.008897,[1]
2186,8965,0.008965,[0]
2187,9272,0.009272,[1]
2188,9322,0.009322,[0]
2189,9449,0.009449,[1]
2190,9440,0.00944,[0]
2191,9490,0.00949,[1]
2192,9516,0.009516,[0]
2193,9492,0.009492,[1]
2194,9596,0.009596,[0]
2195,9599,0.009599,[1]
2196,9819,0.009819,[0]
2197,10063,0.010063,[1]
2198,10462,0.010462,[0]
2199,10585,0.010585,[1]
2200,10652,0.010652,[0]
2201,10841,0.010841,[1]
2202,10702,0.010702,[0]
2203,10738,0.010738,[1]
2204,10767,0.010767,[0]
2205,10531,0.010531,[1]
2206,10420,0.01042,[0]
2207,10271,0.010271,[1]
2208,10206,0.010206,[0]
2209,10219,0.010219,[1]
2210,10039,0.010039,[0]
2211,9920,0.00992,[1]
2212,9985,0.009985,[0]
2213,9937,0.009937,[1]
2214,9847,0.009847,[0]
2215,9671,0.009671,[1]
2216,9467,0.009467,[0]
2217,9244,0.009244,[1]
2218,9121,0.009121,[0]
2219,9118,0.009118,[1]
2220,9026,0.009026,[0]
2221,8852,0.008852,[1]
2222,8794,0.008794,[0]
2223,8753,0.008753,[1]
2224,8801,0.008801,[0]
2225,8705,0.008705,[1]
2226,8642,0.008642,[0]
2227,8626,0.008626,[1]
2228,8526,0.008526,[0]
2229,8467,0.008467,[1]
2230,8331,0.008331,[0]
2231,8212,0.008212,[1]
2232,8117,0.008117,[0]
2233,7981,0.007981,[1]
2234,7896,0.007896,[0]
2235,7845,0.007845,[1]
2236,7807,0.007807,[0]
2237,7750,0.00775,[1]
2238,7731,0.007731,[0]
2239,7759,0.007759,[1]
2240,7676,0.007676,[0]
2241,7631,0.007631,[1]
2242,7621,0.007621,[0]
2243,7617,0.007617,[1]
2244,7875,0.007875,[0]
2245,7874,0.007874,[1]
2246,7937,0.007937,[0]
2247,8269,0.008269,[1]
2248,8490,0.00849,[0]
2249,8774,0.008774,[1]
2250,9185,0.009185,[0]
2251,9459,0.009459,[1]
2252,9669,0.009669,[0]
2253,9948,0.009948,[1]
2254,10375,0.010375,[0]
2255,10371,0.010371,[1]
2256,10662,0.010662,[0]
2257,10800,0.0108,[1]
2258,10723,0.010723,[0]
2259,10635,0.010635,[1]
2260,10541,0.010541,[0]
2261,10350,0.01035,[1]
2262,10274,0.010274,[0]
2263,10187,0.010187,[1]
2264,10006,0.010006,[0]
2265,9985,0.009985,[1]
2266,10228,0.010228,[0]
2267,10147,0.010147,[1]
2268,10158,0.010158,[0]
2269,10335,0.010335,[1]
2270,10608,0.010608,[0]
2271,10855,0.010855,[1]
2272,11103,0.011103,[0]
2273,11618,0.011618,[1]
2274,11988,0.011988,[0]
2275,11772,0.011772,[1]
2276,11439,0.011439,[0]
2277,11391,0.011391,[1]
2278,11155,0.011155,[0]
2279,11083,0.011083,[1]
2280,10845,0.010845,[0]
2281,10893,0.010893,[1]
2282,10715,0.010715,[0]
2283,10568,0.010568,[1]
2284,10439,0.010439,[0]
2285,10191,0.010191,[1]
2286,9985,0.009985,[0]
2287,9758,0.009758,[1]
2288,9440,0.00944,[0]
2289,9455,0.009455,[1]
2290,9316,0.009316,[0]
2291,9196,0.009196,[1]
2292,9018,0.009018,[0]
2293,8980,0.00898,[1]
2294,8899,0.008899,[0]
2295,8857,0.008857,[1]
2296,8741,0.008741,[0]
2297,8784,0.008784,[1]
2298,8741,0.008741,[0]
2299,8924,0.008924,[1]
2300,9052,0.009052,[0]
2301,9099,0.009099,[1]
2302,9182,0.009182,[0]
2303,9303,0.009303,[1]
2304,9430,0.00943,[0]
2305,9631,0.009631,[1]
2306,9697,0.009697,[0]
2307,9949,0.009949,[1]
2308,10047,0.010047,[0]
2309,9774,0.009774,[1]
2310,9770,0.00977,[0]
2311,9531,0.009531,[1]
2312,9554,0.009554,[0]
2313,9336,0.009336,[1]
2314,9098,0.009098,[0]
2315,8806,0.008806,[1]
2316,8618,0.008618,[0]
2317,8603,0.008603,[1]
2318,8573,0.008573,[0]
2319,8598,0.008598,[1]
2320,8691,0.008691,[0]
2321,8763,0.008763,[1]
2322,8635,0.008635,[0]
2323,8500,0.0085,[1]
2324,8553,0.008553,[0]
2325,8409,0.008409,[1]
2326,8300,0.0083,[0]
2327,8345,0.008345,[1]
2328,8190,0.00819,[0]
2329,8326,0.008326,[1]
2330,8303,0.008303,[0]
2331,8334,0.008334,[1]
2332,8514,0.008514,[0]
2333,8710,0.00871,[1]
2334,8635,0.008635,[0]
2335,8892,0.008892,[1]
2336,9151,0.009151,[0]
2337,9197,0.009197,[1]
2338,9165,0.009165,[0]
2339,9285,0.009285,[1]
2340,9153,0.009153,[0]
2341,9259,0.009259,[1]
2342,9280,0.00928,[0]
2343,9292,0.009292,[1]
2344,9209,0.009209,[0]
2345,9056,0.009056,[1]
2346,9107,0.009107,[0]
2347,8966,0.008966,[1]
2348,8738,0.008738,[0]
2349,8927,0.008927,[1]
2350,8902,0.008902,[0]
2351,9111,0.009111,[1]
2352,8940,0.00894,[0]
2353,8906,0.008906,[1]
2354,9096,0.009096,[0]
2355,9031,0.009031,[1]
2356,9050,0.00905,[0]
2357,9277,0.009277,[1]
2358,9082,0.009082,[0]
2359,9097,0.009097,[1]
2360,9191,0.009191,[0]
2361,9000,0.009,[1]
2362,8965,0.008965,[0]
2363,9102,0.009102,[1]
2364,9029,0.009029,[0]
2365,8815,0.008815,[1]
2366,8810,0.00881,[0]
2367,8699,0.008699,[1]
2368,8459,0.008459,[0]
2369,8427,0.008427,[1]
2370,8308,0.008308,[0]
2371,8142,0.008142,[1]
2372,7998,0.007998,[0]
2373,7854,0.007854,[1]
2374,7762,0.007762,[0]
2375,7803,0.007803,[1]
2376,7763,0.007763,[0]
2377,7963,0.007963,[1]
2378,8027,0.008027,[0]
2379,8098,0.008098,[1]
2380,8208,0.008208,[0]
2381,8256,0.008256,[1]
2382,8571,0.008571,[0]
2383,8663,0.008663,[1]
2384,8991,0.008991,[0]
2385,8981,0.008981,[1]
2386,9060,0.00906,[0]
2387,9281,0.009281,[1]
2388,9613,0.009613,[0]
2389,9886,0.009886,[1]
2390,10358,0.010358,[0]
2391,10477,0.010477,[1]
2392,10582,0.010582,[0]
2393,10591,0.010591,[1]
2394,10700,0.0107,[0]
2395,10847,0.010847,[1]
2396,10863,0.010863,[0]
2397,10861,0.010861,[1]
2398,11007,0.011007,[0]
2399,11116,0.011116,[1]
2400,11045,0.011045,[0]
2401,10858,0.010858,[1]
2402,10781,0.010781,[0]
2403,10741,0.010741,[1]
2404,10821,0.010821,[0]
2405,10840,0.01084,[1]
2406,10806,0.010806,[0]
2407,10694,0.010694,[1]
2408,10803,0.010803,[0]
2409,10917,0.010917,[1]
2410,10837,0.010837,[0]
2411,10745,0.010745,[1]
2412,10697,0.010697,[0]
2413,10843,0.010843,[1]
2414,11050,0.01105,[0]
2415,10998,0.010998,[1]
2416,11011,0.011011,[0]
2417,10995,0.010995,[1]
2418,10868,0.010868,[0]
2419,10863,0.010863,[1]
2420,10705,0.010705,[0]
2421,10455,0.010455,[1]
2422,10298,0.010298,[0]
2423,10044,0.010044,[1]
2424,9773,0.009773,[0]
2425,9506,0.009506,[1]
2426,9228,0.009228,[0]
2427,8991,0.008991,[1]
2428,8762,0.008762,[0]
2429,8607,0.008607,[1]
2430,8434,0.008434,[0]
2431,8287,0.008287,[1]
2432,8147,0.008147,[0]
2433,8026,0.008026,[1]
2434,7955,0.007955,[0]
2435,7884,0.007884,[1]
2436,7844,0.007844,[0]
2437,7836,0.007836,[1]
2438,7806,0.007806,[0]
2439,7725,0.007725,[1]
2440,7624,0.007624,[0]
2441,7863,0.007863,[1]
2442,7926,0.007926,[0]
2443,7950,0.00795,[1]
2444,8209,0.008209,[0]
2445,8333,0.008333,[1]
2446,8375,0.008375,[0]
2447,8724,0.008724,[1]
2448,8918,0.008918,[0]
2449,8935,0.008935,[1]
2450,8969,0.008969,[0]
2451,8914,0.008914,[1]
2452,8882,0.008882,[0]
2453,8923,0.008923,[1]
2454,9056,0.009056,[0]
2455,8977,0.008977,[1]
2456,9151,0.009151,[0]
2457,9256,0.009256,[1]
2458,9219,0.009219,[0]
2459,9287,0.009287,[1]
2460,9616,0.009616,[0]
2461,9595,0.009595,[1]
2462,9649,0.009649,[0]
2463,9952,0.009952,[1]
2464,10028,0.010028,[0]
2465,10284,0.010284,[1]
2466,10504,0.010504,[0]
2467,10481,0.010481,[1]
2468,10558,0.010558,[0]
2469,10731,0.010731,[1]
2470,10788,0.010788,[0]
2471,10997,0.010997,[1]
2472,10930,0.01093,[0]
2473,10785,0.010785,[1]
2474,10633,0.010633,[0]
2475,10438,0.010438,[1]
2476,10082,0.010082,[0]
2477,9805,0.009805,[1]
2478,9655,0.009655,[0]
2479,9431,0.009431,[1]
2480,9233,0.009233,[0]
2481,9003,0.009003,[1]
2482,8858,0.008858,[0]
2483,8695,0.008695,[1]
2484,8512,0.008512,[0]
2485,8266,0.008266,[1]
2486,8090,0.00809,[0]
2487,7941,0.007941,[1]
2488,7814,0.007814,[0]
2489,7707,0.007707,[1]
2490,7581,0.007581,[0]
2491,7504,0.007504,[1]
2492,7430,0.00743,[0]
2493,7384,0.007384,[1]
2494,7437,0.007437,[0]
2495,7477,0.007477,[1]
2496,7477,0.007477,[0]
2497,7723,0.007723,[1]
2498,7887,0.007887,[0]
2499,8115,0.008115,[1]
2500,8292,0.008292,[0]
2501,8573,0.008573,[1]
2502,8574,0.008574,[0]
2503,8727,0.008727,[1]
2504,9237,0.009237,[0]
2505,9363,0.009363,[1]
2506,9532,0.009532,[0]
2507,9813,0.009813,[1]
2508,9730,0.00973,[0]
2509,9894,0.009894,[1]
2510,10148,0.010148,[0]
2511,10203,0.010203,[1]
2512,10298,0.010298,[0]
2513,10429,0.010429,[1]
2514,10579,0.010579,[0]
2515,10499,0.010499,[1]
2516,10716,0.010716,[0]
2517,10869,0.010869,[1]
2518,10889,0.010889,[0]
2519,10906,0.010906,[1]
2520,10934,0.010934,[0]
2521,11046,0.011046,[1]
2522,11531,0.011531,[0]
2523,11469,0.011469,[1]
2524,11891,0.011891,[0]
2525,12032,0.012032,[1]
2526,12342,0.012342,[0]
2527,12328,0.012328,[1]
2528,12298,0.012298,[0]
2529,12418,0.012418,[1]
2530,11743,0.011743,[0]
2531,11215,0.011215,[1]
2532,11122,0.011122,[0]
2533,10721,0.010721,[1]
2534,10423,0.010423,[0]
2535,10025,0.010025,[1]
2536,9644,0.009644,[0]
2537,9346,0.009346,[1]
2538,9050,0.00905,[0]
2539,8807,0.008807,[1]
2540,8582,0.008582,[0]
2541,8405,0.008405,[1]
2542,8235,0.008235,[0]
2543,8080,0.00808,[1]
2544,8018,0.008018,[0]
2545,7869,0.007869,[1]
2546,7771,0.007771,[0]
2547,7730,0.00773,[1]
2548,7616,0.007616,[0]
2549,7732,0.007732,[1]
2550,7941,0.007941,[0]
2551,7860,0.00786,[1]
2552,8363,0.008363,[0]
2553,8525,0.008525,[1]
2554,8546,0.008546,[0]
2555,8803,0.008803,[1]
2556,8761,0.008761,[0]
2557,8726,0.008726,[1]
2558,8871,0.008871,[0]
2559,8892,0.008892,[1]
2560,8838,0.008838,[0]
2561,8970,0.00897,[1]
2562,8790,0.00879,[0]
2563,8797,0.008797,[1]
2564,8985,0.008985,[0]
2565,8922,0.008922,[1]
2566,8788,0.008788,[0]
2567,8914,0.008914,[1]
2568,8895,0.008895,[0]
2569,8789,0.008789,[1]
2570,8779,0.008779,[0]
2571,8913,0.008913,[1]
2572,8727,0.008727,[0]
2573,8920,0.00892,[1]
2574,9042,0.009042,[0]
2575,9162,0.009162,[1]
2576,9357,0.009357,[0]
2577,9660,0.00966,[1]
2578,9776,0.009776,[0]
2579,10060,0.01006,[1]
2580,10156,0.010156,[0]
2581,10139,0.010139,[1]
2582,10228,0.010228,[0]
2583,10438,0.010438,[1]
2584,10369,0.010369,[0]
2585,10356,0.010356,[1]
2586,10139,0.010139,[0]
2587,10018,0.010018,[1]
2588,9933,0.009933,[0]
2589,9898,0.009898,[1]
2590,9732,0.009732,[0]
2591,9524,0.009524,[1]
2592,9383,0.009383,[0]
2593,9295,0.009295,[1]
2594,9316,0.009316,[0]
2595,9264,0.009264,[1]
2596,9236,0.009236,[0]
2597,9158,0.009158,[1]
2598,9012,0.009012,[0]
2599,9008,0.009008,[1]
2600,8844,0.008844,[0]
2601,8779,0.008779,[1]
2602,8731,0.008731,[0]
2603,8652,0.008652,[1]
2604,8884,0.008884,[0]
2605,8988,0.008988,[1]
2606,9024,0.009024,[0]
2607,9164,0.009164,[1]
2608,9293,0.009293,[0]
2609,9343,0.009343,[1]
2610,9447,0.009447,[0]
2611,9576,0.009576,[1]
2612,9535,0.009535,[0]
2613,9430,0.00943,[1]
2614,9405,0.009405,[0]
2615,9230,0.00923,[1]
2616,9072,0.009072,[0]
2617,8947,0.008947,[1]
2618,8786,0.008786,[0]
2619,8640,0.00864,[1]
2620,8429,0.008429,[0]
2621,8334,0.008334,[1]
2622,8266,0.008266,[0]
2623,8274,0.008274,[1]
2624,8245,0.008245,[0]
2625,8218,0.008218,[1]
2626,8261,0.008261,[0]
2627,8391,0.008391,[1]
2628,8776,0.008776,[0]
2629,8834,0.008834,[1]
2630,8896,0.008896,[0]
2631,9231,0.009231,[1]
2632,9894,0.009894,[0]
2633,10278,0.010278,[1]
2634,11190,0.01119,[0]
2635,11490,0.01149,[1]
2636,11581,0.011581,[0]
2637,11616,0.011616,[1]
2638,11567,0.011567,[0]
2639,11357,0.011357,[1]
2640,11064,0.011064,[0]
2641,10591,0.010591,[1]
2642,10269,0.010269,[0]
2643,10050,0.01005,[1]
2644,9829,0.009829,[0]
2645,9589,0.009589,[1]
2646,9390,0.00939,[0]
2647,9300,0.0093,[1]
