[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Curtin,Dom,CSLX Test
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251029_082333_Curtin_Dom_SelfSR
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
463,9490,0.00949,[1]
464,9063,0.009063,[0]
465,8674,0.008674,[1]
466,8388,0.008388,[0]
467,8421,0.008421,[1]
468,8299,0.008299,[0]
469,8175,0.008175,[1]
470,8084,0.008084,[0]
471,8496,0.008496,[1]
472,8605,0.008605,[0]
473,8560,0.00856,[1]
474,8380,0.00838,[0]
475,8593,0.008593,[1]
476,8487,0.008487,[0]
477,8283,0.008283,[1]
478,8201,0.008201,[0]
479,8104,0.008104,[1]
480,8016,0.008016,[0]
481,7870,0.00787,[1]
482,7944,0.007944,[0]
483,8350,0.00835,[1]
484,8413,0.008413,[0]
485,8454,0.008454,[1]
486,8532,0.008532,[0]
487,8502,0.008502,[1]
488,8763,0.008763,[0]
489,8718,0.008718,[1]
490,8558,0.008558,[0]
491,8718,0.008718,[1]
492,8494,0.008494,[0]
493,8411,0.008411,[1]
494,8526,0.008526,[0]
495,8552,0.008552,[1]
496,8549,0.008549,[0]
497,9044,0.009044,[1]
498,9600,0.0096,[0]
499,9416,0.009416,[1]
500,9352,0.009352,[0]
501,9704,0.009704,[1]
502,9713,0.009713,[0]
503,9582,0.009582,[1]
504,9337,0.009337,[0]
505,9500,0.0095,[1]
506,9645,0.009645,[0]
507,9702,0.009702,[1]
508,9585,0.009585,[0]
509,10258,0.010258,[1]
510,10299,0.010299,[0]
511,10259,0.010259,[1]
512,10140,0.01014,[0]
513,10370,0.01037,[1]
514,10184,0.010184,[0]
515,9898,0.009898,[1]
516,9830,0.00983,[0]
517,10125,0.010125,[1]
518,10108,0.010108,[0]
519,9749,0.009749,[1]
520,9465,0.009465,[0]
521,9259,0.009259,[1]
522,9104,0.009104,[0]
523,9099,0.009099,[1]
524,9450,0.00945,[0]
525,9475,0.009475,[1]
526,9202,0.009202,[0]
527,8856,0.008856,[1]
528,8931,0.008931,[0]
529,8717,0.008717,[1]
530,8687,0.008687,[0]
531,8538,0.008538,[1]
532,8452,0.008452,[0]
533,8278,0.008278,[1]
534,8176,0.008176,[0]
535,8183,0.008183,[1]
536,8207,0.008207,[0]
537,8284,0.008284,[1]
538,8548,0.008548,[0]
539,8526,0.008526,[1]
540,8340,0.00834,[0]
541,8601,0.008601,[1]
542,8461,0.008461,[0]
543,8376,0.008376,[1]
544,8432,0.008432,[0]
545,8366,0.008366,[1]
546,8345,0.008345,[0]
547,8330,0.00833,[1]
548,8498,0.008498,[0]
549,8469,0.008469,[1]
550,8721,0.008721,[0]
551,8737,0.008737,[1]
552,9025,0.009025,[0]
553,9277,0.009277,[1]
554,9313,0.009313,[0]
555,9116,0.009116,[1]
556,9179,0.009179,[0]
557,9308,0.009308,[1]
558,9423,0.009423,[0]
559,9662,0.009662,[1]
560,9603,0.009603,[0]
561,9804,0.009804,[1]
562,9844,0.009844,[0]
563,10070,0.01007,[1]
564,10253,0.010253,[0]
565,10507,0.010507,[1]
566,10190,0.01019,[0]
567,10453,0.010453,[1]
568,10529,0.010529,[0]
569,10202,0.010202,[1]
570,10080,0.01008,[0]
571,10314,0.010314,[1]
572,10371,0.010371,[0]
573,10254,0.010254,[1]
574,10101,0.010101,[0]
575,10299,0.010299,[1]
576,10232,0.010232,[0]
577,9872,0.009872,[1]
578,9858,0.009858,[0]
579,9886,0.009886,[1]
580,9615,0.009615,[0]
581,9284,0.009284,[1]
582,9326,0.009326,[0]
583,9918,0.009918,[1]
584,9844,0.009844,[0]
585,9550,0.00955,[1]
586,9275,0.009275,[0]
587,9307,0.009307,[1]
588,8719,0.008719,[0]
589,8327,0.008327,[1]
590,8101,0.008101,[0]
591,7840,0.00784,[1]
592,7673,0.007673,[0]
593,7895,0.007895,[1]
594,7915,0.007915,[0]
595,7916,0.007916,[1]
596,8277,0.008277,[0]
597,8692,0.008692,[1]
598,9002,0.009002,[0]
599,8846,0.008846,[1]
600,8639,0.008639,[0]
601,8474,0.008474,[1]
602,8291,0.008291,[0]
603,8136,0.008136,[1]
604,8023,0.008023,[0]
605,8104,0.008104,[1]
606,7977,0.007977,[0]
607,7953,0.007953,[1]
608,8160,0.00816,[0]
609,8450,0.00845,[1]
610,8446,0.008446,[0]
611,8746,0.008746,[1]
612,9012,0.009012,[0]
613,9305,0.009305,[1]
614,9403,0.009403,[0]
615,9463,0.009463,[1]
616,9371,0.009371,[0]
617,9200,0.0092,[1]
618,9189,0.009189,[0]
619,9463,0.009463,[1]
620,9304,0.009304,[0]
621,9194,0.009194,[1]
622,9424,0.009424,[0]
623,9568,0.009568,[1]
624,9780,0.00978,[0]
625,9780,0.00978,[1]
626,10010,0.01001,[0]
627,10222,0.010222,[1]
628,10088,0.010088,[0]
629,10126,0.010126,[1]
630,10004,0.010004,[0]
631,10405,0.010405,[1]
632,10490,0.01049,[0]
633,10442,0.010442,[1]
634,10485,0.010485,[0]
635,10225,0.010225,[1]
636,9994,0.009994,[0]
637,9600,0.0096,[1]
638,9309,0.009309,[0]
639,9328,0.009328,[1]
640,9245,0.009245,[0]
641,9113,0.009113,[1]
642,9291,0.009291,[0]
643,9328,0.009328,[1]
644,9166,0.009166,[0]
645,8976,0.008976,[1]
646,8816,0.008816,[0]
647,8944,0.008944,[1]
648,8858,0.008858,[0]
649,8654,0.008654,[1]
650,8457,0.008457,[0]
651,8242,0.008242,[1]
652,8311,0.008311,[0]
653,8365,0.008365,[1]
654,8468,0.008468,[0]
655,8586,0.008586,[1]
656,8491,0.008491,[0]
657,8297,0.008297,[1]
658,8173,0.008173,[0]
659,8120,0.00812,[1]
660,7979,0.007979,[0]
661,8165,0.008165,[1]
662,8149,0.008149,[0]
663,8394,0.008394,[1]
664,8361,0.008361,[0]
665,8380,0.00838,[1]
666,8388,0.008388,[0]
667,8397,0.008397,[1]
668,8413,0.008413,[0]
669,8383,0.008383,[1]
670,8371,0.008371,[0]
671,8532,0.008532,[1]
672,8422,0.008422,[0]
673,8403,0.008403,[1]
674,8685,0.008685,[0]
675,8857,0.008857,[1]
676,9302,0.009302,[0]
677,9275,0.009275,[1]
678,9785,0.009785,[0]
679,9950,0.00995,[1]
680,9926,0.009926,[0]
681,9747,0.009747,[1]
682,9638,0.009638,[0]
683,9559,0.009559,[1]
684,9508,0.009508,[0]
685,9591,0.009591,[1]
686,9944,0.009944,[0]
687,10099,0.010099,[1]
688,10066,0.010066,[0]
689,10251,0.010251,[1]
690,10241,0.010241,[0]
691,10344,0.010344,[1]
692,10155,0.010155,[0]
693,10283,0.010283,[1]
694,10063,0.010063,[0]
695,9760,0.00976,[1]
696,9695,0.009695,[0]
697,9533,0.009533,[1]
698,9471,0.009471,[0]
699,9140,0.00914,[1]
700,9070,0.00907,[0]
701,8957,0.008957,[1]
702,8849,0.008849,[0]
703,8748,0.008748,[1]
704,8569,0.008569,[0]
705,8673,0.008673,[1]
706,8666,0.008666,[0]
707,8604,0.008604,[1]
708,8487,0.008487,[0]
709,8395,0.008395,[1]
710,8163,0.008163,[0]
711,8134,0.008134,[1]
712,7975,0.007975,[0]
713,8016,0.008016,[1]
714,7973,0.007973,[0]
715,8137,0.008137,[1]
716,8367,0.008367,[0]
717,8332,0.008332,[1]
718,8494,0.008494,[0]
719,8529,0.008529,[1]
720,8226,0.008226,[0]
721,8138,0.008138,[1]
722,7975,0.007975,[0]
723,7846,0.007846,[1]
724,7889,0.007889,[0]
725,7911,0.007911,[1]
726,8001,0.008001,[0]
727,8275,0.008275,[1]
728,8559,0.008559,[0]
729,8679,0.008679,[1]
730,8639,0.008639,[0]
731,8767,0.008767,[1]
732,8837,0.008837,[0]
733,8985,0.008985,[1]
734,8832,0.008832,[0]
735,8969,0.008969,[1]
736,8938,0.008938,[0]
737,8845,0.008845,[1]
738,9236,0.009236,[0]
739,9428,0.009428,[1]
740,9649,0.009649,[0]
741,9730,0.00973,[1]
742,9912,0.009912,[0]
