[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Curtin,Dom,CSLX Test
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251029_082028_Curtin_Dom_80SR
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
1698,8908,0.008908,[0]
1699,8883,0.008883,[1]
1700,9038,0.009038,[0]
1701,9026,0.009026,[1]
1702,8934,0.008934,[0]
1703,9041,0.009041,[1]
1704,9078,0.009078,[0]
1705,9188,0.009188,[1]
1706,9387,0.009387,[0]
1707,9523,0.009523,[1]
1708,9527,0.009527,[0]
1709,9349,0.009349,[1]
1710,9660,0.00966,[0]
1711,9593,0.009593,[1]
1712,9437,0.009437,[0]
1713,9917,0.009917,[1]
1714,10129,0.010129,[0]
1715,10024,0.010024,[1]
1716,10127,0.010127,[0]
1717,10222,0.010222,[1]
1718,10059,0.010059,[0]
1719,9920,0.00992,[1]
1720,9998,0.009998,[0]
1721,10033,0.010033,[1]
1722,10174,0.010174,[0]
1723,10408,0.010408,[1]
1724,10909,0.010909,[0]
1725,10927,0.010927,[1]
1726,11060,0.01106,[0]
1727,11268,0.011268,[1]
1728,11609,0.011609,[0]
1729,11497,0.011497,[1]
1730,11451,0.011451,[0]
1731,11239,0.011239,[1]
1732,11089,0.011089,[0]
1733,11039,0.011039,[1]
1734,11186,0.011186,[0]
1735,11295,0.011295,[1]
1736,11365,0.011365,[0]
1737,11081,0.011081,[1]
1738,11149,0.011149,[0]
1739,11248,0.011248,[1]
1740,11112,0.011112,[0]
1741,11051,0.011051,[1]
1742,11032,0.011032,[0]
1743,11085,0.011085,[1]
1744,10853,0.010853,[0]
1745,10539,0.010539,[1]
1746,10634,0.010634,[0]
1747,10496,0.010496,[1]
1748,10287,0.010287,[0]
1749,10264,0.010264,[1]
1750,10119,0.010119,[0]
1751,9916,0.009916,[1]
1752,9926,0.009926,[0]
1753,9913,0.009913,[1]
1754,9760,0.00976,[0]
1755,9583,0.009583,[1]
1756,9451,0.009451,[0]
1757,9372,0.009372,[1]
1758,9355,0.009355,[0]
1759,9315,0.009315,[1]
1760,9289,0.009289,[0]
1761,9252,0.009252,[1]
1762,9244,0.009244,[0]
1763,9283,0.009283,[1]
1764,9256,0.009256,[0]
1765,9196,0.009196,[1]
1766,9131,0.009131,[0]
1767,8907,0.008907,[1]
1768,8666,0.008666,[0]
1769,8641,0.008641,[1]
1770,8760,0.00876,[0]
1771,8711,0.008711,[1]
1772,8718,0.008718,[0]
1773,8825,0.008825,[1]
1774,8832,0.008832,[0]
1775,8701,0.008701,[1]
1776,8916,0.008916,[0]
1777,8882,0.008882,[1]
1778,8865,0.008865,[0]
1779,8900,0.0089,[1]
1780,8925,0.008925,[0]
1781,9115,0.009115,[1]
1782,9220,0.00922,[0]
1783,9582,0.009582,[1]
1784,10350,0.01035,[0]
1785,10354,0.010354,[1]
1786,10310,0.01031,[0]
1787,10923,0.010923,[1]
1788,10862,0.010862,[0]
1789,10557,0.010557,[1]
1790,10208,0.010208,[0]
1791,10158,0.010158,[1]
1792,9735,0.009735,[0]
1793,9398,0.009398,[1]
1794,9272,0.009272,[0]
1795,9492,0.009492,[1]
1796,9352,0.009352,[0]
1797,9661,0.009661,[1]
1798,10151,0.010151,[0]
1799,10706,0.010706,[1]
1800,10778,0.010778,[0]
1801,11286,0.011286,[1]
1802,11519,0.011519,[0]
1803,12118,0.012118,[1]
1804,11899,0.011899,[0]
1805,12061,0.012061,[1]
1806,11925,0.011925,[0]
1807,11493,0.011493,[1]
1808,10960,0.01096,[0]
1809,10930,0.01093,[1]
1810,10825,0.010825,[0]
1811,10648,0.010648,[1]
1812,10667,0.010667,[0]
1813,10713,0.010713,[1]
1814,10527,0.010527,[0]
1815,10401,0.010401,[1]
1816,10497,0.010497,[0]
1817,10384,0.010384,[1]
1818,10314,0.010314,[0]
1819,10190,0.01019,[1]
1820,10100,0.0101,[0]
1821,10094,0.010094,[1]
1822,9772,0.009772,[0]
1823,9574,0.009574,[1]
1824,9400,0.0094,[0]
1825,9134,0.009134,[1]
1826,9196,0.009196,[0]
1827,9147,0.009147,[1]
1828,9202,0.009202,[0]
1829,8952,0.008952,[1]
1830,8967,0.008967,[0]
1831,9105,0.009105,[1]
1832,9040,0.00904,[0]
1833,9036,0.009036,[1]
1834,8924,0.008924,[0]
1835,8840,0.00884,[1]
1836,8747,0.008747,[0]
1837,8766,0.008766,[1]
1838,8789,0.008789,[0]
1839,8758,0.008758,[1]
1840,8934,0.008934,[0]
1841,8900,0.0089,[1]
1842,8921,0.008921,[0]
1843,8966,0.008966,[1]
1844,8811,0.008811,[0]
1845,8752,0.008752,[1]
1846,8782,0.008782,[0]
1847,8738,0.008738,[1]
1848,8791,0.008791,[0]
1849,8922,0.008922,[1]
1850,9003,0.009003,[0]
1851,9163,0.009163,[1]
1852,9367,0.009367,[0]
1853,9601,0.009601,[1]
1854,9386,0.009386,[0]
1855,9461,0.009461,[1]
1856,9685,0.009685,[0]
1857,9770,0.00977,[1]
1858,9640,0.00964,[0]
1859,9538,0.009538,[1]
1860,9782,0.009782,[0]
1861,9814,0.009814,[1]
1862,10029,0.010029,[0]
1863,10135,0.010135,[1]
1864,10345,0.010345,[0]
1865,10316,0.010316,[1]
1866,10325,0.010325,[0]
1867,10679,0.010679,[1]
1868,11090,0.01109,[0]
1869,10794,0.010794,[1]
1870,10869,0.010869,[0]
1871,10972,0.010972,[1]
1872,10894,0.010894,[0]
1873,10720,0.01072,[1]
1874,10922,0.010922,[0]
1875,10785,0.010785,[1]
1876,10748,0.010748,[0]
1877,10869,0.010869,[1]
1878,11050,0.01105,[0]
1879,11250,0.01125,[1]
1880,11079,0.011079,[0]
1881,11456,0.011456,[1]
1882,11610,0.01161,[0]
1883,11520,0.01152,[1]
1884,11542,0.011542,[0]
1885,11607,0.011607,[1]
1886,11958,0.011958,[0]
1887,11792,0.011792,[1]
1888,11655,0.011655,[0]
1889,11492,0.011492,[1]
1890,10996,0.010996,[0]
1891,10770,0.01077,[1]
1892,10691,0.010691,[0]
1893,10541,0.010541,[1]
1894,10359,0.010359,[0]
1895,10591,0.010591,[1]
1896,10425,0.010425,[0]
1897,10010,0.01001,[1]
1898,9957,0.009957,[0]
1899,9787,0.009787,[1]
1900,9826,0.009826,[0]
1901,9616,0.009616,[1]
1902,9358,0.009358,[0]
1903,9233,0.009233,[1]
1904,8968,0.008968,[0]
1905,9058,0.009058,[1]
1906,8964,0.008964,[0]
1907,8828,0.008828,[1]
1908,8817,0.008817,[0]
1909,9253,0.009253,[1]
1910,9729,0.009729,[0]
1911,9805,0.009805,[1]
1912,10129,0.010129,[0]
1913,10129,0.010129,[1]
1914,9716,0.009716,[0]
1915,9230,0.00923,[1]
1916,8934,0.008934,[0]
1917,8726,0.008726,[1]
1918,8495,0.008495,[0]
1919,8177,0.008177,[1]
1920,8134,0.008134,[0]
1921,8038,0.008038,[1]
1922,8044,0.008044,[0]
1923,8364,0.008364,[1]
1924,8375,0.008375,[0]
1925,8517,0.008517,[1]
1926,8909,0.008909,[0]
1927,9362,0.009362,[1]
1928,9246,0.009246,[0]
1929,9305,0.009305,[1]
1930,9256,0.009256,[0]
1931,9242,0.009242,[1]
1932,9095,0.009095,[0]
1933,9307,0.009307,[1]
1934,9273,0.009273,[0]
1935,9108,0.009108,[1]
1936,9313,0.009313,[0]
1937,9456,0.009456,[1]
1938,9577,0.009577,[0]
1939,9776,0.009776,[1]
1940,9998,0.009998,[0]
1941,10188,0.010188,[1]
1942,9960,0.00996,[0]
1943,10267,0.010267,[1]
1944,10357,0.010357,[0]
1945,10205,0.010205,[1]
1946,10315,0.010315,[0]
1947,10446,0.010446,[1]
1948,10501,0.010501,[0]
1949,10283,0.010283,[1]
1950,10426,0.010426,[0]
1951,10578,0.010578,[1]
1952,10620,0.01062,[0]
1953,10783,0.010783,[1]
1954,10902,0.010902,[0]
1955,10903,0.010903,[1]
1956,10758,0.010758,[0]
1957,10878,0.010878,[1]
1958,10838,0.010838,[0]
1959,10679,0.010679,[1]
1960,10742,0.010742,[0]
1961,10753,0.010753,[1]
1962,10591,0.010591,[0]
1963,10517,0.010517,[1]
1964,10843,0.010843,[0]
1965,10643,0.010643,[1]
1966,10727,0.010727,[0]
1967,10605,0.010605,[1]
1968,10632,0.010632,[0]
1969,10468,0.010468,[1]
1970,10186,0.010186,[0]
1971,10102,0.010102,[1]
1972,9972,0.009972,[0]
1973,9817,0.009817,[1]
1974,9748,0.009748,[0]
1975,9854,0.009854,[1]
1976,9872,0.009872,[0]
1977,9564,0.009564,[1]
1978,9469,0.009469,[0]
1979,9630,0.00963,[1]
1980,9511,0.009511,[0]
1981,9356,0.009356,[1]
1982,9183,0.009183,[0]
1983,8927,0.008927,[1]
1984,9084,0.009084,[0]
1985,9267,0.009267,[1]
1986,9222,0.009222,[0]
1987,9078,0.009078,[1]
1988,9216,0.009216,[0]
1989,9282,0.009282,[1]
1990,9154,0.009154,[0]
1991,9032,0.009032,[1]
1992,9068,0.009068,[0]
1993,9193,0.009193,[1]
1994,8985,0.008985,[0]
1995,8935,0.008935,[1]
1996,9131,0.009131,[0]
1997,9066,0.009066,[1]
1998,9124,0.009124,[0]
1999,9162,0.009162,[1]
2000,9230,0.00923,[0]
2001,9084,0.009084,[1]
2002,9202,0.009202,[0]
2003,9245,0.009245,[1]
2004,9202,0.009202,[0]
2005,9193,0.009193,[1]
2006,9306,0.009306,[0]
2007,9188,0.009188,[1]
2008,9094,0.009094,[0]
2009,9250,0.00925,[1]
2010,9137,0.009137,[0]
2011,9279,0.009279,[1]
2012,9452,0.009452,[0]
2013,9606,0.009606,[1]
2014,9579,0.009579,[0]
2015,9678,0.009678,[1]
2016,10149,0.010149,[0]
2017,10322,0.010322,[1]
2018,10354,0.010354,[0]
2019,10347,0.010347,[1]
2020,10373,0.010373,[0]
2021,10284,0.010284,[1]
2022,10108,0.010108,[0]
2023,10190,0.01019,[1]
2024,10024,0.010024,[0]
2025,9939,0.009939,[1]
2026,10065,0.010065,[0]
2027,10378,0.010378,[1]
2028,10537,0.010537,[0]
2029,10273,0.010273,[1]
2030,10727,0.010727,[0]
2031,10920,0.01092,[1]
2032,11356,0.011356,[0]
2033,12141,0.012141,[1]
2034,12960,0.01296,[0]
2035,13036,0.013036,[1]
2036,12482,0.012482,[0]
2037,12486,0.012486,[1]
2038,12102,0.012102,[0]
2039,11409,0.011409,[1]
2040,10848,0.010848,[0]
2041,10638,0.010638,[1]
2042,10169,0.010169,[0]
2043,9896,0.009896,[1]
2044,9957,0.009957,[0]
2045,10081,0.010081,[1]
2046,10248,0.010248,[0]
2047,10412,0.010412,[1]
2048,10919,0.010919,[0]
2049,11100,0.0111,[1]
2050,10766,0.010766,[0]
2051,10971,0.010971,[1]
2052,10797,0.010797,[0]
2053,10563,0.010563,[1]
2054,10207,0.010207,[0]
2055,9908,0.009908,[1]
2056,9785,0.009785,[0]
2057,9562,0.009562,[1]
2058,9435,0.009435,[0]
2059,9289,0.009289,[1]
2060,9178,0.009178,[0]
2061,8919,0.008919,[1]
2062,8814,0.008814,[0]
2063,8782,0.008782,[1]
2064,8644,0.008644,[0]
2065,8535,0.008535,[1]
2066,8468,0.008468,[0]
2067,8513,0.008513,[1]
2068,8462,0.008462,[0]
2069,8632,0.008632,[1]
2070,8562,0.008562,[0]
2071,8553,0.008553,[1]
2072,8578,0.008578,[0]
2073,8590,0.00859,[1]
2074,8740,0.00874,[0]
2075,8600,0.0086,[1]
2076,8715,0.008715,[0]
2077,8744,0.008744,[1]
2078,8602,0.008602,[0]
2079,8695,0.008695,[1]
2080,8680,0.00868,[0]
2081,8768,0.008768,[1]
2082,8615,0.008615,[0]
2083,8544,0.008544,[1]
2084,8512,0.008512,[0]
2085,8480,0.00848,[1]
2086,8477,0.008477,[0]
2087,8612,0.008612,[1]
2088,8870,0.00887,[0]
2089,8896,0.008896,[1]
2090,9062,0.009062,[0]
2091,9502,0.009502,[1]
2092,9374,0.009374,[0]
2093,9577,0.009577,[1]
2094,9636,0.009636,[0]
2095,9816,0.009816,[1]
2096,9752,0.009752,[0]
2097,10065,0.010065,[1]
2098,10135,0.010135,[0]
2099,9981,0.009981,[1]
2100,9942,0.009942,[0]
2101,9928,0.009928,[1]
2102,9990,0.00999,[0]
2103,10236,0.010236,[1]
2104,10407,0.010407,[0]
2105,10441,0.010441,[1]
2106,10622,0.010622,[0]
2107,10789,0.010789,[1]
2108,10784,0.010784,[0]
2109,11288,0.011288,[1]
2110,11104,0.011104,[0]
2111,11039,0.011039,[1]
2112,11114,0.011114,[0]
2113,11145,0.011145,[1]
2114,11029,0.011029,[0]
2115,10881,0.010881,[1]
2116,11155,0.011155,[0]
2117,11338,0.011338,[1]
2118,11170,0.01117,[0]
2119,11213,0.011213,[1]
2120,11223,0.011223,[0]
2121,10937,0.010937,[1]
2122,10669,0.010669,[0]
2123,10802,0.010802,[1]
2124,10527,0.010527,[0]
2125,10209,0.010209,[1]
2126,9937,0.009937,[0]
2127,9898,0.009898,[1]
2128,9727,0.009727,[0]
2129,9673,0.009673,[1]
2130,9668,0.009668,[0]
2131,9734,0.009734,[1]
2132,9596,0.009596,[0]
2133,9735,0.009735,[1]
2134,9786,0.009786,[0]
2135,9549,0.009549,[1]
2136,9487,0.009487,[0]
2137,9482,0.009482,[1]
2138,9383,0.009383,[0]
2139,9132,0.009132,[1]
2140,9126,0.009126,[0]
2141,9015,0.009015,[1]
2142,8855,0.008855,[0]
2143,8867,0.008867,[1]
2144,8839,0.008839,[0]
2145,8813,0.008813,[1]
2146,8628,0.008628,[0]
2147,8755,0.008755,[1]
2148,8812,0.008812,[0]
2149,8578,0.008578,[1]
2150,8854,0.008854,[0]
2151,8943,0.008943,[1]
2152,8830,0.00883,[0]
2153,9010,0.00901,[1]
2154,9085,0.009085,[0]
2155,9019,0.009019,[1]
2156,9142,0.009142,[0]
2157,9349,0.009349,[1]
2158,9601,0.009601,[0]
2159,9402,0.009402,[1]
2160,9180,0.00918,[0]
2161,9350,0.00935,[1]
2162,9447,0.009447,[0]
2163,9283,0.009283,[1]
2164,9383,0.009383,[0]
2165,9494,0.009494,[1]
2166,9246,0.009246,[0]
2167,9396,0.009396,[1]
2168,9525,0.009525,[0]
2169,9552,0.009552,[1]
2170,9512,0.009512,[0]
2171,9911,0.009911,[1]
2172,10079,0.010079,[0]
2173,9987,0.009987,[1]
2174,10201,0.010201,[0]
2175,10391,0.010391,[1]
2176,10335,0.010335,[0]
2177,10372,0.010372,[1]
2178,10462,0.010462,[0]
2179,10653,0.010653,[1]
2180,10333,0.010333,[0]
2181,10487,0.010487,[1]
2182,10539,0.010539,[0]
2183,10459,0.010459,[1]
2184,10532,0.010532,[0]
2185,10634,0.010634,[1]
2186,10845,0.010845,[0]
2187,10723,0.010723,[1]
2188,10912,0.010912,[0]
2189,11109,0.011109,[1]
2190,11167,0.011167,[0]
2191,11205,0.011205,[1]
2192,11069,0.011069,[0]
2193,10973,0.010973,[1]
2194,10847,0.010847,[0]
2195,10679,0.010679,[1]
2196,10541,0.010541,[0]
2197,10262,0.010262,[1]
2198,10284,0.010284,[0]
2199,10059,0.010059,[1]
2200,9774,0.009774,[0]
2201,9670,0.00967,[1]
2202,9575,0.009575,[0]
2203,9392,0.009392,[1]
2204,9227,0.009227,[0]
2205,9255,0.009255,[1]
2206,9187,0.009187,[0]
2207,8989,0.008989,[1]
2208,9068,0.009068,[0]
2209,9097,0.009097,[1]
2210,8876,0.008876,[0]
2211,8676,0.008676,[1]
2212,8579,0.008579,[0]
2213,8599,0.008599,[1]
2214,8499,0.008499,[0]
2215,8494,0.008494,[1]
2216,8484,0.008484,[0]
2217,8359,0.008359,[1]
2218,8293,0.008293,[0]
2219,8574,0.008574,[1]
2220,8651,0.008651,[0]
2221,8697,0.008697,[1]
2222,8924,0.008924,[0]
2223,9223,0.009223,[1]
2224,9237,0.009237,[0]
2225,9088,0.009088,[1]
2226,8899,0.008899,[0]
2227,8674,0.008674,[1]
2228,8650,0.00865,[0]
2229,8596,0.008596,[1]
2230,8552,0.008552,[0]
2231,8617,0.008617,[1]
2232,8713,0.008713,[0]
2233,8860,0.00886,[1]
2234,9118,0.009118,[0]
2235,9335,0.009335,[1]
2236,9662,0.009662,[0]
2237,9960,0.00996,[1]
2238,9906,0.009906,[0]
2239,10049,0.010049,[1]
2240,10041,0.010041,[0]
2241,9887,0.009887,[1]
2242,10077,0.010077,[0]
2243,10076,0.010076,[1]
2244,10072,0.010072,[0]
2245,9927,0.009927,[1]
2246,10104,0.010104,[0]
2247,10150,0.01015,[1]
2248,10133,0.010133,[0]
2249,10408,0.010408,[1]
2250,10415,0.010415,[0]
2251,10435,0.010435,[1]
2252,10617,0.010617,[0]
2253,10856,0.010856,[1]
2254,10728,0.010728,[0]
2255,10685,0.010685,[1]
2256,10853,0.010853,[0]
2257,10699,0.010699,[1]
2258,10740,0.01074,[0]
2259,10651,0.010651,[1]
2260,10851,0.010851,[0]
2261,11008,0.011008,[1]
2262,10839,0.010839,[0]
2263,11260,0.01126,[1]
2264,11292,0.011292,[0]
2265,10836,0.010836,[1]
2266,10769,0.010769,[0]
2267,10535,0.010535,[1]
2268,10236,0.010236,[0]
2269,10000,0.01,[1]
2270,9843,0.009843,[0]
2271,10021,0.010021,[1]
2272,9772,0.009772,[0]
2273,9855,0.009855,[1]
2274,9631,0.009631,[0]
2275,9318,0.009318,[1]
2276,9161,0.009161,[0]
2277,9184,0.009184,[1]
2278,9392,0.009392,[0]
2279,9459,0.009459,[1]
2280,9852,0.009852,[0]
2281,10112,0.010112,[1]
2282,10365,0.010365,[0]
2283,9974,0.009974,[1]
2284,9749,0.009749,[0]
2285,9385,0.009385,[1]
2286,8955,0.008955,[0]
2287,8753,0.008753,[1]
2288,8622,0.008622,[0]
2289,8436,0.008436,[1]
2290,8296,0.008296,[0]
2291,8196,0.008196,[1]
2292,8094,0.008094,[0]
2293,8163,0.008163,[1]
2294,8487,0.008487,[0]
2295,8630,0.00863,[1]
2296,8881,0.008881,[0]
2297,9184,0.009184,[1]
2298,9508,0.009508,[0]
2299,9577,0.009577,[1]
2300,9504,0.009504,[0]
2301,9651,0.009651,[1]
2302,9664,0.009664,[0]
2303,9707,0.009707,[1]
2304,9558,0.009558,[0]
2305,9525,0.009525,[1]
2306,9543,0.009543,[0]
2307,9366,0.009366,[1]
2308,9643,0.009643,[0]
2309,9572,0.009572,[1]
2310,9650,0.00965,[0]
2311,9890,0.00989,[1]
2312,10021,0.010021,[0]
2313,10097,0.010097,[1]
2314,9986,0.009986,[0]
2315,10263,0.010263,[1]
2316,10235,0.010235,[0]
2317,10059,0.010059,[1]
2318,10412,0.010412,[0]
2319,10448,0.010448,[1]
2320,10499,0.010499,[0]
2321,10349,0.010349,[1]
2322,10987,0.010987,[0]
2323,11132,0.011132,[1]
2324,10800,0.0108,[0]
2325,10912,0.010912,[1]
2326,10885,0.010885,[0]
2327,10617,0.010617,[1]
2328,10610,0.01061,[0]
2329,10667,0.010667,[1]
2330,10751,0.010751,[0]
2331,10666,0.010666,[1]
2332,10960,0.01096,[0]
2333,11146,0.011146,[1]
2334,11364,0.011364,[0]
2335,11224,0.011224,[1]
2336,11453,0.011453,[0]
2337,11619,0.011619,[1]
2338,11573,0.011573,[0]
2339,11333,0.011333,[1]
2340,11213,0.011213,[0]
2341,11225,0.011225,[1]
2342,10976,0.010976,[0]
2343,10804,0.010804,[1]
2344,10696,0.010696,[0]
2345,10652,0.010652,[1]
2346,10573,0.010573,[0]
2347,10439,0.010439,[1]
2348,10388,0.010388,[0]
2349,10154,0.010154,[1]
2350,9954,0.009954,[0]
2351,9935,0.009935,[1]
2352,9755,0.009755,[0]
2353,9689,0.009689,[1]
2354,9675,0.009675,[0]
2355,9669,0.009669,[1]
2356,9394,0.009394,[0]
2357,9253,0.009253,[1]
2358,9312,0.009312,[0]
2359,9198,0.009198,[1]
2360,9054,0.009054,[0]
2361,8955,0.008955,[1]
2362,8824,0.008824,[0]
2363,8747,0.008747,[1]
2364,8736,0.008736,[0]
2365,8792,0.008792,[1]
2366,8884,0.008884,[0]
2367,8766,0.008766,[1]
2368,8825,0.008825,[0]
2369,8793,0.008793,[1]
2370,8682,0.008682,[0]
2371,8670,0.00867,[1]
2372,8850,0.00885,[0]
2373,8720,0.00872,[1]
2374,8822,0.008822,[0]
2375,8986,0.008986,[1]
2376,8855,0.008855,[0]
2377,8727,0.008727,[1]
2378,8879,0.008879,[0]
2379,8775,0.008775,[1]
2380,8645,0.008645,[0]
2381,8758,0.008758,[1]
2382,8695,0.008695,[0]
2383,8910,0.00891,[1]
2384,8736,0.008736,[0]
2385,8898,0.008898,[1]
2386,9087,0.009087,[0]
2387,8923,0.008923,[1]
2388,9300,0.0093,[0]
2389,9350,0.00935,[1]
2390,9462,0.009462,[0]
2391,9560,0.00956,[1]
2392,9800,0.0098,[0]
2393,9940,0.00994,[1]
2394,9824,0.009824,[0]
2395,10105,0.010105,[1]
2396,10344,0.010344,[0]
2397,10141,0.010141,[1]
2398,10261,0.010261,[0]
2399,10354,0.010354,[1]
2400,10607,0.010607,[0]
2401,10608,0.010608,[1]
2402,11265,0.011265,[0]
2403,11648,0.011648,[1]
2404,11044,0.011044,[0]
2405,10973,0.010973,[1]
2406,10629,0.010629,[0]
2407,10262,0.010262,[1]
2408,9998,0.009998,[0]
2409,9908,0.009908,[1]
2410,10263,0.010263,[0]
2411,10096,0.010096,[1]
2412,10183,0.010183,[0]
2413,10575,0.010575,[1]
2414,10443,0.010443,[0]
2415,10757,0.010757,[1]
2416,11241,0.011241,[0]
2417,11239,0.011239,[1]
2418,11302,0.011302,[0]
2419,11301,0.011301,[1]
2420,11562,0.011562,[0]
2421,11131,0.011131,[1]
2422,11087,0.011087,[0]
2423,11097,0.011097,[1]
2424,10850,0.01085,[0]
2425,10732,0.010732,[1]
2426,10539,0.010539,[0]
2427,10488,0.010488,[1]
2428,10273,0.010273,[0]
2429,10109,0.010109,[1]
2430,10180,0.01018,[0]
2431,10042,0.010042,[1]
2432,9903,0.009903,[0]
2433,9632,0.009632,[1]
2434,9431,0.009431,[0]
2435,9157,0.009157,[1]
2436,9073,0.009073,[0]
2437,9005,0.009005,[1]
2438,8833,0.008833,[0]
2439,8925,0.008925,[1]
2440,8857,0.008857,[0]
2441,8758,0.008758,[1]
2442,8902,0.008902,[0]
2443,8818,0.008818,[1]
2444,8692,0.008692,[0]
2445,8783,0.008783,[1]
2446,8876,0.008876,[0]
2447,8832,0.008832,[1]
2448,8759,0.008759,[0]
2449,8855,0.008855,[1]
2450,8637,0.008637,[0]
2451,8415,0.008415,[1]
2452,8514,0.008514,[0]
2453,8405,0.008405,[1]
2454,8393,0.008393,[0]
2455,8326,0.008326,[1]
2456,8444,0.008444,[0]
2457,8285,0.008285,[1]
2458,8192,0.008192,[0]
2459,8278,0.008278,[1]
2460,8184,0.008184,[0]
2461,8142,0.008142,[1]
2462,8186,0.008186,[0]
2463,8474,0.008474,[1]
2464,8528,0.008528,[0]
2465,8658,0.008658,[1]
2466,8849,0.008849,[0]
2467,8975,0.008975,[1]
2468,9014,0.009014,[0]
2469,9296,0.009296,[1]
2470,9394,0.009394,[0]
2471,9219,0.009219,[1]
2472,9538,0.009538,[0]
2473,9630,0.00963,[1]
2474,9825,0.009825,[0]
2475,9715,0.009715,[1]
2476,10128,0.010128,[0]
2477,9962,0.009962,[1]
2478,9673,0.009673,[0]
2479,9773,0.009773,[1]
2480,9761,0.009761,[0]
2481,9788,0.009788,[1]
2482,9772,0.009772,[0]
2483,10000,0.01,[1]
2484,10111,0.010111,[0]
2485,9957,0.009957,[1]
2486,10297,0.010297,[0]
2487,10388,0.010388,[1]
2488,10434,0.010434,[0]
2489,10464,0.010464,[1]
2490,10671,0.010671,[0]
2491,10525,0.010525,[1]
2492,10466,0.010466,[0]
2493,10733,0.010733,[1]
2494,10840,0.01084,[0]
2495,10754,0.010754,[1]
2496,11046,0.011046,[0]
2497,11218,0.011218,[1]
2498,11218,0.011218,[0]
2499,11343,0.011343,[1]
2500,11387,0.011387,[0]
2501,11236,0.011236,[1]
2502,11158,0.011158,[0]
2503,11373,0.011373,[1]
2504,11380,0.01138,[0]
2505,11062,0.011062,[1]
2506,11049,0.011049,[0]
2507,11192,0.011192,[1]
2508,10907,0.010907,[0]
2509,10730,0.01073,[1]
2510,10571,0.010571,[0]
2511,10703,0.010703,[1]
2512,10396,0.010396,[0]
2513,10467,0.010467,[1]
2514,10313,0.010313,[0]
2515,10036,0.010036,[1]
2516,9789,0.009789,[0]
2517,9806,0.009806,[1]
2518,9729,0.009729,[0]
2519,9443,0.009443,[1]
2520,9625,0.009625,[0]
2521,9826,0.009826,[1]
2522,10277,0.010277,[0]
2523,10231,0.010231,[1]
2524,10243,0.010243,[0]
2525,10170,0.01017,[1]
2526,9744,0.009744,[0]
2527,9271,0.009271,[1]
2528,8900,0.0089,[0]
2529,8566,0.008566,[1]
2530,8285,0.008285,[0]
2531,8249,0.008249,[1]
2532,8157,0.008157,[0]
2533,8013,0.008013,[1]
2534,8172,0.008172,[0]
2535,8145,0.008145,[1]
2536,8122,0.008122,[0]
2537,8114,0.008114,[1]
2538,8366,0.008366,[0]
2539,8434,0.008434,[1]
2540,8552,0.008552,[0]
2541,8864,0.008864,[1]
2542,9129,0.009129,[0]
2543,9112,0.009112,[1]
2544,9065,0.009065,[0]
2545,9412,0.009412,[1]
2546,9385,0.009385,[0]
2547,9292,0.009292,[1]
2548,9352,0.009352,[0]
2549,9345,0.009345,[1]
2550,9153,0.009153,[0]
2551,9142,0.009142,[1]
2552,9262,0.009262,[0]
2553,9148,0.009148,[1]
2554,9100,0.0091,[0]
2555,9177,0.009177,[1]
2556,9399,0.009399,[0]
2557,9356,0.009356,[1]
2558,9659,0.009659,[0]
2559,9669,0.009669,[1]
2560,9535,0.009535,[0]
2561,9556,0.009556,[1]
2562,9907,0.009907,[0]
2563,9953,0.009953,[1]
2564,9824,0.009824,[0]
2565,9923,0.009923,[1]
2566,10147,0.010147,[0]
2567,10080,0.01008,[1]
2568,10089,0.010089,[0]
2569,10248,0.010248,[1]
2570,9940,0.00994,[0]
2571,9858,0.009858,[1]
2572,10194,0.010194,[0]
2573,10606,0.010606,[1]
2574,10816,0.010816,[0]
2575,10779,0.010779,[1]
2576,11005,0.011005,[0]
2577,11088,0.011088,[1]
2578,10868,0.010868,[0]
2579,10870,0.01087,[1]
2580,11085,0.011085,[0]
2581,10797,0.010797,[1]
2582,10831,0.010831,[0]
2583,10995,0.010995,[1]
2584,11007,0.011007,[0]
2585,11029,0.011029,[1]
2586,10794,0.010794,[0]
2587,10719,0.010719,[1]
2588,10832,0.010832,[0]
2589,10449,0.010449,[1]
2590,10141,0.010141,[0]
2591,10403,0.010403,[1]
2592,10090,0.01009,[0]
2593,10118,0.010118,[1]
2594,10034,0.010034,[0]
2595,9842,0.009842,[1]
2596,9581,0.009581,[0]
2597,9402,0.009402,[1]
2598,9315,0.009315,[0]
2599,8985,0.008985,[1]
