[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Long,Merle,CSLX Test
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251029_084419_Long_Merle_MaxSR
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
866,7598,0.007598,[0]
867,7552,0.007552,[1]
868,7942,0.007942,[0]
869,7897,0.007897,[1]
870,7784,0.007784,[0]
871,7774,0.007774,[1]
872,7701,0.007701,[0]
873,7813,0.007813,[1]
874,7909,0.007909,[0]
875,7854,0.007854,[1]
876,7873,0.007873,[0]
877,8018,0.008018,[1]
878,8277,0.008277,[0]
879,8782,0.008782,[1]
880,8717,0.008717,[0]
881,8979,0.008979,[1]
882,9200,0.0092,[0]
883,9180,0.00918,[1]
884,9399,0.009399,[0]
885,9444,0.009444,[1]
886,9597,0.009597,[0]
887,9532,0.009532,[1]
888,9778,0.009778,[0]
889,10274,0.010274,[1]
890,9959,0.009959,[0]
891,9658,0.009658,[1]
892,9927,0.009927,[0]
893,10403,0.010403,[1]
894,10283,0.010283,[0]
895,9923,0.009923,[1]
896,9706,0.009706,[0]
897,9343,0.009343,[1]
898,9116,0.009116,[0]
899,8902,0.008902,[1]
900,8751,0.008751,[0]
901,8603,0.008603,[1]
902,8443,0.008443,[0]
903,8357,0.008357,[1]
904,8307,0.008307,[0]
905,8100,0.0081,[1]
906,8053,0.008053,[0]
907,7933,0.007933,[1]
908,8085,0.008085,[0]
909,8388,0.008388,[1]
910,8400,0.0084,[0]
911,8548,0.008548,[1]
912,8617,0.008617,[0]
913,8488,0.008488,[1]
914,8264,0.008264,[0]
915,8283,0.008283,[1]
916,8341,0.008341,[0]
917,8269,0.008269,[1]
918,8247,0.008247,[0]
919,8178,0.008178,[1]
920,8237,0.008237,[0]
921,8146,0.008146,[1]
922,8223,0.008223,[0]
923,8231,0.008231,[1]
924,8329,0.008329,[0]
925,8518,0.008518,[1]
926,8730,0.00873,[0]
927,8703,0.008703,[1]
928,8975,0.008975,[0]
929,9438,0.009438,[1]
930,9461,0.009461,[0]
931,9669,0.009669,[1]
932,9767,0.009767,[0]
933,9756,0.009756,[1]
934,9494,0.009494,[0]
935,9704,0.009704,[1]
936,9705,0.009705,[0]
937,9642,0.009642,[1]
938,9665,0.009665,[0]
939,9747,0.009747,[1]
940,9518,0.009518,[0]
941,9645,0.009645,[1]
942,9808,0.009808,[0]
943,9991,0.009991,[1]
944,9917,0.009917,[0]
945,9715,0.009715,[1]
946,9622,0.009622,[0]
947,9434,0.009434,[1]
948,9057,0.009057,[0]
949,8709,0.008709,[1]
950,8416,0.008416,[0]
951,8143,0.008143,[1]
952,7875,0.007875,[0]
953,7678,0.007678,[1]
954,7672,0.007672,[0]
955,7495,0.007495,[1]
956,7542,0.007542,[0]
957,7555,0.007555,[1]
958,7629,0.007629,[0]
959,7557,0.007557,[1]
960,7680,0.00768,[0]
961,7722,0.007722,[1]
962,7823,0.007823,[0]
963,7640,0.00764,[1]
964,7487,0.007487,[0]
965,7379,0.007379,[1]
966,7236,0.007236,[0]
967,7094,0.007094,[1]
968,7201,0.007201,[0]
969,7456,0.007456,[1]
970,7490,0.00749,[0]
971,7352,0.007352,[1]
972,7909,0.007909,[0]
973,8612,0.008612,[1]
974,8777,0.008777,[0]
975,9114,0.009114,[1]
976,9805,0.009805,[0]
977,9748,0.009748,[1]
978,9285,0.009285,[0]
979,8947,0.008947,[1]
980,8725,0.008725,[0]
981,8387,0.008387,[1]
982,8306,0.008306,[0]
983,8305,0.008305,[1]
984,8311,0.008311,[0]
985,8713,0.008713,[1]
986,9089,0.009089,[0]
987,9517,0.009517,[1]
988,9752,0.009752,[0]
989,10338,0.010338,[1]
990,10450,0.01045,[0]
991,10555,0.010555,[1]
992,10224,0.010224,[0]
993,10373,0.010373,[1]
994,10197,0.010197,[0]
995,9691,0.009691,[1]
996,9309,0.009309,[0]
997,9137,0.009137,[1]
998,8891,0.008891,[0]
999,8619,0.008619,[1]
1000,8466,0.008466,[0]
1001,8287,0.008287,[1]
1002,8221,0.008221,[0]
1003,8153,0.008153,[1]
1004,8302,0.008302,[0]
1005,8414,0.008414,[1]
1006,8308,0.008308,[0]
1007,8368,0.008368,[1]
1008,8446,0.008446,[0]
1009,8361,0.008361,[1]
1010,8187,0.008187,[0]
1011,8436,0.008436,[1]
1012,8295,0.008295,[0]
1013,8152,0.008152,[1]
1014,8062,0.008062,[0]
1015,8098,0.008098,[1]
1016,7982,0.007982,[0]
1017,7968,0.007968,[1]
1018,7881,0.007881,[0]
1019,8002,0.008002,[1]
1020,8147,0.008147,[0]
1021,8358,0.008358,[1]
1022,8777,0.008777,[0]
1023,8949,0.008949,[1]
1024,8932,0.008932,[0]
1025,8819,0.008819,[1]
1026,8714,0.008714,[0]
1027,8842,0.008842,[1]
1028,8706,0.008706,[0]
1029,8737,0.008737,[1]
1030,8567,0.008567,[0]
1031,8738,0.008738,[1]
1032,8707,0.008707,[0]
1033,8944,0.008944,[1]
1034,9055,0.009055,[0]
1035,9202,0.009202,[1]
1036,9492,0.009492,[0]
1037,9921,0.009921,[1]
1038,10036,0.010036,[0]
1039,9962,0.009962,[1]
1040,10378,0.010378,[0]
1041,10682,0.010682,[1]
1042,10596,0.010596,[0]
1043,10326,0.010326,[1]
1044,9927,0.009927,[0]
1045,9508,0.009508,[1]
1046,9247,0.009247,[0]
1047,8994,0.008994,[1]
1048,8827,0.008827,[0]
1049,8632,0.008632,[1]
1050,8487,0.008487,[0]
1051,8382,0.008382,[1]
1052,8268,0.008268,[0]
1053,8154,0.008154,[1]
1054,8141,0.008141,[0]
1055,8049,0.008049,[1]
1056,7914,0.007914,[0]
1057,7756,0.007756,[1]
1058,7912,0.007912,[0]
1059,7832,0.007832,[1]
1060,7677,0.007677,[0]
1061,7671,0.007671,[1]
1062,7653,0.007653,[0]
1063,7629,0.007629,[1]
1064,7611,0.007611,[0]
1065,7699,0.007699,[1]
1066,7676,0.007676,[0]
1067,7572,0.007572,[1]
1068,7655,0.007655,[0]
1069,7831,0.007831,[1]
1070,7782,0.007782,[0]
1071,7905,0.007905,[1]
1072,8115,0.008115,[0]
1073,8318,0.008318,[1]
1074,8238,0.008238,[0]
1075,8305,0.008305,[1]
1076,8442,0.008442,[0]
1077,8389,0.008389,[1]
1078,8283,0.008283,[0]
1079,8324,0.008324,[1]
1080,8449,0.008449,[0]
1081,8559,0.008559,[1]
1082,8941,0.008941,[0]
1083,9126,0.009126,[1]
1084,9644,0.009644,[0]
1085,10036,0.010036,[1]
1086,10297,0.010297,[0]
1087,10368,0.010368,[1]
1088,11001,0.011001,[0]
1089,10680,0.01068,[1]
1090,10375,0.010375,[0]
1091,10312,0.010312,[1]
1092,10123,0.010123,[0]
1093,9937,0.009937,[1]
1094,9795,0.009795,[0]
1095,9631,0.009631,[1]
1096,9367,0.009367,[0]
1097,9146,0.009146,[1]
1098,9215,0.009215,[0]
1099,9161,0.009161,[1]
1100,8935,0.008935,[0]
1101,9462,0.009462,[1]
1102,9419,0.009419,[0]
1103,9194,0.009194,[1]
1104,8815,0.008815,[0]
1105,8430,0.00843,[1]
1106,8067,0.008067,[0]
1107,7766,0.007766,[1]
1108,7537,0.007537,[0]
1109,7386,0.007386,[1]
1110,7371,0.007371,[0]
1111,7387,0.007387,[1]
1112,7654,0.007654,[0]
1113,7898,0.007898,[1]
1114,7826,0.007826,[0]
1115,8163,0.008163,[1]
1116,8512,0.008512,[0]
1117,8721,0.008721,[1]
1118,8676,0.008676,[0]
1119,8720,0.00872,[1]
1120,8498,0.008498,[0]
1121,8643,0.008643,[1]
1122,8348,0.008348,[0]
1123,8292,0.008292,[1]
1124,8280,0.00828,[0]
1125,8332,0.008332,[1]
1126,8327,0.008327,[0]
1127,8387,0.008387,[1]
1128,8673,0.008673,[0]
1129,8707,0.008707,[1]
1130,9053,0.009053,[0]
1131,9469,0.009469,[1]
1132,9667,0.009667,[0]
1133,9659,0.009659,[1]
1134,10076,0.010076,[0]
1135,9808,0.009808,[1]
1136,9903,0.009903,[0]
1137,9785,0.009785,[1]
1138,9835,0.009835,[0]
1139,9697,0.009697,[1]
1140,9465,0.009465,[0]
1141,9630,0.00963,[1]
1142,9603,0.009603,[0]
1143,9630,0.00963,[1]
1144,9343,0.009343,[0]
1145,9223,0.009223,[1]
1146,9272,0.009272,[0]
1147,9193,0.009193,[1]
1148,9078,0.009078,[0]
1149,9109,0.009109,[1]
1150,8863,0.008863,[0]
1151,8577,0.008577,[1]
1152,8346,0.008346,[0]
1153,8106,0.008106,[1]
1154,7862,0.007862,[0]
1155,7723,0.007723,[1]
1156,7632,0.007632,[0]
1157,7526,0.007526,[1]
1158,7400,0.0074,[0]
1159,7338,0.007338,[1]
1160,7561,0.007561,[0]
1161,7841,0.007841,[1]
1162,7821,0.007821,[0]
1163,7994,0.007994,[1]
1164,8095,0.008095,[0]
1165,7998,0.007998,[1]
1166,8303,0.008303,[0]
1167,8395,0.008395,[1]
1168,8295,0.008295,[0]
1169,8142,0.008142,[1]
1170,8163,0.008163,[0]
1171,8112,0.008112,[1]
1172,7932,0.007932,[0]
1173,7872,0.007872,[1]
1174,8028,0.008028,[0]
1175,8256,0.008256,[1]
1176,8510,0.00851,[0]
1177,8851,0.008851,[1]
1178,8978,0.008978,[0]
1179,9089,0.009089,[1]
1180,9290,0.00929,[0]
1181,9422,0.009422,[1]
1182,9788,0.009788,[0]
1183,10016,0.010016,[1]
1184,9938,0.009938,[0]
1185,9794,0.009794,[1]
1186,9925,0.009925,[0]
1187,9828,0.009828,[1]
1188,9629,0.009629,[0]
1189,10025,0.010025,[1]
1190,9889,0.009889,[0]
1191,9726,0.009726,[1]
1192,9533,0.009533,[0]
1193,9547,0.009547,[1]
1194,9491,0.009491,[0]
1195,9173,0.009173,[1]
1196,8910,0.00891,[0]
1197,8780,0.00878,[1]
1198,8510,0.00851,[0]
1199,8333,0.008333,[1]
1200,8336,0.008336,[0]
1201,8259,0.008259,[1]
1202,8162,0.008162,[0]
1203,7912,0.007912,[1]
1204,8127,0.008127,[0]
1205,8051,0.008051,[1]
1206,8013,0.008013,[0]
1207,7982,0.007982,[1]
1208,8124,0.008124,[0]
1209,8083,0.008083,[1]
1210,7962,0.007962,[0]
1211,8209,0.008209,[1]
1212,8141,0.008141,[0]
1213,8010,0.00801,[1]
1214,8053,0.008053,[0]
1215,8173,0.008173,[1]
1216,8274,0.008274,[0]
1217,8089,0.008089,[1]
1218,8399,0.008399,[0]
1219,8454,0.008454,[1]
1220,8182,0.008182,[0]
1221,8016,0.008016,[1]
1222,8065,0.008065,[0]
1223,8813,0.008813,[1]
1224,9156,0.009156,[0]
1225,9515,0.009515,[1]
1226,10772,0.010772,[0]
1227,11454,0.011454,[1]
1228,10770,0.01077,[0]
1229,10272,0.010272,[1]
1230,9855,0.009855,[0]
1231,9379,0.009379,[1]
1232,9093,0.009093,[0]
1233,8788,0.008788,[1]
1234,8500,0.0085,[0]
1235,8349,0.008349,[1]
1236,8365,0.008365,[0]
1237,8468,0.008468,[1]
1238,8559,0.008559,[0]
1239,8726,0.008726,[1]
1240,8849,0.008849,[0]
1241,9058,0.009058,[1]
1242,8792,0.008792,[0]
1243,8752,0.008752,[1]
1244,8513,0.008513,[0]
1245,8158,0.008158,[1]
1246,7990,0.00799,[0]
1247,7745,0.007745,[1]
1248,7502,0.007502,[0]
1249,7355,0.007355,[1]
1250,7191,0.007191,[0]
1251,7272,0.007272,[1]
1252,7200,0.0072,[0]
1253,7117,0.007117,[1]
1254,7241,0.007241,[0]
1255,7171,0.007171,[1]
1256,7326,0.007326,[0]
1257,7419,0.007419,[1]
1258,7533,0.007533,[0]
1259,7792,0.007792,[1]
1260,7652,0.007652,[0]
1261,7725,0.007725,[1]
1262,7788,0.007788,[0]
1263,7689,0.007689,[1]
1264,7713,0.007713,[0]
1265,7900,0.0079,[1]
1266,7853,0.007853,[0]
1267,7889,0.007889,[1]
1268,8195,0.008195,[0]
1269,8420,0.00842,[1]
1270,8517,0.008517,[0]
1271,8837,0.008837,[1]
1272,9029,0.009029,[0]
1273,8975,0.008975,[1]
1274,8982,0.008982,[0]
1275,9372,0.009372,[1]
1276,9244,0.009244,[0]
1277,9208,0.009208,[1]
1278,9669,0.009669,[0]
1279,10107,0.010107,[1]
1280,10256,0.010256,[0]
1281,10210,0.01021,[1]
1282,10246,0.010246,[0]
1283,10072,0.010072,[1]
1284,10112,0.010112,[0]
1285,9876,0.009876,[1]
1286,9498,0.009498,[0]
1287,9208,0.009208,[1]
1288,8982,0.008982,[0]
1289,8714,0.008714,[1]
1290,8469,0.008469,[0]
1291,8352,0.008352,[1]
1292,8183,0.008183,[0]
1293,8311,0.008311,[1]
1294,8289,0.008289,[0]
1295,8380,0.00838,[1]
1296,8430,0.00843,[0]
1297,8509,0.008509,[1]
1298,8610,0.00861,[0]
1299,8729,0.008729,[1]
1300,8756,0.008756,[0]
1301,8555,0.008555,[1]
1302,8331,0.008331,[0]
1303,8216,0.008216,[1]
1304,8104,0.008104,[0]
1305,7952,0.007952,[1]
1306,7783,0.007783,[0]
1307,8054,0.008054,[1]
1308,7993,0.007993,[0]
1309,8186,0.008186,[1]
1310,8213,0.008213,[0]
1311,8347,0.008347,[1]
1312,8494,0.008494,[0]
1313,8585,0.008585,[1]
1314,8801,0.008801,[0]
1315,9019,0.009019,[1]
1316,8964,0.008964,[0]
1317,8969,0.008969,[1]
1318,9156,0.009156,[0]
1319,9248,0.009248,[1]
1320,9262,0.009262,[0]
1321,9479,0.009479,[1]
1322,9333,0.009333,[0]
1323,9462,0.009462,[1]
1324,9256,0.009256,[0]
1325,9605,0.009605,[1]
1326,9618,0.009618,[0]
1327,9430,0.00943,[1]
1328,9833,0.009833,[0]
1329,10206,0.010206,[1]
1330,10092,0.010092,[0]
1331,9718,0.009718,[1]
1332,9681,0.009681,[0]
1333,9374,0.009374,[1]
1334,8861,0.008861,[0]
1335,8516,0.008516,[1]
1336,8171,0.008171,[0]
1337,7955,0.007955,[1]
1338,7782,0.007782,[0]
1339,7534,0.007534,[1]
1340,7496,0.007496,[0]
1341,7505,0.007505,[1]
1342,7585,0.007585,[0]
1343,7583,0.007583,[1]
1344,7739,0.007739,[0]
1345,7582,0.007582,[1]
1346,7562,0.007562,[0]
1347,7725,0.007725,[1]
1348,7616,0.007616,[0]
1349,7448,0.007448,[1]
1350,7347,0.007347,[0]
1351,7206,0.007206,[1]
1352,7283,0.007283,[0]
1353,7530,0.00753,[1]
1354,7881,0.007881,[0]
1355,8133,0.008133,[1]
1356,8081,0.008081,[0]
1357,8079,0.008079,[1]
1358,7946,0.007946,[0]
1359,7933,0.007933,[1]
1360,7808,0.007808,[0]
1361,7662,0.007662,[1]
1362,7570,0.00757,[0]
1363,7597,0.007597,[1]
1364,7624,0.007624,[0]
1365,7908,0.007908,[1]
1366,8156,0.008156,[0]
1367,8099,0.008099,[1]
1368,8618,0.008618,[0]
1369,9019,0.009019,[1]
1370,8990,0.00899,[0]
1371,9265,0.009265,[1]
1372,9708,0.009708,[0]
1373,9707,0.009707,[1]
1374,9797,0.009797,[0]
1375,9865,0.009865,[1]
1376,10061,0.010061,[0]
1377,10009,0.010009,[1]
1378,9943,0.009943,[0]
1379,9708,0.009708,[1]
1380,9402,0.009402,[0]
1381,9258,0.009258,[1]
1382,9277,0.009277,[0]
1383,9157,0.009157,[1]
1384,9039,0.009039,[0]
1385,8869,0.008869,[1]
1386,8918,0.008918,[0]
1387,8929,0.008929,[1]
1388,8709,0.008709,[0]
1389,8601,0.008601,[1]
1390,8412,0.008412,[0]
1391,8339,0.008339,[1]
1392,8230,0.00823,[0]
1393,8188,0.008188,[1]
1394,8074,0.008074,[0]
1395,7983,0.007983,[1]
1396,8259,0.008259,[0]
1397,8092,0.008092,[1]
1398,8048,0.008048,[0]
1399,8092,0.008092,[1]
1400,7983,0.007983,[0]
1401,8173,0.008173,[1]
1402,8114,0.008114,[0]
1403,8085,0.008085,[1]
1404,8136,0.008136,[0]
1405,8237,0.008237,[1]
1406,8207,0.008207,[0]
1407,8162,0.008162,[1]
1408,8148,0.008148,[0]
1409,8120,0.00812,[1]
1410,8046,0.008046,[0]
1411,8100,0.0081,[1]
1412,8277,0.008277,[0]
1413,8246,0.008246,[1]
1414,8255,0.008255,[0]
1415,8457,0.008457,[1]
1416,8789,0.008789,[0]
1417,9117,0.009117,[1]
1418,9369,0.009369,[0]
1419,9543,0.009543,[1]
1420,10094,0.010094,[0]
1421,10064,0.010064,[1]
1422,10161,0.010161,[0]
1423,10139,0.010139,[1]
1424,10016,0.010016,[0]
1425,9771,0.009771,[1]
1426,9539,0.009539,[0]
1427,9381,0.009381,[1]
1428,9178,0.009178,[0]
1429,9244,0.009244,[1]
1430,9059,0.009059,[0]
1431,8747,0.008747,[1]
1432,8962,0.008962,[0]
1433,8999,0.008999,[1]
1434,8991,0.008991,[0]
1435,8752,0.008752,[1]
1436,8486,0.008486,[0]
1437,8217,0.008217,[1]
1438,8138,0.008138,[0]
1439,7859,0.007859,[1]
1440,7741,0.007741,[0]
1441,7595,0.007595,[1]
1442,7466,0.007466,[0]
1443,7639,0.007639,[1]
1444,7643,0.007643,[0]
1445,7433,0.007433,[1]
1446,7596,0.007596,[0]
1447,7577,0.007577,[1]
1448,7457,0.007457,[0]
1449,7400,0.0074,[1]
1450,7316,0.007316,[0]
1451,7182,0.007182,[1]
1452,7516,0.007516,[0]
1453,7709,0.007709,[1]
1454,7810,0.00781,[0]
1455,7943,0.007943,[1]
1456,8226,0.008226,[0]
1457,8278,0.008278,[1]
1458,8112,0.008112,[0]
1459,8200,0.0082,[1]
1460,8328,0.008328,[0]
1461,8366,0.008366,[1]
1462,8283,0.008283,[0]
1463,8481,0.008481,[1]
1464,8971,0.008971,[0]
1465,8936,0.008936,[1]
1466,9008,0.009008,[0]
1467,9164,0.009164,[1]
1468,9574,0.009574,[0]
1469,9369,0.009369,[1]
1470,9940,0.00994,[0]
1471,9946,0.009946,[1]
1472,10148,0.010148,[0]
1473,10285,0.010285,[1]
1474,10363,0.010363,[0]
1475,11002,0.011002,[1]
1476,10944,0.010944,[0]
1477,11155,0.011155,[1]
1478,11687,0.011687,[0]
1479,12222,0.012222,[1]
1480,12547,0.012547,[0]
1481,13292,0.013292,[1]
1482,13393,0.013393,[0]
1483,13145,0.013145,[1]
1484,12217,0.012217,[0]
1485,11398,0.011398,[1]
1486,10461,0.010461,[0]
1487,9543,0.009543,[1]
1488,8868,0.008868,[0]
1489,8314,0.008314,[1]
1490,7898,0.007898,[0]
1491,7627,0.007627,[1]
1492,7390,0.00739,[0]
1493,7244,0.007244,[1]
1494,7126,0.007126,[0]
1495,7102,0.007102,[1]
1496,7368,0.007368,[0]
1497,7365,0.007365,[1]
1498,7933,0.007933,[0]
1499,8188,0.008188,[1]
1500,8241,0.008241,[0]
1501,8232,0.008232,[1]
1502,8569,0.008569,[0]
1503,8526,0.008526,[1]
1504,8349,0.008349,[0]
1505,8307,0.008307,[1]
1506,8215,0.008215,[0]
1507,8052,0.008052,[1]
1508,8144,0.008144,[0]
1509,8270,0.00827,[1]
1510,8094,0.008094,[0]
1511,8069,0.008069,[1]
1512,8157,0.008157,[0]
1513,8244,0.008244,[1]
1514,8361,0.008361,[0]
1515,8421,0.008421,[1]
1516,8519,0.008519,[0]
1517,8555,0.008555,[1]
1518,8483,0.008483,[0]
1519,9025,0.009025,[1]
1520,8896,0.008896,[0]
1521,8935,0.008935,[1]
1522,8875,0.008875,[0]
1523,9364,0.009364,[1]
1524,9201,0.009201,[0]
1525,9110,0.00911,[1]
1526,9525,0.009525,[0]
1527,9531,0.009531,[1]
1528,10029,0.010029,[0]
1529,10398,0.010398,[1]
1530,10541,0.010541,[0]
1531,10787,0.010787,[1]
1532,11069,0.011069,[0]
1533,11382,0.011382,[1]
1534,11275,0.011275,[0]
1535,11127,0.011127,[1]
1536,10916,0.010916,[0]
1537,10705,0.010705,[1]
1538,10451,0.010451,[0]
1539,10079,0.010079,[1]
1540,9767,0.009767,[0]
1541,9588,0.009588,[1]
1542,9408,0.009408,[0]
1543,9500,0.0095,[1]
1544,9591,0.009591,[0]
1545,9432,0.009432,[1]
1546,9093,0.009093,[0]
1547,9023,0.009023,[1]
1548,8923,0.008923,[0]
1549,8634,0.008634,[1]
1550,8368,0.008368,[0]
1551,8380,0.00838,[1]
1552,8350,0.00835,[0]
1553,8282,0.008282,[1]
1554,8277,0.008277,[0]
1555,8152,0.008152,[1]
1556,8070,0.00807,[0]
1557,8030,0.00803,[1]
1558,8420,0.00842,[0]
1559,8463,0.008463,[1]
1560,8385,0.008385,[0]
1561,8410,0.00841,[1]
1562,8472,0.008472,[0]
1563,8398,0.008398,[1]
1564,8243,0.008243,[0]
1565,8203,0.008203,[1]
1566,8283,0.008283,[0]
1567,8272,0.008272,[1]
1568,8571,0.008571,[0]
1569,8458,0.008458,[1]
1570,8387,0.008387,[0]
1571,8653,0.008653,[1]
1572,8973,0.008973,[0]
1573,9104,0.009104,[1]
1574,9153,0.009153,[0]
1575,9376,0.009376,[1]
1576,9860,0.00986,[0]
1577,10174,0.010174,[1]
1578,10104,0.010104,[0]
1579,10402,0.010402,[1]
1580,10520,0.01052,[0]
1581,10312,0.010312,[1]
1582,10397,0.010397,[0]
1583,10705,0.010705,[1]
1584,11098,0.011098,[0]
1585,10605,0.010605,[1]
1586,10556,0.010556,[0]
1587,10868,0.010868,[1]
1588,10562,0.010562,[0]
1589,10151,0.010151,[1]
1590,9940,0.00994,[0]
1591,10258,0.010258,[1]
1592,10120,0.01012,[0]
1593,9810,0.00981,[1]
1594,9564,0.009564,[0]
1595,9388,0.009388,[1]
1596,9145,0.009145,[0]
1597,9012,0.009012,[1]
1598,8863,0.008863,[0]
1599,8603,0.008603,[1]
1600,8452,0.008452,[0]
1601,8417,0.008417,[1]
1602,8201,0.008201,[0]
1603,8089,0.008089,[1]
1604,8053,0.008053,[0]
1605,8147,0.008147,[1]
1606,8816,0.008816,[0]
1607,8847,0.008847,[1]
1608,9330,0.00933,[0]
1609,9481,0.009481,[1]
1610,9397,0.009397,[0]
1611,9165,0.009165,[1]
1612,8896,0.008896,[0]
1613,8659,0.008659,[1]
1614,8459,0.008459,[0]
1615,8341,0.008341,[1]
1616,8241,0.008241,[0]
1617,8161,0.008161,[1]
1618,8192,0.008192,[0]
1619,8396,0.008396,[1]
1620,8550,0.00855,[0]
1621,8821,0.008821,[1]
1622,9338,0.009338,[0]
1623,9703,0.009703,[1]
1624,9777,0.009777,[0]
1625,10097,0.010097,[1]
1626,10244,0.010244,[0]
1627,10626,0.010626,[1]
1628,10514,0.010514,[0]
1629,10394,0.010394,[1]
1630,10534,0.010534,[0]
1631,10797,0.010797,[1]
1632,10589,0.010589,[0]
1633,10459,0.010459,[1]
1634,10615,0.010615,[0]
1635,10454,0.010454,[1]
1636,10269,0.010269,[0]
1637,10266,0.010266,[1]
1638,10081,0.010081,[0]
1639,9966,0.009966,[1]
1640,9781,0.009781,[0]
1641,9554,0.009554,[1]
1642,9276,0.009276,[0]
1643,9050,0.00905,[1]
1644,8760,0.00876,[0]
1645,8528,0.008528,[1]
1646,8386,0.008386,[0]
1647,8245,0.008245,[1]
1648,8141,0.008141,[0]
1649,7975,0.007975,[1]
1650,8099,0.008099,[0]
1651,8026,0.008026,[1]
1652,8032,0.008032,[0]
1653,7998,0.007998,[1]
1654,7832,0.007832,[0]
1655,7684,0.007684,[1]
1656,7694,0.007694,[0]
1657,7743,0.007743,[1]
1658,7656,0.007656,[0]
1659,7557,0.007557,[1]
1660,7846,0.007846,[0]
1661,7754,0.007754,[1]
1662,7768,0.007768,[0]
1663,7663,0.007663,[1]
1664,7662,0.007662,[0]
1665,7747,0.007747,[1]
1666,7744,0.007744,[0]
1667,7810,0.00781,[1]
1668,8148,0.008148,[0]
1669,8571,0.008571,[1]
1670,8677,0.008677,[0]
1671,8975,0.008975,[1]
1672,9127,0.009127,[0]
1673,9275,0.009275,[1]
1674,9272,0.009272,[0]
1675,9545,0.009545,[1]
1676,9373,0.009373,[0]
1677,9556,0.009556,[1]
1678,9983,0.009983,[0]
1679,9915,0.009915,[1]
1680,10422,0.010422,[0]
1681,10432,0.010432,[1]
1682,10416,0.010416,[0]
1683,10443,0.010443,[1]
1684,10467,0.010467,[0]
1685,10506,0.010506,[1]
1686,10761,0.010761,[0]
1687,10465,0.010465,[1]
1688,10149,0.010149,[0]
1689,9924,0.009924,[1]
1690,9742,0.009742,[0]
1691,9758,0.009758,[1]
1692,9537,0.009537,[0]
1693,9486,0.009486,[1]
1694,9358,0.009358,[0]
1695,9144,0.009144,[1]
1696,8812,0.008812,[0]
1697,8669,0.008669,[1]
1698,8425,0.008425,[0]
1699,8240,0.00824,[1]
1700,8246,0.008246,[0]
1701,8305,0.008305,[1]
1702,8032,0.008032,[0]
1703,7842,0.007842,[1]
1704,8065,0.008065,[0]
1705,8053,0.008053,[1]
1706,8290,0.00829,[0]
1707,8116,0.008116,[1]
1708,8118,0.008118,[0]
1709,8541,0.008541,[1]
1710,8459,0.008459,[0]
1711,8698,0.008698,[1]
1712,8606,0.008606,[0]
1713,8568,0.008568,[1]
1714,8463,0.008463,[0]
1715,8580,0.00858,[1]
1716,8487,0.008487,[0]
1717,8394,0.008394,[1]
1718,8743,0.008743,[0]
1719,8790,0.00879,[1]
1720,8493,0.008493,[0]
1721,8547,0.008547,[1]
1722,8767,0.008767,[0]
1723,9267,0.009267,[1]
1724,9107,0.009107,[0]
1725,9273,0.009273,[1]
1726,9659,0.009659,[0]
1727,9601,0.009601,[1]
1728,9734,0.009734,[0]
1729,9971,0.009971,[1]
1730,9767,0.009767,[0]
1731,10482,0.010482,[1]
1732,10601,0.010601,[0]
1733,10665,0.010665,[1]
1734,10859,0.010859,[0]
1735,10370,0.01037,[1]
1736,10020,0.01002,[0]
1737,9839,0.009839,[1]
1738,9455,0.009455,[0]
1739,9239,0.009239,[1]
1740,9014,0.009014,[0]
1741,8808,0.008808,[1]
1742,8589,0.008589,[0]
1743,8391,0.008391,[1]
1744,8264,0.008264,[0]
1745,8019,0.008019,[1]
1746,7811,0.007811,[0]
1747,7687,0.007687,[1]
1748,7630,0.00763,[0]
1749,7435,0.007435,[1]
1750,7386,0.007386,[0]
1751,7487,0.007487,[1]
1752,7480,0.00748,[0]
1753,7545,0.007545,[1]
1754,7647,0.007647,[0]
1755,7589,0.007589,[1]
1756,7520,0.00752,[0]
1757,7601,0.007601,[1]
1758,7845,0.007845,[0]
1759,7699,0.007699,[1]
1760,7837,0.007837,[0]
1761,7855,0.007855,[1]
1762,7889,0.007889,[0]
1763,7891,0.007891,[1]
1764,7985,0.007985,[0]
1765,8080,0.00808,[1]
1766,8003,0.008003,[0]
1767,8106,0.008106,[1]
1768,8221,0.008221,[0]
1769,8302,0.008302,[1]
1770,8263,0.008263,[0]
1771,8742,0.008742,[1]
1772,8772,0.008772,[0]
1773,8940,0.00894,[1]
1774,9142,0.009142,[0]
1775,9031,0.009031,[1]
1776,8951,0.008951,[0]
