[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Long,Merle,CSLX Test
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251029_092406_Long_Merle_205PaddleSelfSR
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
766,8666,0.008666,[0]
767,8679,0.008679,[1]
768,8523,0.008523,[0]
769,8485,0.008485,[1]
770,8462,0.008462,[0]
771,8402,0.008402,[1]
772,8310,0.00831,[0]
773,8165,0.008165,[1]
774,8030,0.00803,[0]
775,7975,0.007975,[1]
776,8137,0.008137,[0]
777,8050,0.00805,[1]
778,7860,0.00786,[0]
779,7796,0.007796,[1]
780,7885,0.007885,[0]
781,7852,0.007852,[1]
782,8215,0.008215,[0]
783,8999,0.008999,[1]
784,8783,0.008783,[0]
785,8605,0.008605,[1]
786,8339,0.008339,[0]
787,8520,0.00852,[1]
788,8249,0.008249,[0]
789,8067,0.008067,[1]
790,7940,0.00794,[0]
791,7694,0.007694,[1]
792,7575,0.007575,[0]
793,7760,0.00776,[1]
794,8021,0.008021,[0]
795,8298,0.008298,[1]
796,8388,0.008388,[0]
797,8978,0.008978,[1]
798,9206,0.009206,[0]
799,9341,0.009341,[1]
800,9154,0.009154,[0]
801,9146,0.009146,[1]
802,9092,0.009092,[0]
803,8912,0.008912,[1]
804,8741,0.008741,[0]
805,8855,0.008855,[1]
806,9227,0.009227,[0]
807,9370,0.00937,[1]
808,9727,0.009727,[0]
809,9920,0.00992,[1]
810,10232,0.010232,[0]
811,10175,0.010175,[1]
812,10183,0.010183,[0]
813,10261,0.010261,[1]
814,10056,0.010056,[0]
815,9871,0.009871,[1]
816,10035,0.010035,[0]
817,10221,0.010221,[1]
818,10007,0.010007,[0]
819,9800,0.0098,[1]
820,10018,0.010018,[0]
821,9947,0.009947,[1]
822,9944,0.009944,[0]
823,9800,0.0098,[1]
824,9783,0.009783,[0]
825,9922,0.009922,[1]
826,9840,0.00984,[0]
827,9819,0.009819,[1]
828,9652,0.009652,[0]
829,9456,0.009456,[1]
830,9206,0.009206,[0]
831,9010,0.00901,[1]
832,8882,0.008882,[0]
833,8676,0.008676,[1]
834,8642,0.008642,[0]
835,8629,0.008629,[1]
836,8534,0.008534,[0]
837,8439,0.008439,[1]
838,8349,0.008349,[0]
839,8297,0.008297,[1]
840,8271,0.008271,[0]
841,8340,0.00834,[1]
842,8628,0.008628,[0]
843,8884,0.008884,[1]
844,9032,0.009032,[0]
845,8950,0.00895,[1]
846,8873,0.008873,[0]
847,8747,0.008747,[1]
848,8495,0.008495,[0]
849,8304,0.008304,[1]
850,8128,0.008128,[0]
851,8022,0.008022,[1]
852,7960,0.00796,[0]
853,8106,0.008106,[1]
854,8329,0.008329,[0]
855,8538,0.008538,[1]
856,8632,0.008632,[0]
857,8764,0.008764,[1]
858,8764,0.008764,[0]
859,8862,0.008862,[1]
860,8779,0.008779,[0]
861,8735,0.008735,[1]
862,9000,0.009,[0]
863,9003,0.009003,[1]
864,8895,0.008895,[0]
865,8821,0.008821,[1]
866,8792,0.008792,[0]
867,9056,0.009056,[1]
868,9028,0.009028,[0]
869,9267,0.009267,[1]
870,9448,0.009448,[0]
871,9377,0.009377,[1]
872,9551,0.009551,[0]
873,9718,0.009718,[1]
874,9890,0.00989,[0]
875,10086,0.010086,[1]
876,10051,0.010051,[0]
877,10383,0.010383,[1]
878,10273,0.010273,[0]
879,10087,0.010087,[1]
880,10372,0.010372,[0]
881,10466,0.010466,[1]
882,10436,0.010436,[0]
883,10372,0.010372,[1]
884,10668,0.010668,[0]
885,10731,0.010731,[1]
886,10774,0.010774,[0]
887,10581,0.010581,[1]
888,10505,0.010505,[0]
889,10470,0.01047,[1]
890,10237,0.010237,[0]
891,10039,0.010039,[1]
892,9854,0.009854,[0]
893,9561,0.009561,[1]
894,9261,0.009261,[0]
895,9085,0.009085,[1]
896,9012,0.009012,[0]
897,8961,0.008961,[1]
898,8895,0.008895,[0]
899,8821,0.008821,[1]
900,8636,0.008636,[0]
901,8634,0.008634,[1]
902,8866,0.008866,[0]
903,9110,0.00911,[1]
904,9059,0.009059,[0]
905,8812,0.008812,[1]
906,8652,0.008652,[0]
907,8536,0.008536,[1]
908,8416,0.008416,[0]
909,8325,0.008325,[1]
910,8257,0.008257,[0]
911,8257,0.008257,[1]
912,8111,0.008111,[0]
913,8267,0.008267,[1]
914,8743,0.008743,[0]
915,8706,0.008706,[1]
916,8684,0.008684,[0]
917,8781,0.008781,[1]
918,8678,0.008678,[0]
919,8268,0.008268,[1]
920,8024,0.008024,[0]
921,7819,0.007819,[1]
922,7741,0.007741,[0]
923,7737,0.007737,[1]
924,7892,0.007892,[0]
925,8155,0.008155,[1]
926,8063,0.008063,[0]
927,8471,0.008471,[1]
928,8646,0.008646,[0]
929,8602,0.008602,[1]
930,8630,0.00863,[0]
931,8911,0.008911,[1]
932,9215,0.009215,[0]
933,9104,0.009104,[1]
934,9217,0.009217,[0]
935,9132,0.009132,[1]
936,9228,0.009228,[0]
937,9066,0.009066,[1]
938,9049,0.009049,[0]
939,9118,0.009118,[1]
940,9135,0.009135,[0]
941,9338,0.009338,[1]
942,9525,0.009525,[0]
943,9718,0.009718,[1]
944,9771,0.009771,[0]
945,9820,0.00982,[1]
946,9966,0.009966,[0]
947,10184,0.010184,[1]
948,10067,0.010067,[0]
949,10238,0.010238,[1]
950,10419,0.010419,[0]
951,10438,0.010438,[1]
952,10717,0.010717,[0]
953,10725,0.010725,[1]
954,10577,0.010577,[0]
955,10320,0.01032,[1]
956,10357,0.010357,[0]
957,10362,0.010362,[1]
958,10299,0.010299,[0]
959,10044,0.010044,[1]
960,9936,0.009936,[0]
961,9982,0.009982,[1]
962,9675,0.009675,[0]
963,9508,0.009508,[1]
964,9486,0.009486,[0]
965,9419,0.009419,[1]
966,9102,0.009102,[0]
967,8953,0.008953,[1]
968,8757,0.008757,[0]
969,8771,0.008771,[1]
970,8659,0.008659,[0]
971,8618,0.008618,[1]
972,8573,0.008573,[0]
973,8429,0.008429,[1]
974,8375,0.008375,[0]
975,8373,0.008373,[1]
976,8432,0.008432,[0]
977,8747,0.008747,[1]
978,8873,0.008873,[0]
979,8911,0.008911,[1]
980,8769,0.008769,[0]
981,8665,0.008665,[1]
982,8519,0.008519,[0]
983,8522,0.008522,[1]
984,8560,0.00856,[0]
985,8481,0.008481,[1]
986,8419,0.008419,[0]
987,8409,0.008409,[1]
988,8299,0.008299,[0]
989,8268,0.008268,[1]
990,8336,0.008336,[0]
991,8878,0.008878,[1]
992,8997,0.008997,[0]
993,9026,0.009026,[1]
994,9091,0.009091,[0]
995,9056,0.009056,[1]
996,9011,0.009011,[0]
997,9084,0.009084,[1]
998,9194,0.009194,[0]
999,9197,0.009197,[1]
1000,9316,0.009316,[0]
1001,9483,0.009483,[1]
1002,9466,0.009466,[0]
1003,9419,0.009419,[1]
1004,9547,0.009547,[0]
1005,9808,0.009808,[1]
1006,9913,0.009913,[0]
1007,10161,0.010161,[1]
1008,10283,0.010283,[0]
1009,10468,0.010468,[1]
1010,10239,0.010239,[0]
1011,10286,0.010286,[1]
1012,10654,0.010654,[0]
1013,11008,0.011008,[1]
1014,11009,0.011009,[0]
1015,11042,0.011042,[1]
1016,10876,0.010876,[0]
1017,10816,0.010816,[1]
1018,10682,0.010682,[0]
1019,10685,0.010685,[1]
1020,10697,0.010697,[0]
1021,10406,0.010406,[1]
1022,10128,0.010128,[0]
1023,10142,0.010142,[1]
1024,10027,0.010027,[0]
1025,10075,0.010075,[1]
1026,9908,0.009908,[0]
1027,9742,0.009742,[1]
1028,9527,0.009527,[0]
1029,9348,0.009348,[1]
1030,9391,0.009391,[0]
1031,9162,0.009162,[1]
1032,9016,0.009016,[0]
1033,8814,0.008814,[1]
1034,8603,0.008603,[0]
1035,8480,0.00848,[1]
1036,8371,0.008371,[0]
1037,8479,0.008479,[1]
1038,8541,0.008541,[0]
1039,8363,0.008363,[1]
1040,8576,0.008576,[0]
1041,8570,0.00857,[1]
1042,8786,0.008786,[0]
1043,8852,0.008852,[1]
1044,8880,0.00888,[0]
1045,8831,0.008831,[1]
1046,8646,0.008646,[0]
1047,8534,0.008534,[1]
1048,8313,0.008313,[0]
1049,8154,0.008154,[1]
1050,8027,0.008027,[0]
1051,7879,0.007879,[1]
1052,7726,0.007726,[0]
1053,7617,0.007617,[1]
1054,7812,0.007812,[0]
1055,8026,0.008026,[1]
1056,8293,0.008293,[0]
1057,8451,0.008451,[1]
1058,8765,0.008765,[0]
1059,8961,0.008961,[1]
1060,8987,0.008987,[0]
1061,9005,0.009005,[1]
1062,9314,0.009314,[0]
1063,9182,0.009182,[1]
1064,9181,0.009181,[0]
1065,9162,0.009162,[1]
1066,9135,0.009135,[0]
1067,9187,0.009187,[1]
1068,8999,0.008999,[0]
1069,9162,0.009162,[1]
1070,9343,0.009343,[0]
1071,9602,0.009602,[1]
1072,9597,0.009597,[0]
1073,10076,0.010076,[1]
1074,10321,0.010321,[0]
1075,10361,0.010361,[1]
1076,10648,0.010648,[0]
1077,11041,0.011041,[1]
1078,10715,0.010715,[0]
1079,10327,0.010327,[1]
1080,10418,0.010418,[0]
1081,10312,0.010312,[1]
1082,10532,0.010532,[0]
1083,10283,0.010283,[1]
1084,10463,0.010463,[0]
1085,10592,0.010592,[1]
1086,10840,0.01084,[0]
1087,10653,0.010653,[1]
1088,10730,0.01073,[0]
1089,10501,0.010501,[1]
1090,10330,0.01033,[0]
1091,10277,0.010277,[1]
1092,10237,0.010237,[0]
1093,9893,0.009893,[1]
1094,9639,0.009639,[0]
1095,9519,0.009519,[1]
1096,9455,0.009455,[0]
1097,9281,0.009281,[1]
1098,8995,0.008995,[0]
1099,8885,0.008885,[1]
1100,8911,0.008911,[0]
1101,8991,0.008991,[1]
1102,8883,0.008883,[0]
1103,8756,0.008756,[1]
1104,8776,0.008776,[0]
1105,8674,0.008674,[1]
1106,8597,0.008597,[0]
1107,8562,0.008562,[1]
1108,8439,0.008439,[0]
1109,8406,0.008406,[1]
1110,8347,0.008347,[0]
1111,8307,0.008307,[1]
1112,8381,0.008381,[0]
1113,8338,0.008338,[1]
1114,8592,0.008592,[0]
1115,8631,0.008631,[1]
1116,8559,0.008559,[0]
1117,8529,0.008529,[1]
1118,8516,0.008516,[0]
1119,8497,0.008497,[1]
1120,8516,0.008516,[0]
1121,8508,0.008508,[1]
1122,8695,0.008695,[0]
1123,9094,0.009094,[1]
1124,9139,0.009139,[0]
1125,9105,0.009105,[1]
1126,9091,0.009091,[0]
1127,9042,0.009042,[1]
1128,8890,0.00889,[0]
1129,8785,0.008785,[1]
1130,8738,0.008738,[0]
1131,8780,0.00878,[1]
1132,8997,0.008997,[0]
1133,9218,0.009218,[1]
1134,9382,0.009382,[0]
1135,9482,0.009482,[1]
1136,9486,0.009486,[0]
1137,9784,0.009784,[1]
1138,9741,0.009741,[0]
1139,9766,0.009766,[1]
1140,9926,0.009926,[0]
1141,10172,0.010172,[1]
1142,10432,0.010432,[0]
1143,10257,0.010257,[1]
1144,10259,0.010259,[0]
1145,10311,0.010311,[1]
1146,10366,0.010366,[0]
1147,10360,0.01036,[1]
1148,10565,0.010565,[0]
1149,10761,0.010761,[1]
1150,10671,0.010671,[0]
1151,10826,0.010826,[1]
1152,11058,0.011058,[0]
1153,11187,0.011187,[1]
1154,10964,0.010964,[0]
1155,10867,0.010867,[1]
1156,10620,0.01062,[0]
1157,10325,0.010325,[1]
1158,9933,0.009933,[0]
1159,9736,0.009736,[1]
1160,9534,0.009534,[0]
1161,9245,0.009245,[1]
1162,9158,0.009158,[0]
1163,9006,0.009006,[1]
1164,8878,0.008878,[0]
1165,8780,0.00878,[1]
1166,9051,0.009051,[0]
1167,9196,0.009196,[1]
1168,8979,0.008979,[0]
1169,8795,0.008795,[1]
1170,9015,0.009015,[0]
1171,8790,0.00879,[1]
1172,8733,0.008733,[0]
1173,9102,0.009102,[1]
1174,9466,0.009466,[0]
1175,9128,0.009128,[1]
1176,8976,0.008976,[0]
1177,8783,0.008783,[1]
1178,8376,0.008376,[0]
1179,8033,0.008033,[1]
1180,7872,0.007872,[0]
1181,7755,0.007755,[1]
1182,7682,0.007682,[0]
1183,7624,0.007624,[1]
1184,7856,0.007856,[0]
1185,7861,0.007861,[1]
1186,8104,0.008104,[0]
1187,8450,0.00845,[1]
1188,8675,0.008675,[0]
1189,8648,0.008648,[1]
1190,8994,0.008994,[0]
1191,8989,0.008989,[1]
1192,9104,0.009104,[0]
1193,9143,0.009143,[1]
1194,9204,0.009204,[0]
1195,9252,0.009252,[1]
1196,9162,0.009162,[0]
1197,9269,0.009269,[1]
1198,9302,0.009302,[0]
1199,9269,0.009269,[1]
1200,9162,0.009162,[0]
1201,9277,0.009277,[1]
1202,9501,0.009501,[0]
1203,9413,0.009413,[1]
1204,9627,0.009627,[0]
1205,9793,0.009793,[1]
1206,9997,0.009997,[0]
1207,9977,0.009977,[1]
1208,10277,0.010277,[0]
1209,10461,0.010461,[1]
1210,10497,0.010497,[0]
1211,10494,0.010494,[1]
1212,10655,0.010655,[0]
1213,10669,0.010669,[1]
1214,10625,0.010625,[0]
1215,10741,0.010741,[1]
1216,10751,0.010751,[0]
1217,10753,0.010753,[1]
1218,10641,0.010641,[0]
1219,10699,0.010699,[1]
1220,10555,0.010555,[0]
1221,10467,0.010467,[1]
1222,10623,0.010623,[0]
1223,10642,0.010642,[1]
1224,10459,0.010459,[0]
1225,10320,0.01032,[1]
1226,10163,0.010163,[0]
1227,9952,0.009952,[1]
1228,9609,0.009609,[0]
1229,9409,0.009409,[1]
1230,9148,0.009148,[0]
1231,8848,0.008848,[1]
1232,8630,0.00863,[0]
1233,8639,0.008639,[1]
1234,8858,0.008858,[0]
1235,8876,0.008876,[1]
1236,8964,0.008964,[0]
1237,8926,0.008926,[1]
1238,8775,0.008775,[0]
1239,8697,0.008697,[1]
1240,8619,0.008619,[0]
1241,8610,0.00861,[1]
1242,8538,0.008538,[0]
1243,8495,0.008495,[1]
1244,8417,0.008417,[0]
1245,8414,0.008414,[1]
1246,8385,0.008385,[0]
1247,8526,0.008526,[1]
1248,8695,0.008695,[0]
1249,8708,0.008708,[1]
1250,8665,0.008665,[0]
1251,8651,0.008651,[1]
1252,8599,0.008599,[0]
1253,8499,0.008499,[1]
1254,8472,0.008472,[0]
1255,8577,0.008577,[1]
1256,8575,0.008575,[0]
1257,8616,0.008616,[1]
1258,8812,0.008812,[0]
1259,8843,0.008843,[1]
1260,8942,0.008942,[0]
1261,9131,0.009131,[1]
1262,9297,0.009297,[0]
1263,9356,0.009356,[1]
1264,9393,0.009393,[0]
1265,9406,0.009406,[1]
1266,9760,0.00976,[0]
1267,9651,0.009651,[1]
1268,9769,0.009769,[0]
1269,9868,0.009868,[1]
1270,9904,0.009904,[0]
1271,9840,0.00984,[1]
1272,10156,0.010156,[0]
1273,10279,0.010279,[1]
1274,10163,0.010163,[0]
1275,10227,0.010227,[1]
1276,10463,0.010463,[0]
1277,10662,0.010662,[1]
1278,10689,0.010689,[0]
1279,10482,0.010482,[1]
1280,10767,0.010767,[0]
1281,10852,0.010852,[1]
1282,10911,0.010911,[0]
1283,10894,0.010894,[1]
1284,10725,0.010725,[0]
1285,10512,0.010512,[1]
1286,10517,0.010517,[0]
1287,10562,0.010562,[1]
1288,10466,0.010466,[0]
1289,10068,0.010068,[1]
1290,10029,0.010029,[0]
1291,9733,0.009733,[1]
1292,9477,0.009477,[0]
1293,9192,0.009192,[1]
1294,9001,0.009001,[0]
1295,8851,0.008851,[1]
1296,8801,0.008801,[0]
1297,9216,0.009216,[1]
1298,9621,0.009621,[0]
1299,9897,0.009897,[1]
1300,9619,0.009619,[0]
1301,9517,0.009517,[1]
1302,9246,0.009246,[0]
1303,8986,0.008986,[1]
1304,8725,0.008725,[0]
1305,8481,0.008481,[1]
1306,8193,0.008193,[0]
1307,7914,0.007914,[1]
1308,7825,0.007825,[0]
1309,7754,0.007754,[1]
1310,7798,0.007798,[0]
1311,8098,0.008098,[1]
1312,8207,0.008207,[0]
1313,8217,0.008217,[1]
1314,8309,0.008309,[0]
1315,8505,0.008505,[1]
1316,8527,0.008527,[0]
1317,8567,0.008567,[1]
1318,8726,0.008726,[0]
1319,8676,0.008676,[1]
1320,8739,0.008739,[0]
1321,8649,0.008649,[1]
1322,8703,0.008703,[0]
1323,8716,0.008716,[1]
1324,8668,0.008668,[0]
1325,8479,0.008479,[1]
1326,8565,0.008565,[0]
1327,8645,0.008645,[1]
1328,8579,0.008579,[0]
1329,8828,0.008828,[1]
1330,9034,0.009034,[0]
1331,9139,0.009139,[1]
1332,9387,0.009387,[0]
1333,9577,0.009577,[1]
1334,9818,0.009818,[0]
1335,9793,0.009793,[1]
1336,9781,0.009781,[0]
1337,10068,0.010068,[1]
1338,10326,0.010326,[0]
1339,10234,0.010234,[1]
1340,10154,0.010154,[0]
1341,10094,0.010094,[1]
1342,10153,0.010153,[0]
1343,9999,0.009999,[1]
1344,10235,0.010235,[0]
1345,10451,0.010451,[1]
1346,10584,0.010584,[0]
1347,11043,0.011043,[1]
1348,11513,0.011513,[0]
1349,11727,0.011727,[1]
1350,11751,0.011751,[0]
1351,12658,0.012658,[1]
1352,13302,0.013302,[0]
1353,14580,0.01458,[1]
1354,14337,0.014337,[0]
1355,13710,0.01371,[1]
1356,13331,0.013331,[0]
1357,12780,0.01278,[1]
1358,11888,0.011888,[0]
1359,11057,0.011057,[1]
1360,10316,0.010316,[0]
1361,9651,0.009651,[1]
1362,9107,0.009107,[0]
1363,8682,0.008682,[1]
1364,8446,0.008446,[0]
1365,8335,0.008335,[1]
1366,8282,0.008282,[0]
1367,8448,0.008448,[1]
1368,8523,0.008523,[0]
1369,8593,0.008593,[1]
1370,8910,0.00891,[0]
1371,8914,0.008914,[1]
1372,8973,0.008973,[0]
1373,9107,0.009107,[1]
1374,9353,0.009353,[0]
1375,9341,0.009341,[1]
1376,9198,0.009198,[0]
1377,9134,0.009134,[1]
1378,9192,0.009192,[0]
1379,9274,0.009274,[1]
1380,9177,0.009177,[0]
1381,9143,0.009143,[1]
1382,9119,0.009119,[0]
1383,8942,0.008942,[1]
1384,8909,0.008909,[0]
1385,9092,0.009092,[1]
1386,9248,0.009248,[0]
1387,9245,0.009245,[1]
1388,9180,0.00918,[0]
1389,9141,0.009141,[1]
1390,9012,0.009012,[0]
1391,8933,0.008933,[1]
1392,9192,0.009192,[0]
1393,9222,0.009222,[1]
1394,9148,0.009148,[0]
1395,9183,0.009183,[1]
1396,9506,0.009506,[0]
1397,9623,0.009623,[1]
1398,9599,0.009599,[0]
1399,9719,0.009719,[1]
1400,9837,0.009837,[0]
1401,9968,0.009968,[1]
1402,9959,0.009959,[0]
1403,10244,0.010244,[1]
1404,10224,0.010224,[0]
1405,10271,0.010271,[1]
1406,10382,0.010382,[0]
1407,10556,0.010556,[1]
1408,10839,0.010839,[0]
1409,10800,0.0108,[1]
1410,10883,0.010883,[0]
1411,11167,0.011167,[1]
1412,11321,0.011321,[0]
1413,11567,0.011567,[1]
1414,11612,0.011612,[0]
1415,11525,0.011525,[1]
1416,11454,0.011454,[0]
1417,11603,0.011603,[1]
1418,11729,0.011729,[0]
1419,11679,0.011679,[1]
1420,11632,0.011632,[0]
1421,11815,0.011815,[1]
1422,11918,0.011918,[0]
1423,12016,0.012016,[1]
1424,12649,0.012649,[0]
1425,12982,0.012982,[1]
1426,12460,0.01246,[0]
1427,11733,0.011733,[1]
1428,11207,0.011207,[0]
1429,10857,0.010857,[1]
1430,10342,0.010342,[0]
1431,9894,0.009894,[1]
1432,9514,0.009514,[0]
1433,9048,0.009048,[1]
1434,8721,0.008721,[0]
1435,8555,0.008555,[1]
1436,8449,0.008449,[0]
1437,8333,0.008333,[1]
1438,8350,0.00835,[0]
1439,8503,0.008503,[1]
1440,8560,0.00856,[0]
1441,8974,0.008974,[1]
1442,9132,0.009132,[0]
1443,9128,0.009128,[1]
1444,9037,0.009037,[0]
1445,8914,0.008914,[1]
1446,8830,0.00883,[0]
1447,8748,0.008748,[1]
1448,8566,0.008566,[0]
1449,8500,0.0085,[1]
1450,8620,0.00862,[0]
1451,8616,0.008616,[1]
1452,8614,0.008614,[0]
1453,8625,0.008625,[1]
1454,8594,0.008594,[0]
1455,8686,0.008686,[1]
1456,8992,0.008992,[0]
1457,9223,0.009223,[1]
1458,9178,0.009178,[0]
1459,9364,0.009364,[1]
1460,9418,0.009418,[0]
1461,9364,0.009364,[1]
1462,9393,0.009393,[0]
1463,9487,0.009487,[1]
1464,9499,0.009499,[0]
1465,9442,0.009442,[1]
1466,9710,0.00971,[0]
1467,10095,0.010095,[1]
1468,10536,0.010536,[0]
1469,10614,0.010614,[1]
1470,10710,0.01071,[0]
1471,10937,0.010937,[1]
1472,10890,0.01089,[0]
1473,11066,0.011066,[1]
1474,11156,0.011156,[0]
1475,11299,0.011299,[1]
1476,11362,0.011362,[0]
1477,11626,0.011626,[1]
1478,11498,0.011498,[0]
1479,11391,0.011391,[1]
1480,11269,0.011269,[0]
1481,11247,0.011247,[1]
1482,11263,0.011263,[0]
1483,11369,0.011369,[1]
1484,11359,0.011359,[0]
1485,11257,0.011257,[1]
1486,11286,0.011286,[0]
1487,11211,0.011211,[1]
1488,11063,0.011063,[0]
1489,10896,0.010896,[1]
1490,10620,0.01062,[0]
1491,10398,0.010398,[1]
1492,10208,0.010208,[0]
1493,9991,0.009991,[1]
1494,9771,0.009771,[0]
1495,9577,0.009577,[1]
1496,9557,0.009557,[0]
1497,9362,0.009362,[1]
1498,9134,0.009134,[0]
1499,8934,0.008934,[1]
1500,8803,0.008803,[0]
1501,8671,0.008671,[1]
1502,9021,0.009021,[0]
1503,9188,0.009188,[1]
1504,9038,0.009038,[0]
1505,8950,0.00895,[1]
1506,9157,0.009157,[0]
1507,9156,0.009156,[1]
1508,9027,0.009027,[0]
1509,9001,0.009001,[1]
1510,8960,0.00896,[0]
1511,8880,0.00888,[1]
1512,8804,0.008804,[0]
1513,8777,0.008777,[1]
1514,8675,0.008675,[0]
1515,8647,0.008647,[1]
1516,8735,0.008735,[0]
1517,8896,0.008896,[1]
1518,8922,0.008922,[0]
1519,8920,0.00892,[1]
1520,8918,0.008918,[0]
1521,9218,0.009218,[1]
1522,9150,0.00915,[0]
1523,9060,0.00906,[1]
1524,8948,0.008948,[0]
1525,8924,0.008924,[1]
1526,9026,0.009026,[0]
1527,9517,0.009517,[1]
1528,9506,0.009506,[0]
1529,9389,0.009389,[1]
1530,9802,0.009802,[0]
1531,9840,0.00984,[1]
1532,10076,0.010076,[0]
1533,10558,0.010558,[1]
1534,10643,0.010643,[0]
1535,10982,0.010982,[1]
1536,10717,0.010717,[0]
1537,10772,0.010772,[1]
1538,10565,0.010565,[0]
1539,10497,0.010497,[1]
1540,10475,0.010475,[0]
1541,10438,0.010438,[1]
1542,10663,0.010663,[0]
1543,10431,0.010431,[1]
1544,10962,0.010962,[0]
1545,11279,0.011279,[1]
1546,11311,0.011311,[0]
1547,11476,0.011476,[1]
1548,12585,0.012585,[0]
1549,13739,0.013739,[1]
1550,13129,0.013129,[0]
1551,12474,0.012474,[1]
1552,11704,0.011704,[0]
1553,10888,0.010888,[1]
1554,10229,0.010229,[0]
1555,9676,0.009676,[1]
1556,9233,0.009233,[0]
1557,8839,0.008839,[1]
1558,8586,0.008586,[0]
1559,8440,0.00844,[1]
1560,8392,0.008392,[0]
1561,8245,0.008245,[1]
1562,8549,0.008549,[0]
1563,8486,0.008486,[1]
1564,8771,0.008771,[0]
1565,8981,0.008981,[1]
1566,8946,0.008946,[0]
1567,8946,0.008946,[1]
1568,8904,0.008904,[0]
1569,8708,0.008708,[1]
1570,8470,0.00847,[0]
1571,8253,0.008253,[1]
1572,8117,0.008117,[0]
1573,8174,0.008174,[1]
1574,8043,0.008043,[0]
1575,8018,0.008018,[1]
1576,8265,0.008265,[0]
1577,8244,0.008244,[1]
1578,8106,0.008106,[0]
1579,8410,0.00841,[1]
1580,8397,0.008397,[0]
1581,8281,0.008281,[1]
1582,8380,0.00838,[0]
1583,8445,0.008445,[1]
1584,8560,0.00856,[0]
1585,8531,0.008531,[1]
1586,8441,0.008441,[0]
1587,8775,0.008775,[1]
1588,8826,0.008826,[0]
1589,8761,0.008761,[1]
1590,8918,0.008918,[0]
1591,9080,0.00908,[1]
1592,9037,0.009037,[0]
1593,9096,0.009096,[1]
1594,9200,0.0092,[0]
1595,9255,0.009255,[1]
1596,9197,0.009197,[0]
1597,9496,0.009496,[1]
1598,9658,0.009658,[0]
1599,9599,0.009599,[1]
1600,9560,0.00956,[0]
1601,9546,0.009546,[1]
1602,9753,0.009753,[0]
1603,9901,0.009901,[1]
1604,10015,0.010015,[0]
1605,10156,0.010156,[1]
1606,10206,0.010206,[0]
1607,10573,0.010573,[1]
1608,11168,0.011168,[0]
1609,11431,0.011431,[1]
1610,11674,0.011674,[0]
1611,11690,0.01169,[1]
1612,11506,0.011506,[0]
1613,11233,0.011233,[1]
1614,10975,0.010975,[0]
1615,10713,0.010713,[1]
1616,10662,0.010662,[0]
1617,10496,0.010496,[1]
1618,10386,0.010386,[0]
1619,10505,0.010505,[1]
1620,10410,0.01041,[0]
1621,10327,0.010327,[1]
1622,10094,0.010094,[0]
1623,9820,0.00982,[1]
1624,9653,0.009653,[0]
1625,9556,0.009556,[1]
1626,9485,0.009485,[0]
1627,9443,0.009443,[1]
1628,9321,0.009321,[0]
1629,9127,0.009127,[1]
1630,9014,0.009014,[0]
1631,8875,0.008875,[1]
1632,8737,0.008737,[0]
1633,8608,0.008608,[1]
1634,8576,0.008576,[0]
1635,8549,0.008549,[1]
1636,8525,0.008525,[0]
1637,8552,0.008552,[1]
1638,8475,0.008475,[0]
1639,8352,0.008352,[1]
1640,8272,0.008272,[0]
1641,8373,0.008373,[1]
1642,8431,0.008431,[0]
1643,8328,0.008328,[1]
1644,8419,0.008419,[0]
1645,8378,0.008378,[1]
1646,8362,0.008362,[0]
1647,8268,0.008268,[1]
1648,8235,0.008235,[0]
1649,8232,0.008232,[1]
1650,8368,0.008368,[0]
1651,8529,0.008529,[1]
1652,8740,0.00874,[0]
1653,8977,0.008977,[1]
1654,8957,0.008957,[0]
1655,9174,0.009174,[1]
1656,9118,0.009118,[0]
1657,8965,0.008965,[1]
1658,9173,0.009173,[0]
1659,9097,0.009097,[1]
1660,9082,0.009082,[0]
1661,8952,0.008952,[1]
1662,9086,0.009086,[0]
1663,9399,0.009399,[1]
1664,9568,0.009568,[0]
1665,9740,0.00974,[1]
1666,10142,0.010142,[0]
1667,10683,0.010683,[1]
1668,10545,0.010545,[0]
1669,10872,0.010872,[1]
1670,11040,0.01104,[0]
1671,11100,0.0111,[1]
1672,11078,0.011078,[0]
1673,11421,0.011421,[1]
1674,11877,0.011877,[0]
1675,11778,0.011778,[1]
1676,12469,0.012469,[0]
1677,12447,0.012447,[1]
1678,11894,0.011894,[0]
1679,11360,0.01136,[1]
1680,10911,0.010911,[0]
1681,10535,0.010535,[1]
1682,10053,0.010053,[0]
