[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Davidson,Codie,CSLX Test
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251029_075103_Davidson_Codie_80SR
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
413,8821,0.008821,[1]
414,8946,0.008946,[0]
415,8979,0.008979,[1]
416,8843,0.008843,[0]
417,9132,0.009132,[1]
418,9163,0.009163,[0]
419,9086,0.009086,[1]
420,8948,0.008948,[0]
421,9210,0.00921,[1]
422,9078,0.009078,[0]
423,8879,0.008879,[1]
424,8894,0.008894,[0]
425,8904,0.008904,[1]
426,9292,0.009292,[0]
427,9159,0.009159,[1]
428,9234,0.009234,[0]
429,9341,0.009341,[1]
430,9803,0.009803,[0]
431,10008,0.010008,[1]
432,10210,0.01021,[0]
433,10122,0.010122,[1]
434,9711,0.009711,[0]
435,9647,0.009647,[1]
436,10083,0.010083,[0]
437,10135,0.010135,[1]
438,10332,0.010332,[0]
439,10568,0.010568,[1]
440,10722,0.010722,[0]
441,10629,0.010629,[1]
442,10627,0.010627,[0]
443,10602,0.010602,[1]
444,10688,0.010688,[0]
445,11043,0.011043,[1]
446,11533,0.011533,[0]
447,11707,0.011707,[1]
448,11459,0.011459,[0]
449,11269,0.011269,[1]
450,11319,0.011319,[0]
451,11723,0.011723,[1]
452,12122,0.012122,[0]
453,12318,0.012318,[1]
454,12078,0.012078,[0]
455,11950,0.01195,[1]
456,11760,0.01176,[0]
457,11761,0.011761,[1]
458,11705,0.011705,[0]
459,11802,0.011802,[1]
460,11499,0.011499,[0]
461,11615,0.011615,[1]
462,11660,0.01166,[0]
463,11526,0.011526,[1]
464,10726,0.010726,[0]
465,10476,0.010476,[1]
466,10604,0.010604,[0]
467,10358,0.010358,[1]
468,9949,0.009949,[0]
469,9818,0.009818,[1]
470,9686,0.009686,[0]
471,9797,0.009797,[1]
472,9594,0.009594,[0]
473,9614,0.009614,[1]
474,9313,0.009313,[0]
475,9207,0.009207,[1]
476,8931,0.008931,[0]
477,9019,0.009019,[1]
478,9204,0.009204,[0]
479,9109,0.009109,[1]
480,8905,0.008905,[0]
481,8875,0.008875,[1]
482,8864,0.008864,[0]
483,8750,0.00875,[1]
484,8889,0.008889,[0]
485,8679,0.008679,[1]
486,8611,0.008611,[0]
487,8957,0.008957,[1]
488,8972,0.008972,[0]
489,9060,0.00906,[1]
490,8917,0.008917,[0]
491,8737,0.008737,[1]
492,8709,0.008709,[0]
493,8606,0.008606,[1]
494,8440,0.00844,[0]
495,8596,0.008596,[1]
496,8713,0.008713,[0]
497,8603,0.008603,[1]
498,8926,0.008926,[0]
